voltage,length,id,substations,sh_lines,idx
220.0,14.427761150624299,w240543054_220kV,"['ElmTerm_0778', 'ElmTerm_virtual_0054']","LINESTRING (9.7529041 47.6480811, 9.753691099999999 47.6495512, 9.7546903 47.6513589, 9.755823299999999 47.6534508, 9.7568997 47.6554379, 9.758156 47.6577791, 9.7565784 47.6604494, 9.755005799999999 47.6630345, 9.7526782 47.6670423, 9.751267800000001 47.6692893, 9.749818700000001 47.6717858, 9.748423900000001 47.6741371, 9.747179900000001 47.6761777, 9.7457581 47.6785797, 9.7445857 47.6805629, 9.7416403 47.6819387, 9.7386687 47.6833328, 9.7362971 47.6844274, 9.733967399999999 47.6855078, 9.7314568 47.6866799, 9.7286032 47.6873215, 9.725245900000001 47.6880677, 9.721201900000001 47.688985, 9.7173175 47.6898444, 9.714681199999999 47.6904288, 9.711653200000001 47.6911149, 9.7100981 47.6930617, 9.7081318 47.6955508, 9.7064168 47.6977158, 9.7046913 47.6998682, 9.7031828 47.7017702, 9.7015543 47.7037939, 9.7002852 47.7054705, 9.6989398 47.707136, 9.697495999999999 47.708925, 9.6963118 47.7104583, 9.694518499999999 47.7126755, 9.6933474 47.7141761, 9.691521399999999 47.7154433, 9.689198899999999 47.7169769, 9.687037 47.7184313, 9.6849556 47.7198314, 9.6826422 47.7213914, 9.6797038 47.7233504, 9.6768921 47.7252343, 9.673368200000001 47.7275867, 9.669987000000001 47.7298753, 9.6676626 47.731414, 9.6654935 47.7328401, 9.663093699999999 47.7344539, 9.660382500000001 47.7358994, 9.6585053 47.736921, 9.655359799999999 47.7385807, 9.6521449 47.7402977, 9.6493374 47.7417905, 9.6462167 47.7434473, 9.6453776 47.7439007)",ElmLne_1649
220.0,0.6420581462880652,w360912294_220kV,"['ElmTerm_0021', 'ElmTerm_0023']","LINESTRING (8.2540586 47.6403821, 8.256262100000001 47.6392926, 8.258293999999999 47.637337, 8.259654899999999 47.6360931)",ElmLne_1650
380.0,39.256212835988094,w37346192_380kV,"['ElmTerm_0779', 'ElmTerm_0139']","LINESTRING (11.8073061 48.4571178, 11.8054094 48.4581199, 11.7994746 48.4612316, 11.796094 48.4630033, 11.7938397 48.4666493, 11.791549 48.4703812, 11.7895745 48.4735888, 11.7872152 48.4774023, 11.784964 48.4810537, 11.7817093 48.4863723, 11.7790549 48.4907413, 11.776644 48.494662, 11.7735993 48.4995971, 11.7708159 48.5041083, 11.7686095 48.507684, 11.7659493 48.5119402, 11.7632582 48.5162821, 11.7604911 48.5207816, 11.758288 48.5243353, 11.7561786 48.527825, 11.7511584 48.5299169, 11.7454608 48.5322648, 11.739855 48.5345684, 11.7334334 48.5371916, 11.7285435 48.5391505, 11.728589 48.541237, 11.7287021 48.545602, 11.7288213 48.5496909, 11.7289189 48.5530243, 11.7290289 48.5574904, 11.7291372 48.5613375, 11.7292157 48.5644702, 11.7293575 48.5694614, 11.7294487 48.5738256, 11.7295567 48.5774804, 11.7296655 48.5816357, 11.7297849 48.5842874, 11.7279508 48.5887914, 11.7256573 48.5943999, 11.7241656 48.5980661, 11.722298 48.6028476, 11.7200409 48.6083277, 11.7183917 48.6123839, 11.7165513 48.6169187, 11.7120027 48.6201371, 11.7074282 48.623364, 11.7037836 48.6260403, 11.6983531 48.6298537, 11.6942227 48.6327922, 11.6906402 48.6351997, 11.6886068 48.6371762, 11.6850727 48.6402294, 11.6824572 48.6425703, 11.6799723 48.64478, 11.677106 48.6474167, 11.6764739 48.650613, 11.6759287 48.6533697, 11.6751427 48.657344, 11.6741327 48.6624503, 11.673389 48.6662101, 11.6724526 48.6709435, 11.6717262 48.6746149, 11.6708954 48.6788138, 11.6704049 48.6812923, 11.6677692 48.684524, 11.6642542 48.6888691, 11.6608256 48.6930881, 11.6576568 48.6970322, 11.654258 48.7011501, 11.6506235 48.7056751, 11.6476471 48.7093518, 11.6445216 48.7131762, 11.641847 48.7165026, 11.6391631 48.719896, 11.6360494 48.7236362, 11.6329285 48.7275075, 11.6299913 48.7311486, 11.6269285 48.7349109, 11.6238716 48.7386531, 11.6211797 48.7419564, 11.6165554 48.7445743, 11.6113668 48.7474832, 11.6058101 48.7506172, 11.6023562 48.7525189, 11.597139 48.7554874, 11.5921138 48.7583178, 11.5866378 48.7613657)",ElmLne_1662
220.0,39.256212835988094,w37346192_220kV,"['ElmTerm_0137', 'ElmTerm_0140']","LINESTRING (11.8073061 48.4571178, 11.8054094 48.4581199, 11.7994746 48.4612316, 11.796094 48.4630033, 11.7938397 48.4666493, 11.791549 48.4703812, 11.7895745 48.4735888, 11.7872152 48.4774023, 11.784964 48.4810537, 11.7817093 48.4863723, 11.7790549 48.4907413, 11.776644 48.494662, 11.7735993 48.4995971, 11.7708159 48.5041083, 11.7686095 48.507684, 11.7659493 48.5119402, 11.7632582 48.5162821, 11.7604911 48.5207816, 11.758288 48.5243353, 11.7561786 48.527825, 11.7511584 48.5299169, 11.7454608 48.5322648, 11.739855 48.5345684, 11.7334334 48.5371916, 11.7285435 48.5391505, 11.728589 48.541237, 11.7287021 48.545602, 11.7288213 48.5496909, 11.7289189 48.5530243, 11.7290289 48.5574904, 11.7291372 48.5613375, 11.7292157 48.5644702, 11.7293575 48.5694614, 11.7294487 48.5738256, 11.7295567 48.5774804, 11.7296655 48.5816357, 11.7297849 48.5842874, 11.7279508 48.5887914, 11.7256573 48.5943999, 11.7241656 48.5980661, 11.722298 48.6028476, 11.7200409 48.6083277, 11.7183917 48.6123839, 11.7165513 48.6169187, 11.7120027 48.6201371, 11.7074282 48.623364, 11.7037836 48.6260403, 11.6983531 48.6298537, 11.6942227 48.6327922, 11.6906402 48.6351997, 11.6886068 48.6371762, 11.6850727 48.6402294, 11.6824572 48.6425703, 11.6799723 48.64478, 11.677106 48.6474167, 11.6764739 48.650613, 11.6759287 48.6533697, 11.6751427 48.657344, 11.6741327 48.6624503, 11.673389 48.6662101, 11.6724526 48.6709435, 11.6717262 48.6746149, 11.6708954 48.6788138, 11.6704049 48.6812923, 11.6677692 48.684524, 11.6642542 48.6888691, 11.6608256 48.6930881, 11.6576568 48.6970322, 11.654258 48.7011501, 11.6506235 48.7056751, 11.6476471 48.7093518, 11.6445216 48.7131762, 11.641847 48.7165026, 11.6391631 48.719896, 11.6360494 48.7236362, 11.6329285 48.7275075, 11.6299913 48.7311486, 11.6269285 48.7349109, 11.6238716 48.7386531, 11.6211797 48.7419564, 11.6165554 48.7445743, 11.6113668 48.7474832, 11.6058101 48.7506172, 11.6023562 48.7525189, 11.597139 48.7554874, 11.5921138 48.7583178, 11.5866378 48.7613657)",ElmLne_1663
220.0,26.30686179479313,w57727003_220kV,"['ElmTerm_0121', 'ElmTerm_virtual_0108']","LINESTRING (10.210123 47.9369585, 10.2136713 47.9343358, 10.2172487 47.9317166, 10.2203671 47.9294704, 10.2236366 47.9271246, 10.2270328 47.9246316, 10.230249 47.9223211, 10.234081 47.9195772, 10.237235 47.9172908, 10.2406052 47.9148476, 10.244053 47.912348, 10.2469099 47.9102767, 10.2501742 47.90791, 10.2529435 47.9059021, 10.2539677 47.9028863, 10.2551543 47.8995407, 10.2563585 47.8962267, 10.2575239 47.8929565, 10.2587593 47.8894297, 10.2599287 47.8862559, 10.2609861 47.8832343, 10.2622332 47.8797367, 10.2634627 47.8762215, 10.2643572 47.8736986, 10.2654671 47.870634, 10.2664521 47.8677658, 10.2668517 47.8650311, 10.2672154 47.862215, 10.2676087 47.859205, 10.2681268 47.8551298, 10.2685923 47.8517673, 10.2689387 47.8489885, 10.269362 47.8459553, 10.2695681 47.8440683, 10.2732661 47.8416531, 10.2773159 47.8390081, 10.2805835 47.8368738, 10.2844113 47.8343496, 10.2882937 47.8318098, 10.2920897 47.8293001, 10.2954727 47.8271138, 10.29961 47.8249343, 10.3038817 47.8225621, 10.3080063 47.8205433, 10.3117997 47.8185466, 10.3164339 47.8160779, 10.3195573 47.8144454, 10.3234111 47.8123988, 10.3280619 47.809901, 10.3307328 47.8085023, 10.3335765 47.8050231, 10.3359085 47.8022842, 10.3385683 47.7990778, 10.3408639 47.796306, 10.3431774 47.7935157, 10.3453674 47.7909132, 10.3477013 47.7881562, 10.3503081 47.7849761, 10.3523505 47.7825352, 10.3537513 47.7791271, 10.3549921 47.7763306, 10.3565543 47.7726856, 10.3578319 47.7698296, 10.3590686 47.7669198, 10.3608332 47.7628727, 10.3620718 47.7601997, 10.3635056 47.7569199, 10.3650635 47.7532702, 10.3663865 47.7502875, 10.3680377 47.7464234, 10.3692129 47.743632, 10.3697749 47.7423814, 10.3660106 47.7396701, 10.3640733 47.7387182)",ElmLne_1672
220.0,0.25457468154649093,w96268481_220kV,"['ElmTerm_virtual_0100', 'ElmTerm_virtual_0433']","LINESTRING (10.2008656 47.9562416, 10.2005111 47.9585187)",ElmLne_1685
220.0,10.006359688474213,w120082355_220kV,"['ElmTerm_virtual_0108', 'ElmTerm_virtual_0434']","LINESTRING (10.1469945 47.9911961, 10.142899 47.9885219, 10.1380654 47.9869391, 10.1364708 47.9834274, 10.1350261 47.9801873, 10.1335038 47.9768631, 10.1351967 47.9741625, 10.1370688 47.9711334, 10.1389117 47.9680577, 10.1406433 47.9654219, 10.1426106 47.9622506, 10.1441958 47.9595995, 10.1458922 47.9568088, 10.1501824 47.9549401, 10.1545303 47.9530463, 10.1589751 47.9511102, 10.1623682 47.9496322, 10.1657334 47.9481663, 10.1694806 47.9465339, 10.17299 47.9450051, 10.1751562 47.9427349, 10.1775694 47.9401754, 10.1794312 47.9381767, 10.1847759 47.9379574, 10.190081 47.9377662, 10.1957125 47.9374817, 10.2006129 47.9372792, 10.2050832 47.937087, 10.210123 47.9369585)",ElmLne_1695
380.0,1.553560919628312,w132911817_380kV,"['ElmTerm_0090', 'ElmTerm_0136']","LINESTRING (10.1638215 49.9890791, 10.1671089 49.9861139, 10.172423 49.9849219, 10.1782999 49.9835789, 10.1822492 49.9826592)",ElmLne_1696
220.0,68.36247329686692,w208256287_220kV,"['ElmTerm_0158', 'ElmTerm_virtual_0118']","LINESTRING (13.3072014 52.2273144, 13.3061585 52.2266634, 13.3037878 52.226459, 13.299558 52.2272313, 13.2954321 52.2279787, 13.2910713 52.2287731, 13.2868686 52.2295398, 13.2823854 52.2303417, 13.2775323 52.2312365, 13.2727448 52.2321037, 13.2682032 52.2331111, 13.2636571 52.2340991, 13.2588308 52.2351508, 13.2542844 52.2361503, 13.2497656 52.2371462, 13.2459742 52.2379792, 13.2415591 52.2389422, 13.2367102 52.2400076, 13.2323855 52.2409512, 13.2280654 52.2418948, 13.2240028 52.2427775, 13.2197977 52.2436768, 13.2156833 52.2445982, 13.2112773 52.2455639, 13.206582 52.2465904, 13.2024878 52.2484054, 13.1985292 52.2501539, 13.1945705 52.2519051, 13.1901509 52.2538554, 13.1859654 52.2557077, 13.181813 52.2575467, 13.1775877 52.2594111, 13.1734212 52.2612504, 13.1693315 52.2630538, 13.1649797 52.2649704, 13.1606686 52.2668815, 13.156258 52.2688284, 13.1521231 52.2706563, 13.147333 52.2696774, 13.1423847 52.2686708, 13.1380284 52.2677775, 13.133532 52.2668566, 13.1295146 52.2660435, 13.1249278 52.2651004, 13.1199412 52.2640829, 13.11515 52.2631045, 13.110312 52.2620933, 13.1055055 52.2611372, 13.1008894 52.2601873, 13.0959908 52.2591888, 13.0911329 52.2581902, 13.0863292 52.258027, 13.0814729 52.2578695, 13.0768709 52.2577228, 13.0718277 52.2575623, 13.0668432 52.2573936, 13.0615153 52.2572221, 13.0563139 52.2570451, 13.0514774 52.2568843, 13.0466207 52.2567297, 13.0413799 52.2565584, 13.0362327 52.2563711, 13.0311346 52.2566821, 13.0260414 52.256982, 13.0206705 52.2572916, 13.0155794 52.2575833, 13.0112005 52.2578378, 13.0061166 52.2581338, 13.0009243 52.2584353, 12.9958359 52.2587312, 12.9908876 52.2590217, 12.9858082 52.2593232, 12.9805794 52.2596226, 12.9765349 52.2612517, 12.9723458 52.2629804, 12.9680799 52.2647145, 12.9641664 52.2663131, 12.9604341 52.2678353, 12.9566423 52.2693883, 12.9526294 52.2710171, 12.948246 52.272809, 12.9445856 52.2742911, 12.9403377 52.2760275, 12.9362435 52.2776893, 12.9319052 52.2794532, 12.9277794 52.2811397, 12.9235135 52.2828814, 12.9196768 52.2844544, 12.9159125 52.2859887, 12.9116465 52.2877357, 12.9071953 52.2895518, 12.9029972 52.29126, 12.89879 52.2929709, 12.8945828 52.2946956, 12.8903078 52.296434, 12.8864757 52.2980065, 12.882217 52.2997328, 12.8777766 52.3015521, 12.8737637 52.303199, 12.8694797 52.3049371, 12.8648706 52.3063825, 12.8603468 52.307819, 12.8558368 52.3092475, 12.8511687 52.3107201, 12.8466859 52.3121263, 12.8421126 52.313574, 12.8375421 52.3149989, 12.8327809 52.3165078, 12.8280992 52.3179829, 12.8234311 52.3194525, 12.8206519 52.3219854, 12.8177778 52.3245818, 12.8149941 52.3271144, 12.812129 52.3297159, 12.8092504 52.3323146, 12.8063857 52.3349091, 12.803696 52.337322, 12.801036 52.339764, 12.7984857 52.342023, 12.795794 52.3445036, 12.792978 52.34704, 12.790114 52.349595, 12.787217 52.3522568, 12.7843519 52.3548596, 12.786155 52.357741, 12.7878059 52.360233, 12.7894999 52.3628543, 12.7912319 52.3655421, 12.7930056 52.368329, 12.794888 52.371263, 12.7964457 52.3736712, 12.798171 52.376346, 12.799791 52.378887, 12.801411 52.381395, 12.8030859 52.3839587, 12.802538 52.386772, 12.80202 52.3895736, 12.8013973 52.3924378, 12.800853 52.395211, 12.800263 52.398138, 12.7996928 52.4009828, 12.799115 52.403833, 12.798471 52.407047, 12.797956 52.409723, 12.797366 52.412721, 12.796819 52.41541, 12.7963584 52.4179945, 12.7956755 52.4210853, 12.7978296 52.423685, 12.799952 52.426286, 12.801808 52.428563, 12.803907 52.4310776, 12.806175 52.433868, 12.8082859 52.4364198, 12.8103194 52.4388964, 12.8124886 52.441541, 12.8145221 52.4440146, 12.8167635 52.4467222, 12.8188694 52.4492974, 12.8209707 52.4518752, 12.8229229 52.4542436, 12.8248585 52.4565747, 12.8255623 52.4593623, 12.8262625 52.462218, 12.8270352 52.4652108, 12.8277224 52.4679733, 12.8284462 52.4709188, 12.8290728 52.4733918, 12.8298958 52.4765965, 12.8306978 52.4797782, 12.8313129 52.4822475, 12.8319996 52.4849551, 12.83482 52.4871703, 12.8375555 52.4893358, 12.8407278 52.491826, 12.8439716 52.4943809, 12.8470861 52.4968389, 12.8498867 52.4990496, 12.8524727 52.5010673, 12.8554779 52.503433, 12.8584698 52.5057895, 12.8611628 52.5079083, 12.8642718 52.5103507, 12.8674648 52.5128784, 12.8705872 52.5153408, 12.8737075 52.5177815, 12.8772233 52.5199484, 12.8808544 52.5221752, 12.8845137 52.5244334, 12.8879525 52.5265801, 12.8913359 52.5286521, 12.8948968 52.5308571, 12.8985041 52.5330769, 12.9021871 52.5353392, 12.9055854 52.537442, 12.9090153 52.5395529, 12.9125944 52.5417599, 12.9157516 52.5437148, 12.9189933 52.5456954, 12.9220888 52.5475971, 12.9252024 52.5495151, 12.9284696 52.5515238, 12.9313753 52.5533153, 12.9343464 52.5551533, 12.9386735 52.5557085, 12.9428627 52.5562415, 12.9474675 52.5568239, 12.9494423 52.5589229, 12.9494377 52.5612808, 12.9478683 52.5618886)",ElmLne_1701
220.0,0.19465102320562913,w378311481_220kV,"['ElmTerm_virtual_0118', 'ElmTerm_0155']","LINESTRING (12.9478683 52.5618886, 12.9474856 52.56203, 12.9452379 52.5614658)",ElmLne_1703
380.0,0.4820825836172291,w10630667_380kV,"['ElmTerm_virtual_0157', 'ElmTerm_virtual_0435']","LINESTRING (8.5311655 49.8530191, 8.5259055 49.8557201)",ElmLne_1704
220.0,0.48695262853004595,w148526624_220kV,"['ElmTerm_0175', 'ElmTerm_virtual_0166']","LINESTRING (8.737199799999999 50.160314, 8.7393915 50.1610876, 8.743260599999999 50.162338)",ElmLne_1706
380.0,0.369638026716828,w169240054_380kV,"['ElmTerm_virtual_0169', 'ElmTerm_0183']","LINESTRING (8.393115099999999 49.978514, 8.3898399 49.9810859)",ElmLne_1709
380.0,1.1685587030727462,w345674979_380kV,"['ElmTerm_virtual_0164', 'ElmTerm_virtual_0168']","LINESTRING (8.477830900000001 50.5942538, 8.473983499999999 50.596062, 8.4692186 50.598248, 8.464525500000001 50.6005067)",ElmLne_1711
380.0,0.9808048153526642,w166750544_380kV,"['ElmTerm_0243', 'ElmTerm_0782']","LINESTRING (9.123384 52.538336, 9.118995999999999 52.538937, 9.114511 52.539681, 9.1130633 52.5428171)",ElmLne_1731
220.0,0.9808048153526642,w166750544_220kV,"['ElmTerm_0244', 'ElmTerm_0249']","LINESTRING (9.123384 52.538336, 9.118995999999999 52.538937, 9.114511 52.539681, 9.1130633 52.5428171)",ElmLne_1732
380.0,0.8222642775503874,w231731592_380kV,"['ElmTerm_0782', 'ElmTerm_0243']","LINESTRING (9.114329 52.542813, 9.114618 52.541266, 9.120122 52.540183, 9.123737999999999 52.539446)",ElmLne_1734
220.0,0.8222642775503874,w231731592_220kV,"['ElmTerm_0249', 'ElmTerm_0244']","LINESTRING (9.114329 52.542813, 9.114618 52.541266, 9.120122 52.540183, 9.123737999999999 52.539446)",ElmLne_1735
380.0,23.770961001160273,w24431541_380kV,"['ElmTerm_0762', 'ElmTerm_0301']","LINESTRING (6.8096664 50.9663956, 6.8092695 50.9640428, 6.8090345 50.9625762, 6.8089065 50.9617846, 6.8085154 50.9594247, 6.8098415 50.9571288, 6.8111955 50.9547957, 6.8125892 50.9523547, 6.8141585 50.9497167, 6.8156638 50.947085, 6.8171515 50.9444473, 6.8187973 50.9415927, 6.8205009 50.9391182, 6.8216814 50.9369141, 6.8233083 50.933904, 6.8248592 50.9310098, 6.8261993 50.9284924, 6.8275648 50.9261475, 6.8291187 50.9235287, 6.8305317 50.921194, 6.8317239 50.9192295, 6.8339249 50.9170602, 6.8359833 50.9150672, 6.8380162 50.9130875, 6.841899 50.9114914, 6.8453346 50.9100586, 6.8487899 50.9086378, 6.8529482 50.9069258, 6.8571294 50.9052008, 6.8611206 50.9035444, 6.8651573 50.9018969, 6.8685326 50.9004785, 6.8723049 50.8989304, 6.8760782 50.897364, 6.8804163 50.8955824, 6.8840228 50.8940906, 6.8866105 50.8930471, 6.8879898 50.8924562, 6.8915315 50.8909855, 6.8955724 50.8893058, 6.899674 50.8876914, 6.903972 50.8862778, 6.9082508 50.8848676, 6.9123089 50.8835344, 6.9157346 50.8824054, 6.919173 50.8812717, 6.9202017 50.8809372, 6.9227486 50.8801089, 6.9251264 50.8776912, 6.9274555 50.8752429, 6.9300701 50.8726036, 6.9323173 50.8703201, 6.934528999999999 50.86803, 6.9367508 50.8657027, 6.9358586 50.862897, 6.9350841 50.860422, 6.9341347 50.8575287, 6.9332517 50.8548329, 6.9323806 50.8521492, 6.9315139 50.8495363, 6.9305241 50.8464579, 6.9297489 50.8440496, 6.928816 50.841187, 6.9278501 50.8384792, 6.9301459 50.8360079, 6.9325046 50.8335408, 6.9347229 50.8312852, 6.9370512 50.8289006, 6.9399089 50.8263442, 6.9425444 50.8239777, 6.9450938 50.8217735, 6.9478659 50.8192332, 6.9506983 50.8167171, 6.9535307 50.8140978, 6.9562601 50.811755, 6.9589658 50.8093233, 6.9615815 50.8069994, 6.9639831 50.8048811, 6.9665941 50.8025126, 6.9692034 50.8001366, 6.9717292 50.7979633)",ElmLne_1742
220.0,23.770961001160273,w24431541_220kV,"['ElmTerm_0312', 'ElmTerm_0302']","LINESTRING (6.8096664 50.9663956, 6.8092695 50.9640428, 6.8090345 50.9625762, 6.8089065 50.9617846, 6.8085154 50.9594247, 6.8098415 50.9571288, 6.8111955 50.9547957, 6.8125892 50.9523547, 6.8141585 50.9497167, 6.8156638 50.947085, 6.8171515 50.9444473, 6.8187973 50.9415927, 6.8205009 50.9391182, 6.8216814 50.9369141, 6.8233083 50.933904, 6.8248592 50.9310098, 6.8261993 50.9284924, 6.8275648 50.9261475, 6.8291187 50.9235287, 6.8305317 50.921194, 6.8317239 50.9192295, 6.8339249 50.9170602, 6.8359833 50.9150672, 6.8380162 50.9130875, 6.841899 50.9114914, 6.8453346 50.9100586, 6.8487899 50.9086378, 6.8529482 50.9069258, 6.8571294 50.9052008, 6.8611206 50.9035444, 6.8651573 50.9018969, 6.8685326 50.9004785, 6.8723049 50.8989304, 6.8760782 50.897364, 6.8804163 50.8955824, 6.8840228 50.8940906, 6.8866105 50.8930471, 6.8879898 50.8924562, 6.8915315 50.8909855, 6.8955724 50.8893058, 6.899674 50.8876914, 6.903972 50.8862778, 6.9082508 50.8848676, 6.9123089 50.8835344, 6.9157346 50.8824054, 6.919173 50.8812717, 6.9202017 50.8809372, 6.9227486 50.8801089, 6.9251264 50.8776912, 6.9274555 50.8752429, 6.9300701 50.8726036, 6.9323173 50.8703201, 6.934528999999999 50.86803, 6.9367508 50.8657027, 6.9358586 50.862897, 6.9350841 50.860422, 6.9341347 50.8575287, 6.9332517 50.8548329, 6.9323806 50.8521492, 6.9315139 50.8495363, 6.9305241 50.8464579, 6.9297489 50.8440496, 6.928816 50.841187, 6.9278501 50.8384792, 6.9301459 50.8360079, 6.9325046 50.8335408, 6.9347229 50.8312852, 6.9370512 50.8289006, 6.9399089 50.8263442, 6.9425444 50.8239777, 6.9450938 50.8217735, 6.9478659 50.8192332, 6.9506983 50.8167171, 6.9535307 50.8140978, 6.9562601 50.811755, 6.9589658 50.8093233, 6.9615815 50.8069994, 6.9639831 50.8048811, 6.9665941 50.8025126, 6.9692034 50.8001366, 6.9717292 50.7979633)",ElmLne_1743
220.0,0.355738658424021,w24479989_220kV,"['ElmTerm_virtual_0223', 'ElmTerm_virtual_0224']","LINESTRING (6.6525754 51.3840079, 6.6575663 51.3847381)",ElmLne_1746
380.0,0.4493570616771197,w39268078_380kV,"['ElmTerm_0783', 'ElmTerm_virtual_0438']","LINESTRING (6.710311799999999 51.0900816, 6.7131958 51.0903272, 6.7153284 51.092089)",ElmLne_1757
380.0,0.4774659458213815,w39268079_380kV,"['ElmTerm_0783', 'ElmTerm_virtual_0438']","LINESTRING (6.709451899999999 51.0903598, 6.713088 51.0906862, 6.7153284 51.092089)",ElmLne_1758
220.0,3.9596882292383184,w41374778_220kV,"['ElmTerm_0895', 'ElmTerm_0339']","LINESTRING (6.6619848 51.0370276, 6.666014 51.0346762, 6.6697958 51.0323831, 6.673467 51.0301237, 6.6767966 51.0280988, 6.6804672 51.0258692, 6.6841271 51.0236499, 6.6878208 51.0214007, 6.6918553 51.0189513, 6.6958848 51.0164818, 6.6993862 51.0143945, 6.7007011 51.0115472)",ElmLne_1762
380.0,0.3777290323650771,w42861982_380kV,"['ElmTerm_virtual_0260', 'ElmTerm_virtual_0439']","LINESTRING (7.4814017 51.9564504, 7.4856142 51.9542595)",ElmLne_1763
220.0,0.21148775025527675,w42920999_220kV,"['ElmTerm_virtual_0296', 'ElmTerm_virtual_0441']","LINESTRING (7.1462924 51.5048313, 7.1493015 51.5045008)",ElmLne_1766
220.0,1.6828525083558046,w68018969_220kV,"['ElmTerm_virtual_0442', 'ElmTerm_0436']","LINESTRING (7.1792027 51.4218245, 7.180343 51.421536, 7.1820438 51.4207457, 7.1841451 51.4197695, 7.1904993 51.4167844, 7.1960648 51.4123791, 7.196039 51.4117036, 7.1958701 51.4115769)",ElmLne_1777
380.0,0.4578658981506873,w70807808_380kV,"['ElmTerm_virtual_0288', 'ElmTerm_virtual_0443']","LINESTRING (6.9854036 51.5204731, 6.9914807 51.5188434)",ElmLne_1783
380.0,0.4625470438114962,w70807812_380kV,"['ElmTerm_virtual_0297', 'ElmTerm_virtual_0443']","LINESTRING (6.9920198 51.5210695, 6.9854036 51.5204731)",ElmLne_1785
220.0,4.502751725203151,w72658499_220kV,"['ElmTerm_virtual_0445', 'ElmTerm_0305']","LINESTRING (7.0199048 51.5615742, 7.0203001 51.5652523, 7.0201001 51.5677952, 7.0204661 51.5697305, 7.020857 51.5719419, 7.0212079 51.5738872, 7.0215357 51.5760198, 7.0219435 51.5780809, 7.0222185 51.5798426, 7.0249668 51.5817986, 7.0273036 51.5831006, 7.0290574 51.5841298, 7.0317488 51.5857064, 7.0324221 51.588105, 7.0334554 51.5915925, 7.0338954 51.5931026, 7.0364092 51.5946709, 7.0389877 51.59623, 7.0379117 51.5975222, 7.0379095 51.5979013)",ElmLne_1790
380.0,0.23056358151557713,w95434458_380kV,"['ElmTerm_0420', 'ElmTerm_virtual_0318']","LINESTRING (6.6087923 51.0346788, 6.6120796 51.0345175)",ElmLne_1795
380.0,0.34645965361595393,w136274266_380kV,"['ElmTerm_0366', 'ElmTerm_virtual_0270']","LINESTRING (7.0367044 52.2021365, 7.039146 52.1994036)",ElmLne_1808
220.0,0.3530276852750551,w140176924_220kV,"['ElmTerm_virtual_0446', 'ElmTerm_0359']","LINESTRING (6.703685 51.0909606, 6.7069697 51.0898234, 6.7082574 51.0899528)",ElmLne_1811
220.0,0.3527711814133558,w140176926_220kV,"['ElmTerm_virtual_0446', 'ElmTerm_0359']","LINESTRING (6.7085019 51.0902536, 6.7068995 51.0901829, 6.703685 51.0909606)",ElmLne_1813
220.0,1.4258456647525832,w153692030_220kV,"['ElmTerm_virtual_0339', 'ElmTerm_virtual_0372']","LINESTRING (7.9420522 50.8371651, 7.9420123 50.8397215, 7.9419863 50.8413479, 7.9419537 50.8431449, 7.9413069 50.8449176, 7.9406365 50.8467671, 7.9396906 50.8494755, 7.9395703 50.8498201)",ElmLne_1816
220.0,0.6620358008466078,w157903631_220kV,"['ElmTerm_0896', 'ElmTerm_0406']","LINESTRING (7.1665308 51.3776831, 7.1661548 51.3799136, 7.1663187 51.3836232)",ElmLne_1818
380.0,0.27488745977080953,w182653069_380kV,"['ElmTerm_0306', 'ElmTerm_virtual_0276']","LINESTRING (7.4182888 51.4585505, 7.4165827 51.4607824)",ElmLne_1826
380.0,0.17623416639759942,w201153705_380kV,"['ElmTerm_0439', 'ElmTerm_0300']","LINESTRING (6.8432367 50.8607337, 6.8434084 50.8623149)",ElmLne_1828
220.0,0.17623416639759942,w201153705_220kV,"['ElmTerm_0440', 'ElmTerm_0767']","LINESTRING (6.8432367 50.8607337, 6.8434084 50.8623149)",ElmLne_1829
220.0,0.015695019130054524,w106976916_220kV,"['ElmTerm_0898', 'ElmTerm_virtual_0365']","LINESTRING (7.8180964 49.8920115, 7.8182662 49.8919223)",ElmLne_1858
220.0,0.06619551373037795,w351666508_220kV,"['ElmTerm_virtual_0448', 'ElmTerm_0899']","LINESTRING (7.4913512 50.3507651, 7.492223 50.3509771)",ElmLne_1863
220.0,7.562234321879946,w129234721_220kV,"['ElmTerm_0900', 'ElmTerm_virtual_0382']","LINESTRING (6.8140057 49.2862836, 6.8176815 49.2866476, 6.8208731 49.2869667, 6.8244144 49.2873316, 6.8276864 49.287652, 6.8277999 49.2887102, 6.8279117 49.2904896, 6.8280338 49.2929845, 6.8281789 49.2950026, 6.8282807 49.2969793, 6.8284523 49.2994742, 6.8286071 49.3017948, 6.8287684 49.3043679, 6.828137 49.3062525, 6.8275191 49.3080403, 6.8267368 49.3105491, 6.8259315 49.3128176, 6.8251126 49.3153505, 6.8243814 49.3175715, 6.8237699 49.3194734, 6.8229657 49.3217902, 6.8224196 49.3234801, 6.8217 49.3257657, 6.8182354 49.3269646, 6.8141554 49.3284756, 6.8116705 49.3293395, 6.8086168 49.3304623, 6.8051563 49.3316999, 6.8022292 49.3327248, 6.7987622 49.3339775, 6.7958245 49.3349941, 6.7942993 49.3355445)",ElmLne_1865
