voltage,name,idx,sh_terminals,trafos
380.0,KW Neurath,ElmTerm_0420,"LINESTRING (6.612402374502615 51.03924922752301, 6.612078642251036 51.03923321707887, 6.611758027509031 51.03918533993573, 6.611443617980885 51.0391060571767, 6.611138441616918 51.03899613233804, 6.610845437452108 51.03885662405609, 6.610567427300818 51.03868887587183, 6.610307088580252 51.03849450329199, 6.610066928524409 51.03827537823075, 6.609849260036909 51.03803361098226, 6.609656179415266 51.03777152989728, 6.609489546161213 51.03749165895992, 6.609350965071545 51.0371966934803, 6.609241770781974 51.03688947413725, 6.60916301491296 51.03657295962095, 6.609115455941247 51.03625019813926, 6.609099551894774 51.03592429806166, 6.609115455941247 51.03559839798406, 6.60916301491296 51.03527563650236, 6.609241770781974 51.03495912198607, 6.609350965071545 51.03465190264301, 6.609489546161213 51.0343569371634, 6.609656179415266 51.03407706622604, 6.609849260036909 51.03381498514106, 6.610066928524409 51.03357321789256, 6.610307088580252 51.03335409283133, 6.610567427300818 51.03315972025149, 6.610845437452108 51.03299197206723, 6.611138441616918 51.03285246378527, 6.611443617980885 51.03274253894662, 6.611758027509031 51.03266325618758, 6.612078642251036 51.03261537904445, 6.612402374502615 51.03259936860031, 6.612726106542153 51.03261537904445, 6.613046720656183 51.03266325618758, 6.613361129164555 51.03274253894662, 6.613666304156135 51.03285246378527, 6.613959306648687 51.03299197206722, 6.614237314892113 51.03315972025149, 6.614497651542524 51.03335409283133, 6.614737809445479 51.03357321789256, 6.614955475780092 51.03381498514106, 6.615148554331582 51.03407706622604, 6.615315185677769 51.0343569371634, 6.615453765095181 51.03465190264301, 6.615562958012363 51.03495912198607, 6.615641712861604 51.03527563650236, 6.615689271205341 51.03559839798406, 6.615705175039775 51.03592429806166, 6.615689271205341 51.03625019813926, 6.615641712861604 51.03657295962095, 6.615562958012363 51.03688947413725, 6.615453765095181 51.0371966934803, 6.615315185677769 51.03749165895992, 6.615148554331582 51.03777152989728, 6.614955475780092 51.03803361098226, 6.614737809445479 51.03827537823075, 6.614497651542524 51.03849450329199, 6.614237314892113 51.03868887587183, 6.613959306648687 51.03885662405609, 6.613666304156135 51.03899613233804, 6.613361129164555 51.0391060571767, 6.613046720656183 51.03918533993573, 6.612726106542153 51.03923321707887, 6.612402374502615 51.03924922752301)",['ElmTr2_0065']
380.0,added terminal voltage,ElmTerm_0764,"LINESTRING (6.681525799999986 51.57958673056824, 6.681350895415232 51.57957807930099, 6.681177675195599 51.57955220881566, 6.681007807549159 51.57950936825917, 6.68084292839854 51.57944997020949, 6.680684625625926 51.57937458670231, 6.680534423780657 51.57928394372203, 6.680393769396715 51.57917891421009, 6.680264017061499 51.5790605096581, 6.68014641637007 51.57892987036661, 6.680042099890517 51.57878825446345, 6.679952072256357 51.57863702578715, 6.67987720049102 51.57847764075254, 6.679818205657638 51.57831163432465, 6.679775655914534 51.57814060523611, 6.679749961043323 51.57796620059053, 6.679741368502332 51.5777901, 6.679749961043323 51.57761399940948, 6.679775655914534 51.5774395947639, 6.679818205657638 51.57726856567535, 6.67987720049102 51.57710255924746, 6.679952072256357 51.57694317421286, 6.680042099890517 51.57679194553656, 6.68014641637007 51.57665032963339, 6.680264017061499 51.57651969034191, 6.680393769396715 51.57640128578992, 6.680534423780657 51.57629625627798, 6.680684625625926 51.5762056132977, 6.68084292839854 51.57613022979052, 6.681007807549159 51.57607083174084, 6.681177675195599 51.57602799118435, 6.681350895415232 51.57600212069902, 6.681525799999986 51.57599346943176, 6.681700704522191 51.57600212069902, 6.681873924556588 51.57602799118435, 6.682043791902217 51.57607083174084, 6.682208670648015 51.57613022979052, 6.682366972927351 51.5762056132977, 6.682517174209844 51.57629625627798, 6.68265782798314 51.57640128578992, 6.682787579683304 51.57651969034191, 6.682905179739682 51.57665032963339, 6.683009495608586 51.57679194553656, 6.683099522679971 51.57694317421286, 6.683174393952032 51.57710255924746, 6.683233388380591 51.57726856567535, 6.683275937822886 51.5774395947639, 6.683301632508857 51.57761399940948, 6.683310224987303 51.5777901, 6.683301632508857 51.57796620059053, 6.683275937822886 51.57814060523611, 6.683233388380591 51.57831163432465, 6.683174393952032 51.57847764075254, 6.683099522679971 51.57863702578715, 6.683009495608586 51.57878825446345, 6.682905179739682 51.57892987036661, 6.682787579683304 51.5790605096581, 6.68265782798314 51.57917891421009, 6.682517174209844 51.57928394372203, 6.682366972927351 51.57937458670231, 6.682208670648015 51.57944997020949, 6.682043791902217 51.57950936825917, 6.681873924556588 51.57955220881566, 6.681700704522191 51.57957807930099, 6.681525799999986 51.57958673056824)",[]
380.0,added terminal voltage,ElmTerm_0758,"LINESTRING (6.715252627491452 51.53030528794822, 6.714910519147854 51.53028836515102, 6.714571705257584 51.53023775973519, 6.714239448793885 51.53015395905857, 6.713916949584795 51.53003777016749, 6.713607313496419 51.52989031202446, 6.713313522520866 51.52971300473202, 6.713038406056994 51.52950755585632, 6.712784613660554 51.52927594398236, 6.712554589526212 51.52902039965907, 6.712350548947281 51.52874338391799, 6.712174456979878 51.52844756457215, 6.712028009517061 51.52813579052354, 6.711912616955251 51.5278110643267, 6.711829390610305 51.5274765132724, 6.711779132014069 51.5271353592702, 6.711762325194549 51.52679088781963, 6.711779132014069 51.52644641636905, 6.711829390610305 51.52610526236685, 6.711912616955251 51.52577071131256, 6.712028009517061 51.52544598511572, 6.712174456979878 51.52513421106711, 6.712350548947281 51.52483839172127, 6.712554589526212 51.52456137598019, 6.712784613660554 51.5243058316569, 6.713038406056994 51.52407421978293, 6.713313522520866 51.52386877090724, 6.713607313496419 51.5236914636148, 6.713916949584795 51.52354400547178, 6.714239448793885 51.52342781658069, 6.714571705257584 51.52334401590407, 6.714910519147854 51.52329341048824, 6.715252627491452 51.52327648769105, 6.715594735594537 51.52329341048824, 6.715933548772511 51.52334401590407, 6.716265804079502 51.52342781658069, 6.716588301731924 51.52354400547178, 6.716897935923497 51.5236914636148, 6.717191724735001 51.52386877090724, 6.717466838850743 51.52407421978293, 6.717720628805213 51.5243058316569, 6.717950650497581 51.52456137598019, 6.718154688728384 51.52483839172127, 6.718330778531738 51.52513421106711, 6.718477224097752 51.52544598511572, 6.718592615102895 51.52577071131256, 6.718675840291135 51.52610526236685, 6.718726098175074 51.52644641636905, 6.718742904754079 51.52679088781963, 6.718726098175074 51.5271353592702, 6.718675840291135 51.5274765132724, 6.718592615102895 51.5278110643267, 6.718477224097752 51.52813579052354, 6.718330778531738 51.52844756457215, 6.718154688728384 51.52874338391799, 6.717950650497581 51.52902039965907, 6.717720628805215 51.52927594398236, 6.717466838850743 51.52950755585632, 6.717191724735001 51.52971300473202, 6.716897935923497 51.52989031202446, 6.716588301731924 51.53003777016749, 6.716265804079502 51.53015395905857, 6.715933548772511 51.53023775973519, 6.715594735594537 51.53028836515102, 6.715252627491452 51.53030528794822)",['ElmTr2_0080']
380.0,Walsum Block 10,ElmTerm_0423,"LINESTRING (6.711145297538142 51.5279842158924, 6.710970403568773 51.52797556462514, 6.710797193862023 51.52794969413982, 6.710627336524735 51.52790685358332, 6.710462467380268 51.52784745553365, 6.710304174214471 51.52777207202647, 6.710153981484194 51.52768142904619, 6.710013335635672 51.52757639953425, 6.709883591174142 51.52745799498226, 6.709765997618876 51.52732735569078, 6.70966168746928 51.52718573978761, 6.709571665297943 51.52703451111131, 6.709496798075727 51.52687512607671, 6.709437806822039 51.52670911964881, 6.709395259660751 51.52653809056027, 6.709369566348638 51.52636368591469, 6.709360974329016 51.52618758532417, 6.709369566348638 51.52601148473364, 6.709395259660751 51.52583708008806, 6.709437806822039 51.52566605099951, 6.709496798075727 51.52550004457162, 6.709571665297943 51.52534065953702, 6.70966168746928 51.52518943086071, 6.709765997618876 51.52504781495755, 6.709883591174142 51.52491717566607, 6.710013335635672 51.52479877111409, 6.710153981484194 51.52469374160214, 6.710304174214471 51.52460309862186, 6.710462467380268 51.52452771511468, 6.710627336524735 51.524468317065, 6.710797193862023 51.5244254765085, 6.710970403568773 51.52439960602318, 6.711145297538142 51.52439095475593, 6.71132019144469 51.52439960602318, 6.711493400965397 51.5244254765085, 6.711663258000566 51.524468317065, 6.711828126738448 51.52452771511468, 6.711986419408822 51.52460309862186, 6.712136611573874 51.52469374160214, 6.712277256809093 51.52479877111409, 6.712407000632806 51.52491717566607, 6.712524593550257 51.52504781495755, 6.712628903086548 51.52518943086071, 6.71271892469266 51.52534065953702, 6.712793791419452 51.52550004457162, 6.712852782266558 51.52566605099951, 6.712895329125726 51.52583708008806, 6.712921022251796 51.52601148473364, 6.712929614208597 51.52618758532417, 6.712921022251796 51.52636368591469, 6.712895329125726 51.52653809056027, 6.712852782266558 51.52670911964881, 6.712793791419452 51.52687512607671, 6.71271892469266 51.52703451111131, 6.712628903086548 51.52718573978761, 6.712524593550257 51.52732735569078, 6.712407000632806 51.52745799498226, 6.712277256809093 51.52757639953425, 6.712136611573874 51.52768142904619, 6.711986419408822 51.52777207202647, 6.711828126738448 51.52784745553365, 6.711663258000566 51.52790685358332, 6.711493400965397 51.52794969413982, 6.71132019144469 51.52797556462514, 6.711145297538142 51.5279842158924)",[]
220.0,Station Niederrhein,ElmTerm_0328,"LINESTRING (6.680795652877788 51.65391224377873, 6.680054322430701 51.65387557558879, 6.679320130293849 51.65376592415369, 6.678600147186885 51.65358434547667, 6.677901307018607 51.65333258825966, 6.677230340106633 51.6530130770623, 6.676593708356729 51.65262888895205, 6.675997543026222 51.65218372387046, 6.67544758567105 51.65168186900062, 6.674949132845365 51.65112815747926, 6.674506985086521 51.650527921851, 6.674125400676969 51.64988694271309, 6.673808054628614 51.64921139304501, 6.673558003284847 51.64850777875936, 6.673377654881408 51.64778287604634, 6.673268746349733 51.64704366611536, 6.673232326586377 51.64629726796213, 6.673268746349733 51.64555086980891, 6.673377654881408 51.64481165987793, 6.673558003284847 51.64408675716491, 6.673808054628614 51.64338314287926, 6.674125400676969 51.64270759321118, 6.674506985086521 51.64206661407327, 6.674949132845365 51.64146637844501, 6.67544758567105 51.64091266692365, 6.675997543026222 51.6404108120538, 6.676593708356729 51.63996564697221, 6.677230340106633 51.63958145886198, 6.677901307018607 51.63926194766461, 6.678600147186885 51.63901019044761, 6.679320130293849 51.63882861177058, 6.680054322430701 51.63871896033547, 6.680795652877788 51.63868229214554, 6.681536982201358 51.63871896033547, 6.682271171010829 51.63882861177058, 6.68299114871442 51.63901019044761, 6.683689981610979 51.63926194766461, 6.684360939662342 51.63958145886198, 6.684997561303246 51.63996564697221, 6.685593715664847 51.6404108120538, 6.68614366161274 51.64091266692365, 6.686642103031145 51.64146637844501, 6.687084239821084 51.64206661407327, 6.687465814121635 51.64270759321118, 6.687783151309377 51.64338314287926, 6.688033195381426 51.64408675716491, 6.688213538381492 51.64481165987793, 6.688322443585787 51.64555086980891, 6.688358862225624 51.64629726796213, 6.688322443585787 51.64704366611536, 6.688213538381492 51.64778287604634, 6.688033195381426 51.64850777875936, 6.687783151309377 51.64921139304501, 6.687465814121635 51.64988694271309, 6.687084239821084 51.650527921851, 6.686642103031145 51.65112815747926, 6.68614366161274 51.65168186900062, 6.685593715664847 51.65218372387046, 6.684997561303246 51.65262888895205, 6.684360939662342 51.6530130770623, 6.683689981610979 51.65333258825966, 6.68299114871442 51.65358434547667, 6.682271171010829 51.65376592415369, 6.681536982201358 51.65387557558879, 6.680795652877788 51.65391224377873)",['ElmTr2_0087']
220.0,KW Niederaußem,ElmTerm_0373,"LINESTRING (6.66478148235211 50.99075508743046, 6.664550359569278 50.99074365584629, 6.664321462517822 50.99070947118616, 6.664096995606124 50.99065286266704, 6.663879120580796 50.99057437545994, 6.663669935707587 50.99047476543952, 6.663471455563553 50.99035499190477, 6.663285591635097 50.99021620834031, 6.663114133908765 50.9900597513077, 6.662958733632116 50.9898871275737, 6.662820887410689 50.98969999959925, 6.662701922794262 50.98950016952902, 6.662602985491232 50.98928956183584, 6.662525028334284 50.98907020478693, 6.662468802103604 50.98884421091056, 6.662434848296069 50.98861375665131, 6.662423493910054 50.98838106140969, 6.662434848296069 50.98814836616807, 6.662468802103604 50.98791791190883, 6.662525028334284 50.98769191803246, 6.662602985491232 50.98747256098354, 6.662701922794262 50.98726195329036, 6.662820887410689 50.98706212322014, 6.662958733632116 50.98687499524569, 6.663114133908765 50.9867023715117, 6.663285591635097 50.98654591447909, 6.663471455563553 50.98640713091461, 6.663669935707587 50.98628735737987, 6.663879120580796 50.98618774735946, 6.664096995606124 50.98610926015235, 6.664321462517822 50.98605265163324, 6.664550359569278 50.98601846697311, 6.66478148235211 50.98600703538893, 6.665012605026 50.98601846697311, 6.66524150175482 50.98605265163324, 6.665465968142586 50.98610926015235, 6.665683842462819 50.98618774735946, 6.665893026476867 50.98628735737987, 6.666091505640691 50.98640713091461, 6.666277368505559 50.98654591447909, 6.666448825125795 50.9867023715117, 6.666604224296348 50.98687499524569, 6.666742069454187 50.98706212322014, 6.666861033090406 50.98726195329036, 6.666959969534274 50.98747256098354, 6.667037925986127 50.98769191803246, 6.667094151692876 50.98791791190883, 6.667128105177774 50.98814836616807, 6.667139459454848 50.98838106140969, 6.667128105177774 50.98861375665131, 6.667094151692876 50.98884421091056, 6.667037925986127 50.98907020478693, 6.666959969534274 50.98928956183584, 6.666861033090406 50.98950016952902, 6.666742069454187 50.98969999959925, 6.666604224296348 50.9898871275737, 6.666448825125795 50.9900597513077, 6.666277368505559 50.99021620834031, 6.666091505640691 50.99035499190477, 6.665893026476867 50.99047476543952, 6.665683842462819 50.99057437545994, 6.665465968142586 50.99065286266704, 6.66524150175482 50.99070947118616, 6.665012605026 50.99074365584629, 6.66478148235211 50.99075508743046)",[]
380.0,Umspannwerk Weisweiler,ElmTerm_0346,"LINESTRING (6.300901295189004 50.83346711866574, 6.300461528366866 50.83344538301622, 6.300025996372321 50.83338038539382, 6.29959889363248 50.83327275176119, 6.29918433340603 50.83312351868904, 6.298786308169324 50.83293412337346, 6.298408651165302 50.83270638979482, 6.298054999485649 50.83244251115202, 6.297728759041752 50.83214502874064, 6.2974330717619 50.83181680747891, 6.297170785330703 50.83146100831699, 6.296944425762247 50.83108105779534, 6.296756173071177 50.83068061504515, 6.296607840276118 50.83026353654904, 6.296500855937685 50.82983383900091, 6.296436250399335 50.82939566062305, 6.2964146458636 50.82895322131277, 6.296436250399335 50.8285107820025, 6.296500855937685 50.82807260362463, 6.296607840276118 50.82764290607651, 6.296756173071177 50.82722582758039, 6.296944425762247 50.82682538483022, 6.297170785330703 50.82644543430855, 6.2974330717619 50.82608963514664, 6.297728759041752 50.8257614138849, 6.298054999485649 50.82546393147352, 6.298408651165302 50.82520005283072, 6.298786308169324 50.8249723192521, 6.29918433340603 50.8247829239365, 6.29959889363248 50.82463369086436, 6.300025996372321 50.82452605723173, 6.300461528366866 50.82446105960933, 6.300901295189004 50.8244393239598, 6.301341061638441 50.82446105960933, 6.301776592529213 50.82452605723173, 6.302203693476624 50.82463369086436, 6.302618251290871 50.8247829239365, 6.303016273588296 50.8249723192521, 6.303393927238917 50.82520005283072, 6.303747575279917 50.82546393147352, 6.304073811939742 50.8257614138849, 6.304369495435523 50.82608963514664, 6.30463177822807 50.82644543430855, 6.304858134443124 50.82682538483022, 6.305046384194915 50.82722582758039, 6.305194714577769 50.82764290607651, 6.305301697123771 50.82807260362463, 6.305366301558347 50.8285107820025, 6.305387905721384 50.82895322131277, 6.305366301558347 50.82939566062305, 6.305301697123771 50.82983383900091, 6.305194714577769 50.83026353654904, 6.305046384194915 50.83068061504515, 6.304858134443124 50.83108105779534, 6.30463177822807 50.83146100831699, 6.304369495435523 50.83181680747891, 6.304073811939742 50.83214502874064, 6.303747575279917 50.83244251115202, 6.303393927238917 50.83270638979482, 6.303016273588296 50.83293412337346, 6.302618251290871 50.83312351868904, 6.302203693476624 50.83327275176119, 6.301776592529213 50.83338038539382, 6.301341061638441 50.83344538301622, 6.300901295189004 50.83346711866574)",[]
380.0,Station Enniger,ElmTerm_0393,"LINESTRING (7.993959170676251 51.82489208089696, 7.993784781264282 51.82488342962971, 7.993612071244214 51.82485755914438, 7.993442703911135 51.82481471858788, 7.993278310370212 51.8247553205382, 7.993120473828061 51.82467993703102, 7.992970714345323 51.82458929405075, 7.992830474197349 51.8244842645388, 7.992701103983904 51.82436585998681, 7.992583849621756 51.82423522069534, 7.992479840345413 51.82409360479217, 7.992390077831536 51.82394237611587, 7.99231542655186 51.82378299108127, 7.992256605447484 51.82361698465337, 7.992214181004736 51.82344595556482, 7.99218856179936 51.82327155091924, 7.992179994561481 51.82309545032872, 7.99218856179936 51.82291934973819, 7.992214181004736 51.82274494509262, 7.992256605447484 51.82257391600407, 7.99231542655186 51.82240790957618, 7.992390077831536 51.82224852454157, 7.992479840345413 51.82209729586527, 7.992583849621756 51.82195567996211, 7.992701103983904 51.82182504067063, 7.992830474197349 51.82170663611864, 7.992970714345323 51.8216016066067, 7.993120473828061 51.82151096362642, 7.993278310370212 51.82143558011924, 7.993442703911135 51.82137618206956, 7.993612071244214 51.82133334151306, 7.993784781264282 51.82130747102774, 7.993959170676251 51.82129881976049, 7.994133560013684 51.82130747102774, 7.994306269812998 51.82133334151306, 7.994475636787589 51.82137618206956, 7.994640029846073 51.82143558011924, 7.994797865800369 51.82151096362642, 7.994947624612424 51.8216016066067, 7.995087864032667 51.82170663611864, 7.995217233489299 51.82182504067063, 7.995334487094634 51.82195567996211, 7.995438495643246 51.82209729586527, 7.995528257486443 51.82224852454157, 7.995602908178262 51.82240790957618, 7.995661728800202 51.82257391600407, 7.995704152884461 51.82274494509262, 7.995729771869083 51.82291934973819, 7.995738339032421 51.82309545032872, 7.995729771869083 51.82327155091924, 7.995704152884461 51.82344595556482, 7.995661728800202 51.82361698465337, 7.995602908178262 51.82378299108127, 7.995528257486443 51.82394237611587, 7.995438495643246 51.82409360479217, 7.995334487094634 51.82423522069534, 7.995217233489299 51.82436585998681, 7.995087864032667 51.8244842645388, 7.994947624612424 51.82458929405075, 7.994797865800369 51.82467993703102, 7.994640029846073 51.8247553205382, 7.994475636787589 51.82481471858788, 7.994306269812998 51.82485755914438, 7.994133560013684 51.82488342962971, 7.993959170676251 51.82489208089696)",[]
380.0,Station Linde,ElmTerm_0418,"LINESTRING (7.233196885836819 51.23482224317891, 7.232971750615741 51.23481109427357, 7.232748783459255 51.23477775492762, 7.232530131667759 51.23472254621716, 7.232317900985309 51.2346459998323, 7.232114135319858 51.23454885295651, 7.231920797058908 51.23443204116736, 7.231739748170146 51.2342966894262, 7.231572732269124 51.23414410124431, 7.231421357826685 51.23397574612929, 7.231287082677867 51.23379324543293, 7.23117119998154 51.23359835673669, 7.231074825765959 51.23339295692528, 7.230998888180252 51.23317902411112, 7.230944118555339 51.23295861858421, 7.230911044360423 51.23273386297022, 7.230899984122867 51.2325069217886, 7.230911044360423 51.23227998060698, 7.230944118555339 51.232055224993, 7.230998888180252 51.23183481946608, 7.231074825765959 51.23162088665192, 7.23117119998154 51.2314154868405, 7.231287082677867 51.23122059814427, 7.231421357826685 51.23103809744791, 7.231572732269124 51.23086974233289, 7.231739748170146 51.230717154151, 7.231920797058908 51.23058180240984, 7.232114135319858 51.23046499062069, 7.232317900985309 51.23036784374491, 7.232530131667759 51.23029129736004, 7.232748783459255 51.23023608864958, 7.232971750615741 51.23020274930362, 7.233196885836819 51.23019160039829, 7.233422020945621 51.23020274930362, 7.233644987769593 51.23023608864958, 7.233863639021116 51.23029129736004, 7.234075868976886 51.23036784374491, 7.234279633756872 51.23046499062069, 7.234472971007604 51.23058180240984, 7.234654018800216 51.230717154151, 7.234821033561278 51.23086974233289, 7.23497240686376 51.23103809744791, 7.235106680916426 51.23122059814427, 7.235222562602534 51.2314154868405, 7.235318935932651 51.23162088665192, 7.235394872791677 51.23183481946608, 7.235449641876618 51.232055224993, 7.235482715739021 51.23227998060698, 7.235493775864299 51.2325069217886, 7.235482715739021 51.23273386297022, 7.235449641876618 51.23295861858421, 7.235394872791677 51.23317902411112, 7.235318935932651 51.23339295692528, 7.235222562602534 51.23359835673669, 7.235106680916426 51.23379324543293, 7.23497240686376 51.23397574612929, 7.234821033561278 51.23414410124431, 7.234654018800216 51.2342966894262, 7.234472971007604 51.23443204116736, 7.234279633756872 51.23454885295651, 7.234075868976886 51.2346459998323, 7.233863639021116 51.23472254621716, 7.233644987769593 51.23477775492762, 7.233422020945621 51.23481109427357, 7.233196885836819 51.23482224317891)",[]
380.0,added terminal voltage,ElmTerm_0766,"LINESTRING (6.633042199999984 51.03760083056823, 6.632867278139986 51.03759217930098, 6.632694040811914 51.03756630881565, 6.632524156388592 51.03752346825915, 6.632359260954185 51.03746407020947, 6.632200942547655 51.0373886867023, 6.632050725868857 51.03729804372202, 6.631910057594569 51.03719301421008, 6.631780292445901 51.03707460965808, 6.631662680141247 51.03694397036661, 6.631558353360476 51.03680235446345, 6.631468316836243 51.03665112578714, 6.63139343767754 51.03649174075254, 6.631334437018652 51.03632573432464, 6.631291883073961 51.03615470523609, 6.631266185665516 51.03598030059052, 6.631257592276059 51.03580419999999, 6.631266185665516 51.03562809940946, 6.631291883073961 51.03545369476389, 6.631334437018652 51.03528266567535, 6.63139343767754 51.03511665924745, 6.631468316836243 51.03495727421284, 6.631558353360476 51.03480604553654, 6.631662680141247 51.03466442963338, 6.631780292445901 51.0345337903419, 6.631910057594569 51.03441538578991, 6.632050725868857 51.03431035627797, 6.632200942547655 51.03421971329769, 6.632359260954185 51.03414432979051, 6.632524156388592 51.03408493174084, 6.632694040811914 51.03404209118434, 6.632867278139986 51.03401622069901, 6.633042199999984 51.03400756943176, 6.633217121797881 51.03401622069901, 6.633390358942034 51.03404209118434, 6.63356024306669 51.03408493174084, 6.633725138099161 51.03414432979051, 6.633883456015929 51.03421971329769, 6.634033672135961 51.03431035627797, 6.634174339803952 51.03441538578991, 6.634304104322094 51.0345337903419, 6.63442171599622 51.03466442963338, 6.634526042170697 51.03480604553654, 6.634616078136164 51.03495727421284, 6.634690956805104 51.03511665924745, 6.634749957062056 51.03528266567535, 6.634792510708081 51.03545369476389, 6.634818207932606 51.03562809940946, 6.634826801259964 51.03580419999999, 6.634818207932606 51.03598030059052, 6.634792510708081 51.03615470523609, 6.634749957062056 51.03632573432464, 6.634690956805104 51.03649174075254, 6.634616078136164 51.03665112578714, 6.634526042170697 51.03680235446345, 6.63442171599622 51.03694397036661, 6.634304104322094 51.03707460965808, 6.634174339803952 51.03719301421008, 6.634033672135961 51.03729804372202, 6.633883456015929 51.0373886867023, 6.633725138099161 51.03746407020947, 6.63356024306669 51.03752346825915, 6.633390358942034 51.03756630881565, 6.633217121797881 51.03759217930098, 6.633042199999984 51.03760083056823)",[]
220.0,Station Dauersberg,ElmTerm_0458,"LINESTRING (7.8639457064574 50.77434537380223, 7.863353084215056 50.77431598376812, 7.862766168414492 50.77422809670786, 7.862190611411878 50.7740825590219, 7.861631956194446 50.77388077231771, 7.861095582996273 50.77362467991156, 7.860586657480623 50.77331674811331, 7.860110080988107 50.77295994247452, 7.859670443329871 50.77255769922854, 7.859271978580631 50.7721138921977, 7.858918524297473 50.77163279548634, 7.858613484557323 50.77111904231877, 7.858359797169258 50.77057758041884, 7.858159905377588 50.77001362436066, 7.858015734328387 50.76943260534933, 7.857928672526261 50.76884011891556, 7.857899558460034 50.76824187102761, 7.857928672526261 50.76764362313964, 7.858015734328387 50.76705113670587, 7.858159905377588 50.76647011769455, 7.858359797169258 50.76590616163636, 7.858613484557323 50.76536469973644, 7.858918524297473 50.76485094656886, 7.859271978580631 50.7643698498575, 7.859670443329871 50.76392604282667, 7.860110080988107 50.76352379958069, 7.860586657480623 50.76316699394189, 7.861095582996271 50.76285906214364, 7.861631956194446 50.76260296973749, 7.862190611411878 50.7624011830333, 7.862766168414492 50.76225564534735, 7.863353084215056 50.76216775828709, 7.8639457064574 50.76213836825297, 7.864538327853124 50.76216775828709, 7.865125241146353 50.76225564534735, 7.865700794077284 50.7624011830333, 7.866259443815149 50.76260296973749, 7.866795810336451 50.76285906214364, 7.867304728234514 50.76316699394189, 7.867781296461466 50.76352379958069, 7.868220925523802 50.76392604282667, 7.868619381677143 50.7643698498575, 7.868972827694736 50.76485094656886, 7.869277859817299 50.76536469973644, 7.869531540528493 50.76590616163636, 7.869731426840597 50.76647011769455, 7.869875593818112 50.76705113670587, 7.869962653112909 50.76764362313964, 7.869991766332512 50.76824187102761, 7.869962653112909 50.76884011891556, 7.869875593818112 50.76943260534933, 7.869731426840597 50.77001362436066, 7.869531540528493 50.77057758041884, 7.869277859817299 50.77111904231877, 7.868972827694736 50.77163279548634, 7.868619381677143 50.7721138921977, 7.868220925523802 50.77255769922854, 7.867781296461466 50.77295994247452, 7.867304728234514 50.77331674811331, 7.866795810336451 50.77362467991156, 7.866259443815149 50.77388077231771, 7.865700794077284 50.7740825590219, 7.865125241146353 50.77422809670786, 7.864538327853124 50.77431598376812, 7.8639457064574 50.77434537380223)",['ElmTr2_0056']
220.0,Station Siegburg,ElmTerm_0303,"LINESTRING (7.193165842160274 50.80234277509096, 7.19277611064413 50.80232347693415, 7.192390132125798 50.80226576831558, 7.192011623803682 50.80217020500076, 7.191644230943029 50.80203770731664, 7.19129149176911 50.80186955128838, 7.190956803390999 50.80166735635045, 7.19064338908408 50.80143306975063, 7.190354267246489 50.80116894779693, 7.190092222328479 50.80087753412817, 7.189859778014759 50.80056163521728, 7.189659172918152 50.80022429334346, 7.189492339018736 50.79986875729335, 7.189360883056138 50.79949845107349, 7.189266071054304 50.79911694093519, 7.189208816127803 50.79872790102965, 7.189189669687137 50.79833507802383, 7.189208816127803 50.79794225501799, 7.189266071054304 50.79755321511246, 7.189360883056138 50.79717170497416, 7.189492339018736 50.7968013987543, 7.189659172918152 50.79644586270419, 7.189859778014759 50.79610852083037, 7.190092222328479 50.79579262191947, 7.190354267246489 50.79550120825071, 7.19064338908408 50.79523708629702, 7.190956803390999 50.79500279969719, 7.19129149176911 50.79480060475926, 7.191644230943029 50.794632448731, 7.192011623803682 50.79449995104689, 7.192390132125798 50.79440438773207, 7.19277611064413 50.7943466791135, 7.193165842160274 50.79432738095669, 7.193555573341839 50.7943466791135, 7.193941550869301 50.79440438773207, 7.194320057582327 50.79449995104689, 7.194687448277509 50.794632448731, 7.195040184812795 50.79480060475926, 7.195374870180513 50.79500279969719, 7.195688281220963 50.79523708629702, 7.195977399661539 50.79550120825071, 7.196239441182534 50.79579262191947, 7.19647188222979 50.79610852083037, 7.196672484315999 50.79644586270419, 7.196839315576784 50.7968013987543, 7.196970769373911 50.79717170497416, 7.197065579766656 50.79755321511246, 7.197122833702284 50.79794225501799, 7.197141979808376 50.79833507802383, 7.197122833702284 50.79872790102965, 7.197065579766656 50.79911694093519, 7.196970769373911 50.79949845107349, 7.196839315576784 50.79986875729335, 7.196672484315999 50.80022429334346, 7.19647188222979 50.80056163521728, 7.196239441182534 50.80087753412817, 7.195977399661539 50.80116894779693, 7.195688281220963 50.80143306975063, 7.195374870180513 50.80166735635045, 7.195040184812795 50.80186955128838, 7.194687448277509 50.80203770731664, 7.194320057582327 50.80217020500076, 7.193941550869301 50.80226576831558, 7.193555573341839 50.80232347693415, 7.193165842160274 50.80234277509096)",[]
