name,geometry
Wehrendorf,"POLYGON ((8.3071415 52.3463194, 8.302904399999999 52.3461326, 8.303177099999999 52.3443149, 8.3067577 52.344477, 8.308573600000001 52.3445839, 8.308707200000001 52.3445874, 8.308661799999999 52.3451414, 8.3097972 52.3452698, 8.3099021 52.3451755, 8.311519499999999 52.3447894, 8.311942200000001 52.344985, 8.3125331 52.3448442, 8.312694199999999 52.3453016, 8.312706199999999 52.3453356, 8.313023899999999 52.3452554, 8.3128657 52.3460005, 8.311768600000001 52.3459402, 8.3112466 52.3461501, 8.3112362 52.3462621, 8.3111455 52.3472424, 8.3084864 52.3471382, 8.308377200000001 52.3468122, 8.3071415 52.3463194))"
Emden-Borßum,"POLYGON ((7.2263543 53.3496645, 7.2253724 53.3492706, 7.2244014 53.3488928, 7.2236114 53.3486034, 7.2222234 53.3499695, 7.2224772 53.3501795, 7.2226933 53.3503115, 7.2235213 53.3506356, 7.2234144 53.3507696, 7.2236874 53.3508526, 7.223618 53.3509356, 7.2236874 53.3509646, 7.2246423 53.3513266, 7.2263543 53.3496645))"
Station Lüstringen,"POLYGON ((8.1025229 52.263828, 8.102653 52.2646445, 8.103318099999999 52.2646117, 8.103575599999999 52.2647627, 8.1039449 52.264744, 8.103966 52.264964, 8.104116899999999 52.2648719, 8.104557 52.2648429, 8.1046209 52.265076, 8.104900000000001 52.265154, 8.105479000000001 52.2650989, 8.105738000000001 52.265239, 8.1059441 52.2652294, 8.106905899999999 52.265184, 8.1067409 52.2638358, 8.1066977 52.2634823, 8.1058439 52.263526, 8.105794899999999 52.2634943, 8.105447 52.26327, 8.1051927 52.2633185, 8.1025229 52.263828))"
Huntorf,"POLYGON ((8.4086079 53.1899818, 8.408603899999999 53.1900697, 8.408592199999999 53.1901777, 8.408572700000001 53.1904709, 8.4093161 53.1904898, 8.4093508 53.1900007, 8.4086079 53.1899818))"
Hardegsen,"POLYGON ((9.8497194 51.6495969, 9.850298199999999 51.649573, 9.8504205 51.6506397, 9.852786200000001 51.6505708, 9.8529471 51.6504626, 9.852850399999999 51.6478556, 9.852752499999999 51.6478035, 9.849757800000001 51.6478023, 9.8496659 51.6479132, 9.849686500000001 51.6483268, 9.849686500000001 51.6487229, 9.8497194 51.6495969))"
Niederlangen,"POLYGON ((7.1937488 52.8693985, 7.1935288 52.8700849, 7.195106 52.8702372, 7.1959911 52.8703262, 7.196034 52.8703302, 7.1960072 52.8704878, 7.1962271 52.8705077, 7.1962969 52.8702188, 7.1960876 52.8702009, 7.1961842 52.8697602, 7.1963052 52.8697728, 7.1964025 52.8697309, 7.1964404 52.8695968, 7.1955815 52.8695168, 7.1955595 52.869606, 7.1937488 52.8693985))"
Cloppenburg 220 kV,"POLYGON ((8.0803048 52.858423, 8.081345499999999 52.859466, 8.082981200000001 52.8588635, 8.081840400000001 52.8577948, 8.0803048 52.858423))"
Hanekenfähr,"POLYGON ((7.3096329 52.4740806, 7.3087922 52.4738993, 7.3087063 52.474047, 7.3085511 52.4743073, 7.3076641 52.4758395, 7.307764 52.475861, 7.3072222 52.4768326, 7.3059649 52.476814, 7.3059381 52.4771914, 7.3046829 52.4771587, 7.3046855 52.4775377, 7.3045936 52.4776494, 7.3042652 52.4779064, 7.3042545 52.4782397, 7.3043403 52.4782413, 7.3043381 52.4782805, 7.3043349 52.4783393, 7.3042915 52.4789097, 7.3044139 52.4790234, 7.3054341 52.4790571, 7.3056148 52.4793198, 7.3074716 52.479366, 7.3078913 52.4793198, 7.307948 52.4784046, 7.3085556 52.4784112, 7.3085602 52.478385, 7.3085634 52.4783258, 7.3087656 52.4783242, 7.3102209 52.4778161, 7.3111876 52.4763919, 7.3106293 52.4762392, 7.3118572 52.4741135, 7.3099025 52.4737284, 7.3098623 52.4737186, 7.3096329 52.4740806))"
Hanekenfähr,"POLYGON ((7.3096329 52.4740806, 7.3087922 52.4738993, 7.3087063 52.474047, 7.3085511 52.4743073, 7.3076641 52.4758395, 7.307764 52.475861, 7.3072222 52.4768326, 7.3059649 52.476814, 7.3059381 52.4771914, 7.3046829 52.4771587, 7.3046855 52.4775377, 7.3045936 52.4776494, 7.3042652 52.4779064, 7.3042545 52.4782397, 7.3043403 52.4782413, 7.3043381 52.4782805, 7.3043349 52.4783393, 7.3042915 52.4789097, 7.3044139 52.4790234, 7.3054341 52.4790571, 7.3056148 52.4793198, 7.3074716 52.479366, 7.3078913 52.4793198, 7.307948 52.4784046, 7.3085556 52.4784112, 7.3085602 52.478385, 7.3085634 52.4783258, 7.3087656 52.4783242, 7.3102209 52.4778161, 7.3111876 52.4763919, 7.3106293 52.4762392, 7.3118572 52.4741135, 7.3099025 52.4737284, 7.3098623 52.4737186, 7.3096329 52.4740806))"
 ,"POLYGON ((10.421375 52.165823, 10.4196458 52.1653627, 10.4190905 52.1652269, 10.4193647 52.1648506, 10.4197295 52.1646156, 10.4212799 52.1650234, 10.4213285 52.1651596, 10.4214138 52.1652369, 10.4212917 52.1653856, 10.4216229 52.1654746, 10.421375 52.165823))"
Umspannwerk Kraftwerk Emden,"POLYGON ((7.2075083 53.3402969, 7.207238 53.3403104, 7.2071881 53.3401028, 7.2073156 53.3400337, 7.2072119 53.3394405, 7.2059203 53.3395224, 7.2051844 53.3395605, 7.2047364 53.339795, 7.2048106 53.3401974, 7.2043518 53.3402235, 7.2044416 53.3408184, 7.2045775 53.3408103, 7.2046826 53.341402, 7.2046775 53.3414551, 7.2044938 53.3414838, 7.2042606 53.3416985, 7.2043081 53.3420765, 7.2039693 53.3420811, 7.2040057 53.3423543, 7.2040313 53.3424237, 7.2040765 53.3424811, 7.204173 53.3425637, 7.2042871 53.3426408, 7.2044066 53.3426904, 7.2045458 53.3427368, 7.2047004 53.3427733, 7.2048567 53.3427993, 7.2050445 53.3428255, 7.2052086 53.3428402, 7.2062184 53.3429404, 7.2079482 53.3428207, 7.2075083 53.3402969))"
Kernkraftwerk Unterweser,"POLYGON ((8.478493800000001 53.4287193, 8.477327600000001 53.4287194, 8.477327499999999 53.4282517, 8.4784937 53.4282516, 8.478493800000001 53.4287193))"
Kernkraftwerk Unterweser,"POLYGON ((8.478493800000001 53.4287193, 8.477327600000001 53.4287194, 8.477327499999999 53.4282517, 8.4784937 53.4282516, 8.478493800000001 53.4287193))"
Sottrum,"POLYGON ((9.248584299999999 53.1153663, 9.2520159 53.1158951, 9.2540263 53.1159786, 9.253902999999999 53.1156568, 9.2543484 53.1152903, 9.2546196 53.1145326, 9.2541008 53.1144568, 9.2544533 53.1134965, 9.2528129 53.1132735, 9.2527217 53.1134569, 9.250826399999999 53.1131761, 9.2506767 53.1135356, 9.247094799999999 53.1129885, 9.2468187 53.1136888, 9.2466635 53.11367, 9.2464715 53.1141507, 9.248911 53.1144839, 9.248584299999999 53.1153663))"
Sottrum,"POLYGON ((9.248584299999999 53.1153663, 9.2520159 53.1158951, 9.2540263 53.1159786, 9.253902999999999 53.1156568, 9.2543484 53.1152903, 9.2546196 53.1145326, 9.2541008 53.1144568, 9.2544533 53.1134965, 9.2528129 53.1132735, 9.2527217 53.1134569, 9.250826399999999 53.1131761, 9.2506767 53.1135356, 9.247094799999999 53.1129885, 9.2468187 53.1136888, 9.2466635 53.11367, 9.2464715 53.1141507, 9.248911 53.1144839, 9.248584299999999 53.1153663))"
Benteler Stahlwerk,"POLYGON ((7.3170792 52.4692691, 7.3174611 52.4695397, 7.3186284 52.4689596, 7.3182121 52.4686851, 7.3170792 52.4692691))"
Dörpen West,"POLYGON ((7.2554248 52.9802893, 7.25587 52.9802467, 7.2558249 52.9800439, 7.2599193 52.9796659, 7.2599783 52.9798661, 7.2604399 52.9798241, 7.2608371 52.9814486, 7.2583038 52.9816961, 7.2582523 52.9815312, 7.2579457 52.9815642, 7.2581083 52.982338, 7.2583906 52.9823063, 7.258533 52.9827858, 7.255998 52.9830239, 7.2554248 52.9802893))"
Dörpen West,"POLYGON ((7.2554248 52.9802893, 7.25587 52.9802467, 7.2558249 52.9800439, 7.2599193 52.9796659, 7.2599783 52.9798661, 7.2604399 52.9798241, 7.2608371 52.9814486, 7.2583038 52.9816961, 7.2582523 52.9815312, 7.2579457 52.9815642, 7.2581083 52.982338, 7.2583906 52.9823063, 7.258533 52.9827858, 7.255998 52.9830239, 7.2554248 52.9802893))"
 ,"POLYGON ((10.388276 52.1512476, 10.38849 52.1511932, 10.3886569 52.1514648, 10.3885978 52.1515076, 10.3884611 52.1515388, 10.388276 52.1512476))"
Götzdorf,"POLYGON ((9.487248299999999 53.6370191, 9.487311800000001 53.636072, 9.488549300000001 53.6361052, 9.4884773 53.6370374, 9.487248299999999 53.6370191))"
Atlantic,"POLYGON ((8.121538899999999 53.5659285, 8.1217159 53.5655399, 8.1227888 53.5657501, 8.122601 53.5661165, 8.121538899999999 53.5659285))"
Umspannwerk Kraftwerk Wilhelmshaven,"POLYGON ((8.147328099999999 53.5635595, 8.1474756 53.5632886, 8.147757199999999 53.5633364, 8.1477653 53.5633954, 8.1483927 53.5635153, 8.1482457 53.563782, 8.1473978 53.5636232, 8.147344199999999 53.5635945, 8.147328099999999 53.5635595))"
 ,"POLYGON ((7.3035046 52.4822855, 7.3036816 52.4820781, 7.3051649 52.482573, 7.3050469 52.4827788, 7.3035046 52.4822855))"
 ,"POLYGON ((7.3197615 52.4731337, 7.3201028 52.4729609, 7.319277 52.4723839, 7.3189461 52.4725652, 7.3197615 52.4731337))"
Erzhausen,"POLYGON ((9.923920799999999 51.8980214, 9.9232365 51.897685, 9.9234752 51.8975002, 9.9231543 51.8973424, 9.923522 51.8970576, 9.924367999999999 51.8974735, 9.9244515 51.8975146, 9.924594799999999 51.897585, 9.923988400000001 51.8980547, 9.923920799999999 51.8980214))"
Conneforde 110/220 kV,"POLYGON ((8.0516633 53.3317716, 8.049972800000001 53.3327596, 8.051344500000001 53.3335965, 8.0506154 53.3340226, 8.053845799999999 53.3359937, 8.054740499999999 53.3354709, 8.054542100000001 53.3353498, 8.0546059 53.3353126, 8.055489700000001 53.33481, 8.054940999999999 53.3344659, 8.055517699999999 53.3341381, 8.054588300000001 53.3335551, 8.0516633 53.3317716))"
Diele,"POLYGON ((7.3079463 53.1263318, 7.3082636 53.1271209, 7.3102369 53.1268748, 7.310361 53.127341, 7.3136522 53.1269173, 7.314389 53.126835, 7.3152551 53.1266284, 7.315066 53.1261515, 7.3147615 53.1253931, 7.3154315 53.1253061, 7.315688 53.125267, 7.31492 53.124613, 7.314395 53.124424, 7.313783 53.124491, 7.312979 53.12433, 7.310382 53.124675, 7.3068721 53.1248354, 7.306794 53.1249241, 7.3075306 53.1259159, 7.3078041 53.1263569, 7.3079463 53.1263318))"
Meppen,"POLYGON ((7.2747047 52.7535891, 7.2753313 52.7538354, 7.2753157 52.7539106, 7.279247 52.7543758, 7.2796205 52.7532118, 7.2797867 52.752694, 7.2749128 52.7521428, 7.274695 52.7528463, 7.2745961 52.7531752, 7.2747047 52.7535891))"
DOW,"POLYGON ((9.498484100000001 53.6391809, 9.497717 53.6389482, 9.4969204 53.6398741, 9.497598999999999 53.6400992, 9.498484100000001 53.6391809))"
Umspannwerk Ohlensehlen,"POLYGON ((8.8927633 52.5631363, 8.895462200000001 52.56296, 8.896879 52.5646791, 8.894548799999999 52.5653421, 8.8927633 52.5631363))"
Mehrum (220 kV),"POLYGON ((10.0864616 52.3161272, 10.0888164 52.3161161, 10.0888285 52.3141386, 10.086486 52.314137, 10.0864616 52.3161272))"
 ,"POLYGON ((9.2545111 52.0348604, 9.254523900000001 52.0348327, 9.2546251 52.0348504, 9.2546123 52.0348781, 9.2545111 52.0348604))"
Bocklemünd,"POLYGON ((6.8525561 50.9825614, 6.852270499999999 50.9826861, 6.8507532 50.9833446, 6.8498661 50.9837175, 6.8492867 50.9839389, 6.8511077 50.9856762, 6.8511703 50.9856466, 6.8535658 50.9845847, 6.8525598 50.9835627, 6.85295 50.9829631, 6.8528905 50.9829053, 6.8525561 50.9825614))"
UW Fühlingen,"POLYGON ((6.9329457 51.0335911, 6.93384 51.0331063, 6.9331199 51.0325361, 6.9334454 51.0323584, 6.934412 51.031849, 6.935036699999999 51.0323188, 6.9371338 51.0338957, 6.9361682 51.0344489, 6.9350276 51.0351125, 6.9329457 51.0335911))"
Station Opladen,"POLYGON ((6.965411 51.0689631, 6.9653255 51.0688921, 6.9652741 51.0688495, 6.964485 51.0687831, 6.962899699999999 51.0684121, 6.9631908 51.0680032, 6.9625008 51.0677385, 6.9636718 51.066664, 6.9640382 51.0664571, 6.9667596 51.0676335, 6.9674228 51.0669829, 6.9674863 51.0670044, 6.968014399999999 51.0671834, 6.9674651 51.0677228, 6.9677827 51.0682891, 6.9697997 51.0691089, 6.9688555 51.0699072, 6.9682547 51.0696483, 6.964667 51.0726847, 6.9631478 51.0720375, 6.9637486 51.0713741, 6.9633461 51.0712251, 6.9634465 51.0710347, 6.9632706 51.0709814, 6.965411 51.0689631))"
Station Opladen,"POLYGON ((6.965411 51.0689631, 6.9653255 51.0688921, 6.9652741 51.0688495, 6.964485 51.0687831, 6.962899699999999 51.0684121, 6.9631908 51.0680032, 6.9625008 51.0677385, 6.9636718 51.066664, 6.9640382 51.0664571, 6.9667596 51.0676335, 6.9674228 51.0669829, 6.9674863 51.0670044, 6.968014399999999 51.0671834, 6.9674651 51.0677228, 6.9677827 51.0682891, 6.9697997 51.0691089, 6.9688555 51.0699072, 6.9682547 51.0696483, 6.964667 51.0726847, 6.9631478 51.0720375, 6.9637486 51.0713741, 6.9633461 51.0712251, 6.9634465 51.0710347, 6.9632706 51.0709814, 6.965411 51.0689631))"
Station Dhünnaue,"POLYGON ((6.9758826 51.0379197, 6.9763271 51.0378044, 6.9760289 51.0373371, 6.9758218 51.0373115, 6.9755371 51.0373818, 6.9758826 51.0379197))"
Station Knapsack,"POLYGON ((6.8415505 50.8640714, 6.8410995 50.8638254, 6.8408559 50.863692, 6.8429498 50.8625286, 6.843311 50.8627962, 6.8433496 50.8627742, 6.8434074 50.8627529, 6.8443125 50.8634075, 6.8437974 50.8636866, 6.8439209 50.8637951, 6.8430081 50.8642802, 6.8428676 50.8641848, 6.8423191 50.8644792, 6.841977 50.8642976, 6.8415505 50.8640714))"
Station Sechtem,"POLYGON ((6.9741329 50.7977198, 6.9730617 50.7972395, 6.9712006 50.7964144, 6.9710109 50.7965976, 6.9690006 50.795677, 6.9714951 50.793404, 6.973233 50.7941914, 6.9744946 50.7948584, 6.9738296 50.7955362, 6.9762493 50.7966076, 6.9747521 50.7978777, 6.9745792 50.7977504, 6.9743401 50.797552, 6.9741329 50.7977198))"
Station Sechtem,"POLYGON ((6.9741329 50.7977198, 6.9730617 50.7972395, 6.9712006 50.7964144, 6.9710109 50.7965976, 6.9690006 50.795677, 6.9714951 50.793404, 6.973233 50.7941914, 6.9744946 50.7948584, 6.9738296 50.7955362, 6.9762493 50.7966076, 6.9747521 50.7978777, 6.9745792 50.7977504, 6.9743401 50.797552, 6.9741329 50.7977198))"
Station Siegburg,"POLYGON ((7.1908697 50.7996701, 7.190756 50.7987757, 7.1910022 50.7987568, 7.1909628 50.7985666, 7.1914351 50.7985355, 7.1913865 50.7982811, 7.1925124 50.7982115, 7.1924061 50.7971095, 7.1931203 50.796985, 7.1938688 50.7969463, 7.1940097 50.7969449, 7.1942276 50.79694, 7.1942382 50.7972859, 7.1946924 50.7972756, 7.1946884 50.7969444, 7.1948274 50.7969437, 7.1951059 50.7969342, 7.1952429 50.7973244, 7.195292 50.7982574, 7.1946195 50.7985775, 7.1942899 50.7990611, 7.1940958 50.799081, 7.1937562 50.7991041, 7.1936955 50.7994632, 7.1908697 50.7996701))"
Station Stockem,"POLYGON ((7.0953607 50.8277784, 7.0941848 50.8274532, 7.0969818 50.8258333, 7.0970215 50.8258647, 7.0970703 50.8258962, 7.097242 50.8257901, 7.0975072 50.8258786, 7.0956545 50.8275266, 7.0953607 50.8277784))"
Station Bergmannsglück,"POLYGON ((7.0361751 51.5991238, 7.0383668 51.5993758, 7.0389377 51.5994377, 7.0389743 51.5994417, 7.0389504 51.5985265, 7.0388278 51.5979102, 7.0364428 51.5976356, 7.0361751 51.5991238))"
Station Kruckel,"POLYGON ((7.4151445 51.4569445, 7.4150586 51.4578537, 7.4151687 51.4579297, 7.4154683 51.4581365, 7.4164124 51.4584239, 7.4168845 51.4585643, 7.4170439 51.4585991, 7.4170758 51.4586061, 7.4177537 51.4585382, 7.4186991 51.4572271, 7.4182344 51.4571049, 7.4175647 51.4569433, 7.4179828 51.4563852, 7.417485 51.4562504, 7.4172789 51.456203, 7.4174296 51.4560182, 7.4174897 51.4560062, 7.4175442 51.4559882, 7.4178003 51.4555242, 7.4169627 51.4553337, 7.4162423 51.455202, 7.4153848 51.4564739, 7.4151445 51.4569445))"
Station Kruckel,"POLYGON ((7.4151445 51.4569445, 7.4150586 51.4578537, 7.4151687 51.4579297, 7.4154683 51.4581365, 7.4164124 51.4584239, 7.4168845 51.4585643, 7.4170439 51.4585991, 7.4170758 51.4586061, 7.4177537 51.4585382, 7.4186991 51.4572271, 7.4182344 51.4571049, 7.4175647 51.4569433, 7.4179828 51.4563852, 7.417485 51.4562504, 7.4172789 51.456203, 7.4174296 51.4560182, 7.4174897 51.4560062, 7.4175442 51.4559882, 7.4178003 51.4555242, 7.4169627 51.4553337, 7.4162423 51.455202, 7.4153848 51.4564739, 7.4151445 51.4569445))"
Station Polsum,"POLYGON ((7.0203106 51.6237603, 7.0218951 51.6270601, 7.0238631 51.6267343, 7.0244658 51.6277913, 7.0268118 51.6274021, 7.0260767 51.6257586, 7.0247401 51.6259941, 7.0237851 51.6241372, 7.0231343 51.6242713, 7.0229915 51.624293, 7.0224676 51.623352, 7.0203106 51.6237603))"
Station Polsum,"POLYGON ((7.0203106 51.6237603, 7.0218951 51.6270601, 7.0238631 51.6267343, 7.0244658 51.6277913, 7.0268118 51.6274021, 7.0260767 51.6257586, 7.0247401 51.6259941, 7.0237851 51.6241372, 7.0231343 51.6242713, 7.0229915 51.624293, 7.0224676 51.623352, 7.0203106 51.6237603))"
Station Hüllen,"POLYGON ((7.1211567 51.5261612, 7.1251967 51.5262688, 7.1252923 51.5250862, 7.1234851 51.525006, 7.1215009 51.5249071, 7.1211772 51.5257329, 7.1211585 51.5261233, 7.1211567 51.5261612))"
Station Pfalzdorf,"POLYGON ((6.2201949 51.6941424, 6.2209696 51.6941184, 6.2230431 51.6940405, 6.2237422 51.6947891, 6.222284 51.6951763, 6.2206973 51.6954173, 6.2201949 51.6941424))"
Station Brauweiler,"POLYGON ((6.8103339 50.9690524, 6.8090391 50.9694213, 6.8004008 50.967403, 6.7971498 50.9666339, 6.7981063 50.9648163, 6.8000507 50.9652824, 6.8004499 50.9647033, 6.8007444 50.9647987, 6.8007906 50.9647724, 6.8011646 50.9641324, 6.8011693 50.9641174, 6.8002541 50.9639048, 6.8008798 50.9628991, 6.8030849 50.9634475, 6.810972 50.9653856, 6.8107617 50.9657664, 6.8103055 50.9656497, 6.8097226 50.966705, 6.8108483 50.9670104, 6.8098469 50.9686216, 6.8103339 50.9690524))"
Umspannwerk Meißen,"POLYGON ((8.958449999999999 52.2798412, 8.960329699999999 52.2787016, 8.959636100000001 52.2782986, 8.959979499999999 52.2780623, 8.959850700000001 52.2779678, 8.960035 52.2778328, 8.959997 52.2778132, 8.959955799999999 52.2777915, 8.9592373 52.2773403, 8.9589844 52.2775099, 8.958833 52.2774728, 8.958291299999999 52.2777586, 8.958403000000001 52.2778718, 8.9580772 52.2780627, 8.958449999999999 52.2798412))"
Station Eller,"POLYGON ((6.8480344 51.2048336, 6.8476852 51.204867, 6.847285 51.2047707, 6.847490000000001 51.2043823, 6.8476158 51.2040393, 6.847398 51.2040589, 6.8471476 51.2042134, 6.847125399999999 51.2042097, 6.847105 51.2042062, 6.846807 51.2046812, 6.8467254 51.2046611, 6.8459444 51.2059541, 6.8457036 51.2064189, 6.8470242 51.20683, 6.8470589 51.2067842, 6.8470619 51.2066816, 6.8471041 51.206682, 6.8471361 51.2066823, 6.8482594 51.2051997, 6.8480668 51.2048864, 6.8480344 51.2048336))"
Station Reisholz,"POLYGON ((6.8272148 51.163789, 6.8259083 51.1630786, 6.8262895 51.1627292, 6.8263409 51.1626786, 6.8257325 51.1623332, 6.8266666 51.1616598, 6.8275276 51.1621418, 6.8278849 51.162352, 6.8288588 51.1616633, 6.8293872 51.1612634, 6.8300489 51.1614918, 6.829458 51.1621224, 6.8297109 51.1622509, 6.8296356 51.1623124, 6.830219 51.1626438, 6.8299626 51.1628302, 6.8297415 51.162989, 6.8298688 51.163059, 6.8296623 51.1632018, 6.8291373 51.1635732, 6.829086999999999 51.1635989, 6.8290446 51.1636095, 6.8289892 51.1636147, 6.8288882 51.1636861, 6.8288173 51.1637353, 6.8287554 51.1637574, 6.8287139 51.1637621, 6.8286677 51.1637554, 6.8278507 51.1633561, 6.8272148 51.163789))"
Station Utfort,"POLYGON ((6.6141082 51.4775006, 6.6146413 51.4774885, 6.6146589 51.477588, 6.6163125 51.4774898, 6.6182973 51.4772883, 6.6183725 51.4772783, 6.6191121 51.4771799, 6.6200906 51.4770783, 6.6203844 51.4770429, 6.6202984 51.4767886, 6.6200812 51.476759, 6.6200573 51.4767134, 6.6200337 51.4766618, 6.6202716 51.4765467, 6.6200648 51.4755387, 6.6199532 51.4742717, 6.6199532 51.4734431, 6.6197901 51.4732452, 6.6187152 51.4735194, 6.6170865 51.4739349, 6.6174641 51.474523, 6.6157982 51.4749397, 6.6153539 51.4751167, 6.6153299 51.4751642, 6.6152916 51.4751619, 6.6152519 51.4751586, 6.6137047 51.4758167, 6.6137391 51.4762925, 6.6139279 51.4763994, 6.6141082 51.4775006))"
Station Utfort,"POLYGON ((6.6141082 51.4775006, 6.6146413 51.4774885, 6.6146589 51.477588, 6.6163125 51.4774898, 6.6182973 51.4772883, 6.6183725 51.4772783, 6.6191121 51.4771799, 6.6200906 51.4770783, 6.6203844 51.4770429, 6.6202984 51.4767886, 6.6200812 51.476759, 6.6200573 51.4767134, 6.6200337 51.4766618, 6.6202716 51.4765467, 6.6200648 51.4755387, 6.6199532 51.4742717, 6.6199532 51.4734431, 6.6197901 51.4732452, 6.6187152 51.4735194, 6.6170865 51.4739349, 6.6174641 51.474523, 6.6157982 51.4749397, 6.6153539 51.4751167, 6.6153299 51.4751642, 6.6152916 51.4751619, 6.6152519 51.4751586, 6.6137047 51.4758167, 6.6137391 51.4762925, 6.6139279 51.4763994, 6.6141082 51.4775006))"
Eickum,"POLYGON ((8.5694514 52.1057202, 8.5700805 52.1058763, 8.5698139 52.1062817, 8.571794799999999 52.1067731, 8.573182599999999 52.1046626, 8.5714025 52.1042224, 8.5705726 52.1040151, 8.5694514 52.1057202))"
Umspannwerk Bechterdissen,"POLYGON ((8.656873900000001 51.9994446, 8.6579146 51.9995937, 8.6579634 51.9996628, 8.6576621 52.0005003, 8.657762200000001 52.0006045, 8.6612253 52.0010975, 8.661561300000001 52.0001936, 8.6615316 52.0001906, 8.661498699999999 52.0001859, 8.661528499999999 52.0001014, 8.6611058 52.0000406, 8.6611139 52.0000161, 8.6615634 51.9987978, 8.6573367 51.9981855, 8.656873900000001 51.9994446))"
Umspannwerk Bechterdissen,"POLYGON ((8.656873900000001 51.9994446, 8.6579146 51.9995937, 8.6579634 51.9996628, 8.6576621 52.0005003, 8.657762200000001 52.0006045, 8.6612253 52.0010975, 8.661561300000001 52.0001936, 8.6615316 52.0001906, 8.661498699999999 52.0001859, 8.661528499999999 52.0001014, 8.6611058 52.0000406, 8.6611139 52.0000161, 8.6615634 51.9987978, 8.6573367 51.9981855, 8.656873900000001 51.9994446))"
Station Verlautenheide,"POLYGON ((6.1656715 50.8026795, 6.1670781 50.8032581, 6.1673192 50.8033618, 6.1689043 50.8025561, 6.1690469 50.8023916, 6.1687289 50.8022709, 6.1692005 50.8017993, 6.1692115 50.8016019, 6.167701 50.8009619, 6.1671601 50.8007327, 6.1669465 50.8006422, 6.1660252 50.8015306, 6.1660743 50.8015534, 6.1661787 50.8016019, 6.1661209 50.801664, 6.1657181 50.802079, 6.1660252 50.8022709, 6.1656523 50.8026219, 6.1656715 50.8026795))"
Station Nordlicht,"POLYGON ((6.9053084 51.5658354, 6.9055231 51.5659002, 6.9056206 51.5659345, 6.9056836 51.565988, 6.9062192 51.5661604, 6.9067436 51.5663276, 6.9068061 51.5663179, 6.9068816 51.5663404, 6.9069698 51.5663578, 6.9072663 51.5653313, 6.9076742 51.5653576, 6.9078752 51.5653705, 6.9081311 51.5646041, 6.9059178 51.5643352, 6.9057925 51.5644811, 6.9056536 51.5648684, 6.9053084 51.5658354))"
Station Wambel,"POLYGON ((7.5198716 51.5307979, 7.5193723 51.5315163, 7.5193146 51.5315993, 7.5213155 51.5323635, 7.5224635 51.532814, 7.5245851 51.5336449, 7.524757 51.5334723, 7.5245839 51.5334087, 7.5252109 51.5327487, 7.5242548 51.5323934, 7.522096 51.531591, 7.5220499 51.5315737, 7.5221211 51.5314947, 7.5213635 51.5312036, 7.5212106 51.5313532, 7.5198716 51.5307979))"
Station Elmenhorst,"POLYGON ((7.4469768 51.6185904, 7.4467451 51.6185265, 7.4468738 51.6183559, 7.4444448 51.6172581, 7.443013 51.6184552, 7.4429342 51.6185211, 7.4456722 51.6196775, 7.4458153 51.6195675, 7.4461271 51.6193471, 7.4464962 51.6193898, 7.4469768 51.6185904))"
Station Ossenberg,"POLYGON ((6.5785354 51.5562443, 6.5779175 51.5559241, 6.5776514 51.5561269, 6.576939 51.5557106, 6.5759863 51.5562977, 6.5764868 51.5565546, 6.5774648 51.5570842, 6.5776546 51.5571429, 6.5780169 51.5568803, 6.5778397 51.5567907, 6.5785354 51.5562443))"
 ,"POLYGON ((6.6157107 51.6186452, 6.6155476 51.6181709, 6.6154189 51.6181177, 6.6153502 51.6179098, 6.6145777 51.6180111, 6.6145262 51.6178832, 6.6130585 51.6180963, 6.6129212 51.6182349, 6.6133863 51.6195797, 6.6153502 51.6193114, 6.6152472 51.6190769, 6.615539 51.6186772, 6.6157107 51.6186452))"
Station Niederrhein,"POLYGON ((6.6853451 51.6459543, 6.6856369 51.6448785, 6.6841006 51.6447347, 6.6833109 51.6448785, 6.6824097 51.6448944, 6.6813612 51.6448615, 6.6802039 51.6448252, 6.678379 51.6447026, 6.6775239 51.6447327, 6.6769079 51.645438, 6.676955299999999 51.6455504, 6.6771484 51.6460575, 6.6772766 51.6461522, 6.6769337 51.6463964, 6.6767191 51.6474402, 6.6790194 51.647632, 6.6789421 51.6483669, 6.6793799 51.6485799, 6.6801524 51.6486119, 6.6805729 51.648516, 6.6806104 51.6483251, 6.680692 51.6478345, 6.6828206 51.6480146, 6.6829694 51.647426, 6.6830517 51.6470787, 6.683438 51.64694, 6.6834573 51.6469331, 6.6840989 51.6467057, 6.6846558 51.646736, 6.6848301 51.6458957, 6.6853451 51.6459543))"
Station Niederrhein,"POLYGON ((6.6853451 51.6459543, 6.6856369 51.6448785, 6.6841006 51.6447347, 6.6833109 51.6448785, 6.6824097 51.6448944, 6.6813612 51.6448615, 6.6802039 51.6448252, 6.678379 51.6447026, 6.6775239 51.6447327, 6.6769079 51.645438, 6.676955299999999 51.6455504, 6.6771484 51.6460575, 6.6772766 51.6461522, 6.6769337 51.6463964, 6.6767191 51.6474402, 6.6790194 51.647632, 6.6789421 51.6483669, 6.6793799 51.6485799, 6.6801524 51.6486119, 6.6805729 51.648516, 6.6806104 51.6483251, 6.680692 51.6478345, 6.6828206 51.6480146, 6.6829694 51.647426, 6.6830517 51.6470787, 6.683438 51.64694, 6.6834573 51.6469331, 6.6840989 51.6467057, 6.6846558 51.646736, 6.6848301 51.6458957, 6.6853451 51.6459543))"
