name,source,capacity(MW),assigned_term,lat,lon,sh_pp_agg,idx
Block D,unknown,633.0,ElmTerm_0420,6.612402366241938,51.03592429806163,POINT (6.612402366241938 51.03592429806163),SM_0405
Block E,unknown,633.0,ElmTerm_0420,6.612402366241938,51.03592429806163,POINT (6.612402366241938 51.03592429806163),SM_0406
Block D,unknown,300.0,ElmTerm_0858,6.670766,50.9920908,POINT (6.670766 50.9920908),SM_0407
Block E,unknown,300.0,ElmTerm_0858,6.670766,50.9920908,POINT (6.670766 50.9920908),SM_0408
Block F,unknown,300.0,ElmTerm_0858,6.670766,50.9920908,POINT (6.670766 50.9920908),SM_0409
Block G,unknown,640.0,ElmTerm_0858,6.670766,50.9920908,POINT (6.670766 50.9920908),SM_0410
Block H,unknown,640.0,ElmTerm_0860,6.6717265,50.9924041,POINT (6.6717265 50.9924041),SM_0411
Kraftwerk Westfalen,coal,800.0,ElmTerm_0390,7.981221614122987,51.67352626092347,POINT (7.981221614122987 51.67352626092347),SM_0412
,electricity,100.0,ElmTerm_0444,7.338612635681364,51.631978153309106,POINT (7.338612635681364 51.63197815330911),SM_0413
,electricity,100.0,ElmTerm_0444,7.338612635681364,51.631978153309106,POINT (7.338612635681364 51.63197815330911),SM_0414
,electricity,100.0,ElmTerm_0444,7.338612635681364,51.631978153309106,POINT (7.338612635681364 51.63197815330911),SM_0415
,electricity,100.0,ElmTerm_0444,7.338612635681364,51.631978153309106,POINT (7.338612635681364 51.63197815330911),SM_0416
Kraftwerk Voerde,coal,2234.0,ElmTerm_0764,6.681525797563338,51.57779010000004,POINT (6.681525797563338 51.57779010000004),SM_0417
2 Megawatt-Solarpark,solar,2100000.0,ElmTerm_0483,7.31928345909247,49.304818403916386,POINT (7.31928345909247 49.30481840391639),SM_0418
Kraftwerk 3,gas,406.0,ElmTerm_0183,8.388556415781569,49.98230510315238,POINT (8.388556415781569 49.98230510315238),SM_0419
Kraftwerk 2,gas,350.0,ElmTerm_0183,8.388556415781569,49.98230510315238,POINT (8.388556415781569 49.98230510315238),SM_0420
Müllheizkraftwerk,waste,16.0,ElmTerm_0483,7.31928345909247,49.304818403916386,POINT (7.31928345909247 49.30481840391639),SM_0421
Laufwasserkraftwerk Trier,hydro,18.8,ElmTerm_0450,6.620535638269034,49.74893869040103,POINT (6.620535638269034 49.74893869040103),SM_0422
Laufwasserkraftwerk Wintrich,hydro,20.0,ElmTerm_0447,6.920130484900927,49.97058190589136,POINT (6.920130484900927 49.97058190589136),SM_0423
Laufwasserkraftwerk Detzem,hydro,24.0,ElmTerm_0446,6.813684367851209,49.72483411000274,POINT (6.813684367851209 49.72483411000274),SM_0424
Laufwasserkraftwerk Koblenz,hydro,16.0,ElmTerm_0462,7.5933018509502785,50.38594381664374,POINT (7.593301850950279 50.38594381664374),SM_0425
,biomass,16.0,ElmTerm_0182,8.284861807526852,50.75907351621421,POINT (8.284861807526852 50.75907351621421),SM_0426
Laufwasserkraftwerk Zeltingen,hydro,13.6,ElmTerm_0447,6.920130484900927,49.97058190589136,POINT (6.920130484900927 49.97058190589136),SM_0427
Laufwasserkraftwerk Enkirch,hydro,18.4,ElmTerm_0447,6.920130484900927,49.97058190589136,POINT (6.920130484900927 49.97058190589136),SM_0428
Kraftwerk BASF-Ludwigshafen Mitte,unknown,496.0,ElmTerm_0460,8.408288764401028,49.528623522454346,POINT (8.408288764401028 49.52862352245435),SM_0429
Kraftwerk BASF-Ludwigshafen Süd,unknown,396.0,ElmTerm_0460,8.408288764401028,49.528623522454346,POINT (8.408288764401028 49.52862352245435),SM_0430
Laufwasserkraftwerk Serrig,hydro,12.1,ElmTerm_0450,6.620535638269034,49.74893869040103,POINT (6.620535638269034 49.74893869040103),SM_0431
Laufwasserkraftwerk Fankel,hydro,16.4,ElmTerm_0447,6.920130484900927,49.97058190589136,POINT (6.920130484900927 49.97058190589136),SM_0432
Laufwasserkraftwerk Lehmen,hydro,20.0,ElmTerm_0899,7.492223,50.3509771,POINT (7.492223 50.3509771),SM_0433
Laufwasserkraftwerk Müden,hydro,16.4,ElmTerm_0899,7.492223,50.3509771,POINT (7.492223 50.3509771),SM_0434
Laufwasserkraftwerk Neef,hydro,16.4,ElmTerm_0447,6.920130484900927,49.97058190589136,POINT (6.920130484900927 49.97058190589136),SM_0435
Solarpark Mellin,solar,15.5,ElmTerm_0480,7.031299780097776,49.330830196347044,POINT (7.031299780097776 49.33083019634704),SM_0436
Kraftwerk Bexbach,coal,773.0,ElmTerm_0476,7.2403747664461235,49.35764976438089,POINT (7.240374766446124 49.35764976438089),SM_0437
Kraftwerk Weiher,coal,639.0,ElmTerm_0771,7.03163979743847,49.3357988,POINT (7.03163979743847 49.3357988),SM_0438
Kraftwerk Fenne,coal,510.0,ElmTerm_0900,6.8140057,49.2862836,POINT (6.8140057 49.2862836),SM_0439
Grubengasmotorenanlage Fenne,gas,42.0,ElmTerm_0900,6.8140057,49.2862836,POINT (6.8140057 49.2862836),SM_0440
Kraftwerk Ensdorf,coal,430.0,ElmTerm_0473,6.773207864911163,49.29107421415115,POINT (6.773207864911163 49.29107421415115),SM_0441
AVA Velsen,waste,20.8,ElmTerm_0900,6.8140057,49.2862836,POINT (6.8140057 49.2862836),SM_0442
Kraftwerk Römerbrücke,gas:fossil;oil,132.0,ElmTerm_0480,7.031299780097776,49.330830196347044,POINT (7.031299780097776 49.33083019634704),SM_0443
Gichtgaskraftwerk,unknown,90.0,ElmTerm_0479,6.741376196728783,49.357491984399076,POINT (6.741376196728783 49.35749198439908),SM_0444
,gas,39.0,ElmTerm_0480,7.031299780097776,49.330830196347044,POINT (7.031299780097776 49.33083019634704),SM_0445
Solarpark Linslerhof,solar,10.4,ElmTerm_0473,6.773207864911163,49.29107421415115,POINT (6.773207864911163 49.29107421415115),SM_0446
Solaranlage Waldpolenz,solar,40.0,ElmTerm_0487,12.469644026812793,51.37166296163897,POINT (12.46964402681279 51.37166296163897),SM_0447
Pumpspeicherwerk Niederwartha,hydro,120.0,ElmTerm_0488,13.841268124722884,50.99017593954015,POINT (13.84126812472288 50.99017593954015),SM_0448
Pumpspeicherwerk Markersbach,hydro,1050.0,ElmTerm_0498,12.881244964671088,50.518645662981314,POINT (12.88124496467109 50.51864566298131),SM_0449
Block R,coal,675.0,ElmTerm_0772,14.56922329488839,51.41910070000004,POINT (14.56922329488839 51.41910070000004),SM_0450
Block Q,coal,900.0,ElmTerm_0772,14.56922329488839,51.41910070000004,POINT (14.56922329488839 51.41910070000004),SM_0451
Block P,coal,500.0,ElmTerm_0772,14.56922329488839,51.41910070000004,POINT (14.56922329488839 51.41910070000004),SM_0452
Block A,coal,210.0,ElmTerm_0772,14.56922329488839,51.41910070000004,POINT (14.56922329488839 51.41910070000004),SM_0453
Block B,coal,210.0,ElmTerm_0772,14.56922329488839,51.41910070000004,POINT (14.56922329488839 51.41910070000004),SM_0454
Block C,coal,210.0,ElmTerm_0772,14.56922329488839,51.41910070000004,POINT (14.56922329488839 51.41910070000004),SM_0455
Block D,coal,210.0,ElmTerm_0772,14.56922329488839,51.41910070000004,POINT (14.56922329488839 51.41910070000004),SM_0456
Block E,coal,210.0,ElmTerm_0772,14.56922329488839,51.41910070000004,POINT (14.56922329488839 51.41910070000004),SM_0457
Block F,coal,210.0,ElmTerm_0772,14.56922329488839,51.41910070000004,POINT (14.56922329488839 51.41910070000004),SM_0458
Block G,coal,210.0,ElmTerm_0772,14.56922329488839,51.41910070000004,POINT (14.56922329488839 51.41910070000004),SM_0459
Block H,coal,210.0,ElmTerm_0772,14.56922329488839,51.41910070000004,POINT (14.56922329488839 51.41910070000004),SM_0460
Block I,coal,210.0,ElmTerm_0772,14.56922329488839,51.41910070000004,POINT (14.56922329488839 51.41910070000004),SM_0461
Block K,coal,210.0,ElmTerm_0772,14.56922329488839,51.41910070000004,POINT (14.56922329488839 51.41910070000004),SM_0462
Block L,coal,210.0,ElmTerm_0772,14.56922329488839,51.41910070000004,POINT (14.56922329488839 51.41910070000004),SM_0463
Block M,coal,210.0,ElmTerm_0772,14.56922329488839,51.41910070000004,POINT (14.56922329488839 51.41910070000004),SM_0464
Block N,coal,500.0,ElmTerm_0772,14.56922329488839,51.41910070000004,POINT (14.56922329488839 51.41910070000004),SM_0465
Kraftwerk Boxberg,unknown,2575.0,ElmTerm_0772,14.56922329488839,51.41910070000004,POINT (14.56922329488839 51.41910070000004),SM_0466
Heizkraftwerk Bernburg,gas,140.0,ElmTerm_0774,11.644181156961066,51.9085129044551,POINT (11.64418115696107 51.9085129044551),SM_0467
Spitzenlastkraftwerk Großkayna,oil,120.0,ElmTerm_0773,11.950010195739347,51.3997713,POINT (11.95001019573935 51.3997713),SM_0468
Solarpark Dessau,solar,4950.0,ElmTerm_0502,12.262173526422249,51.74102026400144,POINT (12.26217352642225 51.74102026400144),SM_0469
Kraftwerk Schkopau,coal,900.0,ElmTerm_0773,11.950010195739347,51.3997713,POINT (11.95001019573935 51.3997713),SM_0470
Heizkraftwerk Wedel,coal,260.0,ElmTerm_0514,9.776544864875474,53.690635297768864,POINT (9.776544864875474 53.69063529776886),SM_0471
Stadtwerke Flensburg,coal,147.0,ElmTerm_0530,9.318195269100798,54.71604943431865,POINT (9.318195269100798 54.71604943431865),SM_0472
,gas,28.0,ElmTerm_0889,10.1770887,54.3398042,POINT (10.1770887 54.3398042),SM_0473
Kraftwerk Audorf,oil,87.0,ElmTerm_0521,9.726992752008812,54.291420962253255,POINT (9.726992752008812 54.29142096225326),SM_0474
Gasturbinenkraftwerk Itzehoe,oil,87.0,ElmTerm_0523,9.4496365715701,53.967286516173075,POINT (9.4496365715701 53.96728651617308),SM_0475
Pumpspeicherkraftwerk Geesthacht 3x 40000kW,hydro,120.0,ElmTerm_0513,10.414992405494923,53.41260687304772,POINT (10.41499240549492 53.41260687304772),SM_0476
Solarpark Busenwurth,solar,12.217,ElmTerm_0532,9.234953747847472,53.9168466037566,POINT (9.234953747847472 53.9168466037566),SM_0477
,electricity,12.0,ElmTerm_0530,9.318195269100798,54.71604943431865,POINT (9.318195269100798 54.71604943431865),SM_0478
Gemeinschaftskraftwerk Kiel,coal,323.0,ElmTerm_0889,10.1770887,54.3398042,POINT (10.1770887 54.3398042),SM_0479
Solarpark Büttel,solar,31.575,ElmTerm_0532,9.234953747847472,53.9168466037566,POINT (9.234953747847472 53.9168466037566),SM_0480
Solarpark Eggebek,solar,83.287,ElmTerm_0530,9.318195269100798,54.71604943431865,POINT (9.318195269100798 54.71604943431865),SM_0481
Kernkraftwerk Brokdorf,nuclear,1480.0,ElmTerm_0527,9.344001810218344,53.85177749682109,POINT (9.344001810218344 53.85177749682109),SM_0482
Beta Baltic,unknown,400.0,ElmTerm_0826,12.1304799,54.1408596,POINT (12.1304799 54.1408596),SM_0483
Heizkraftwerk Jena-Süd,unknown,197.0,ElmTerm_0541,11.47039415880793,50.93039027247812,POINT (11.47039415880793 50.93039027247812),SM_0484
Alperstedt Erste BGB GmbH,biogas,625.0,ElmTerm_0539,11.122854601970444,50.99890902588295,POINT (11.12285460197044 50.99890902588295),SM_0485
Solarpark Schleizer Dreieck,solar,11.2,ElmTerm_0538,11.646378679149018,50.53487698074571,POINT (11.64637867914902 50.53487698074571),SM_0486
Umrichter 1,electricity,15.0,ElmTerm_0547,10.73466943517797,51.44018679102343,POINT (10.73466943517797 51.44018679102343),SM_0487
Umrichter 2,electricity,15.0,ElmTerm_0547,10.73466943517797,51.44018679102343,POINT (10.73466943517797 51.44018679102343),SM_0488
,solar,54.0,ElmTerm_0129,12.851745119882445,48.763297852608254,POINT (12.85174511988244 48.76329785260825),SM_0489
Wasserkraftwerk Schärding-Neuhaus,hydro,96.0,ElmTerm_0099,13.10343465655084,48.66679296188136,POINT (13.10343465655084 48.66679296188136),SM_0490
Kraftwerk Jochenstein,hydro,132.0,ElmTerm_0099,13.10343465655084,48.66679296188136,POINT (13.10343465655084 48.66679296188136),SM_0491
Solarpark Mengkofen,solar,21.78,ElmTerm_0127,12.296883807499354,48.60690994567718,POINT (12.29688380749935 48.60690994567718),SM_0492
Windpark Heidelheim,unknown,12.5,ElmTerm_0134,11.810702583470762,50.183765546671026,POINT (11.81070258347076 50.18376554667103),SM_0493
Solarpark Lieberose,solar,70.8,ElmTerm_0153,14.428180445821532,51.888864134778764,POINT (14.42818044582153 51.88886413477876),SM_0494
,solar,20.95632,ElmTerm_0148,13.211527681324439,52.580627838576156,POINT (13.21152768132444 52.58062783857616),SM_0495
Windpark der Gemeinde Weilrod,unknown,16.8,ElmTerm_0193,8.065737999671715,50.406068149148815,POINT (8.065737999671715 50.40606814914882),SM_0496
Heizkraftwerk West,coal,245.0,ElmTerm_0195,8.618627782687303,50.092249833547704,POINT (8.618627782687303 50.0922498335477),SM_0497
,electricity,15.0,ElmTerm_0216,12.214773485313241,54.10032345906777,POINT (12.21477348531324 54.10032345906777),SM_0498
,electricity,15.0,ElmTerm_0216,12.214773485313241,54.10032345906777,POINT (12.21477348531324 54.10032345906777),SM_0499
,electricity,15.0,ElmTerm_0219,13.399828861035658,53.79444782187111,POINT (13.39982886103566 53.79444782187111),SM_0500
,electricity,15.0,ElmTerm_0219,13.399828861035658,53.79444782187111,POINT (13.39982886103566 53.79444782187111),SM_0501
Heizkraftwerk Wolfsburg West,coal,300.0,ElmTerm_0232,10.76104040544837,52.36772939441982,POINT (10.76104040544837 52.36772939441982),SM_0502
Riffgat,unknown,108.0,ElmTerm_0273,7.206052876895247,53.341319253711454,POINT (7.206052876895247 53.34131925371145),SM_0503
,solar,24.71546,ElmTerm_0270,7.3082478290692485,52.47679008917318,POINT (7.308247829069249 52.47679008917318),SM_0504
Heizkraftwerk Wuppertal-Barmen,gas,144.0,ElmTerm_0418,7.233196881463732,51.232506921788605,POINT (7.233196881463732 51.23250692178861),SM_0505
Kraftwerk Bochum,gas,21.5,ElmTerm_0408,7.179379177314908,51.47220196502384,POINT (7.179379177314908 51.47220196502384),SM_0506
Windpark Hesselbach,unknown,24.0,ElmTerm_0182,8.284861807526852,50.75907351621421,POINT (8.284861807526852 50.75907351621421),SM_0507
Kraftwerk Lippendorf,coal,1867.2,ElmTerm_0881,12.3745489,51.1811088,POINT (12.3745489 51.1811088),SM_0508
Kraftwerk Wählitz,coal,37.0,ElmTerm_0484,12.248823920997559,51.19788244956727,POINT (12.24882392099756 51.19788244956727),SM_0509
Solarstromkraftwerk Allstedt I,solar,19.2,ElmTerm_0506,11.516554993828656,51.58435922285849,POINT (11.51655499382866 51.58435922285849),SM_0510
Windpark Hardebek/Hasenkrug,unknown,27.6,ElmTerm_0517,9.988536617240594,53.766277674086645,POINT (9.988536617240594 53.76627767408664),SM_0511
Meerwind SÜD/OST,unknown,288.0,ElmTerm_0252,8.060057019715762,53.62020261567137,POINT (8.060057019715762 53.62020261567137),SM_0512
aggregated_pp,biofuel,7.8,ElmTerm_0117,10.936728976041149,48.40130648732158,POINT (10.93672897604115 48.40130648732158),SM_0513
aggregated_pp,biofuel,1.0,ElmTerm_0124,10.86376165953402,48.54682313334514,POINT (10.86376165953402 48.54682313334514),SM_0514
aggregated_pp,biofuel,0.7,ElmTerm_0254,9.797336133324446,52.000839222006526,POINT (9.797336133324446 52.00083922200653),SM_0515
aggregated_pp,biofuel,0.469,ElmTerm_0441,8.996208218591036,52.37958802402377,POINT (8.996208218591036 52.37958802402377),SM_0516
aggregated_pp,biofuel,0.5,ElmTerm_0515,10.156282497517498,54.27554827587556,POINT (10.1562824975175 54.27554827587556),SM_0517
aggregated_pp,biofuel,0.63,ElmTerm_0531,10.64146779504834,53.91916269128778,POINT (10.64146779504834 53.91916269128778),SM_0518
aggregated_pp,biofuel,2.636,ElmTerm_0544,10.385941167959288,51.001813321195065,POINT (10.38594116795929 51.00181332119507),SM_0519
aggregated_pp,biogas,2e-06,ElmTerm_0004,9.425512377825127,48.06435083619536,POINT (9.425512377825127 48.06435083619536),SM_0520
aggregated_pp,biogas,0.19,ElmTerm_0015,9.274575310698435,48.54964065113852,POINT (9.274575310698435 48.54964065113852),SM_0521
aggregated_pp,biogas,0.25,ElmTerm_0030,8.616647709847143,48.065953830943705,POINT (8.616647709847143 48.06595383094371),SM_0522
aggregated_pp,biogas,0.205,ElmTerm_0040,8.87294281998282,48.310091283977776,POINT (8.87294281998282 48.31009128397778),SM_0523
aggregated_pp,biogas,0.37,ElmTerm_0041,9.04543494160882,48.90296203862395,POINT (9.04543494160882 48.90296203862395),SM_0524
aggregated_pp,biogas,0.63,ElmTerm_0066,8.512111739531795,49.29396658216428,POINT (8.512111739531795 49.29396658216428),SM_0525
aggregated_pp,biogas,0.537,ElmTerm_0096,9.594301654057542,49.79844273337363,POINT (9.594301654057542 49.79844273337363),SM_0526
aggregated_pp,biogas,0.39,ElmTerm_0097,11.50773061334959,48.76112398371965,POINT (11.50773061334959 48.76112398371965),SM_0527
aggregated_pp,biogas,0.58,ElmTerm_0104,10.64128682831547,48.02745125320633,POINT (10.64128682831547 48.02745125320633),SM_0528
aggregated_pp,biogas,0.06,ElmTerm_0105,10.972903946853963,49.55850741164437,POINT (10.97290394685396 49.55850741164437),SM_0529
aggregated_pp,biogas,0.39499999999999996,ElmTerm_0110,10.840869578889038,48.238031010916025,POINT (10.84086957888904 48.23803101091602),SM_0530
aggregated_pp,biogas,1.5899999999999999,ElmTerm_0117,10.936728976041149,48.40130648732158,POINT (10.93672897604115 48.40130648732158),SM_0531
aggregated_pp,biogas,0.703,ElmTerm_0132,12.747462509137112,48.148745343941634,POINT (12.74746250913711 48.14874534394163),SM_0532
aggregated_pp,biogas,1.0,ElmTerm_0173,9.908847561673717,53.488046622885356,POINT (9.908847561673717 53.48804662288536),SM_0533
aggregated_pp,biogas,1.2,ElmTerm_0219,13.399828861035658,53.79444782187111,POINT (13.39982886103566 53.79444782187111),SM_0534
aggregated_pp,biogas,1.3210000000000002,ElmTerm_0225,9.522575993780427,52.36040907572478,POINT (9.522575993780427 52.36040907572478),SM_0535
aggregated_pp,biogas,0.37,ElmTerm_0231,9.917179759815793,52.27816864218032,POINT (9.917179759815793 52.27816864218032),SM_0536
aggregated_pp,biogas,0.5,ElmTerm_0237,9.389745117412525,52.02631307111985,POINT (9.389745117412525 52.02631307111985),SM_0537
aggregated_pp,biogas,0.55,ElmTerm_0240,9.501789695374764,53.54281436559741,POINT (9.501789695374764 53.54281436559741),SM_0538
aggregated_pp,biogas,0.53,ElmTerm_0250,9.88280432280931,51.51550751554294,POINT (9.88280432280931 51.51550751554294),SM_0539
aggregated_pp,biogas,0.5,ElmTerm_0254,9.797336133324446,52.000839222006526,POINT (9.797336133324446 52.00083922200653),SM_0540
aggregated_pp,biogas,2.476,ElmTerm_0259,8.403141467201092,52.60964404204248,POINT (8.403141467201092 52.60964404204248),SM_0541
aggregated_pp,biogas,2.5,ElmTerm_0269,8.08162674687585,52.85863750064282,POINT (8.08162674687585 52.85863750064282),SM_0542
aggregated_pp,biogas,0.53,ElmTerm_0277,9.251034235007332,53.1144323159864,POINT (9.251034235007332 53.1144323159864),SM_0543
aggregated_pp,biogas,0.0005,ElmTerm_0304,7.095826781741262,50.826871689375416,POINT (7.095826781741262 50.82687168937542),SM_0544
aggregated_pp,biogas,0.78,ElmTerm_0321,6.167381738181591,50.80204432454053,POINT (6.167381738181591 50.80204432454053),SM_0545
aggregated_pp,biogas,0.5,ElmTerm_0325,6.577290603779092,51.556391218724606,POINT (6.577290603779092 51.55639121872461),SM_0546
aggregated_pp,biogas,2.486,ElmTerm_0388,7.012937471188167,50.61765850906354,POINT (7.012937471188167 50.61765850906354),SM_0547
aggregated_pp,biogas,2.232,ElmTerm_0441,8.996208218591036,52.37958802402377,POINT (8.996208218591036 52.37958802402377),SM_0548
aggregated_pp,biogas,0.5,ElmTerm_0447,6.920130484900927,49.97058190589136,POINT (6.920130484900927 49.97058190589136),SM_0549
aggregated_pp,biogas,0.5,ElmTerm_0455,8.068237819351124,49.57785925917829,POINT (8.068237819351124 49.57785925917829),SM_0550
aggregated_pp,biogas,0.5,ElmTerm_0495,13.382323399203107,51.35599611970666,POINT (13.38232339920311 51.35599611970666),SM_0551
aggregated_pp,biogas,0.7,ElmTerm_0506,11.516554993828656,51.58435922285849,POINT (11.51655499382866 51.58435922285849),SM_0552
aggregated_pp,biogas,0.74,ElmTerm_0530,9.318195269100798,54.71604943431865,POINT (9.318195269100798 54.71604943431865),SM_0553
aggregated_pp,biogas,0.75,ElmTerm_0532,9.234953747847472,53.9168466037566,POINT (9.234953747847472 53.9168466037566),SM_0554
aggregated_pp,biogas,1.9100000000000001,ElmTerm_0539,11.122854601970444,50.99890902588295,POINT (11.12285460197044 50.99890902588295),SM_0555
aggregated_pp,biogas,0.365,ElmTerm_0544,10.385941167959288,51.001813321195065,POINT (10.38594116795929 51.00181332119507),SM_0556
aggregated_pp,biogas,6.0,ElmTerm_0546,12.04498256284336,50.78125676242561,POINT (12.04498256284336 50.78125676242561),SM_0557
aggregated_pp,biogas,1.4,ElmTerm_0547,10.73466943517797,51.44018679102343,POINT (10.73466943517797 51.44018679102343),SM_0558
aggregated_pp,biogas,0.59,ElmTerm_0754,13.143392934798484,53.9081469985053,POINT (13.14339293479848 53.9081469985053),SM_0559
aggregated_pp,biogas,1.2,ElmTerm_0757,6.801823691571528,51.12478807898308,POINT (6.801823691571528 51.12478807898308),SM_0560
aggregated_pp,biogas,0.45,ElmTerm_0829,9.4119016,52.0342722,POINT (9.4119016 52.0342722),SM_0561
aggregated_pp,biogas,0.6,ElmTerm_0917,8.627151,49.5430617,POINT (8.627151 49.5430617),SM_0562
aggregated_pp,biomass,0.526,ElmTerm_0017,10.23164156254564,48.52976227037604,POINT (10.23164156254564 48.52976227037604),SM_0563
aggregated_pp,biomass,0.6,ElmTerm_0020,9.013402378674733,47.84534862038384,POINT (9.013402378674733 47.84534862038384),SM_0564
aggregated_pp,biomass,0.526,ElmTerm_0030,8.616647709847143,48.065953830943705,POINT (8.616647709847143 48.06595383094371),SM_0565
aggregated_pp,biomass,1.94,ElmTerm_0038,10.117486709293589,48.897105361534045,POINT (10.11748670929359 48.89710536153405),SM_0566
aggregated_pp,biomass,0.265,ElmTerm_0053,9.694656413559345,49.2325925562262,POINT (9.694656413559345 49.2325925562262),SM_0567
aggregated_pp,biomass,0.15,ElmTerm_0065,8.441315517711748,49.25140268637291,POINT (8.441315517711748 49.25140268637291),SM_0568
aggregated_pp,biomass,5.48,ElmTerm_0081,11.639312138801586,48.17878342774281,POINT (11.63931213880159 48.17878342774281),SM_0569
aggregated_pp,biomass,0.5,ElmTerm_0084,11.440774657323077,48.17180356172823,POINT (11.44077465732308 48.17180356172823),SM_0570
aggregated_pp,biomass,0.207,ElmTerm_0085,11.813232930463515,48.2212664832132,POINT (11.81323293046352 48.2212664832132),SM_0571
aggregated_pp,biomass,6.115,ElmTerm_0088,10.843117802275607,49.3786926568176,POINT (10.84311780227561 49.3786926568176),SM_0572
aggregated_pp,biomass,0.25,ElmTerm_0093,10.836015784739976,49.92806742632899,POINT (10.83601578473998 49.92806742632899),SM_0573
aggregated_pp,biomass,2.96,ElmTerm_0097,11.50773061334959,48.76112398371965,POINT (11.50773061334959 48.76112398371965),SM_0574
aggregated_pp,biomass,0.9,ElmTerm_0104,10.64128682831547,48.02745125320633,POINT (10.64128682831547 48.02745125320633),SM_0575
aggregated_pp,biomass,1.755,ElmTerm_0105,10.972903946853963,49.55850741164437,POINT (10.97290394685396 49.55850741164437),SM_0576
aggregated_pp,biomass,0.625,ElmTerm_0109,12.15040164610605,49.012751838045375,POINT (12.15040164610605 49.01275183804538),SM_0577
aggregated_pp,biomass,5.4,ElmTerm_0110,10.840869578889038,48.238031010916025,POINT (10.84086957888904 48.23803101091602),SM_0578
aggregated_pp,biomass,2.07,ElmTerm_0117,10.936728976041149,48.40130648732158,POINT (10.93672897604115 48.40130648732158),SM_0579
aggregated_pp,biomass,0.742,ElmTerm_0122,11.277721101390524,47.49587269567863,POINT (11.27772110139052 47.49587269567863),SM_0580
aggregated_pp,biomass,0.14,ElmTerm_0123,12.130190649732526,47.91316549606221,POINT (12.13019064973253 47.91316549606221),SM_0581
aggregated_pp,biomass,7.077,ElmTerm_0124,10.86376165953402,48.54682313334514,POINT (10.86376165953402 48.54682313334514),SM_0582
aggregated_pp,biomass,0.97,ElmTerm_0129,12.851745119882445,48.763297852608254,POINT (12.85174511988244 48.76329785260825),SM_0583
aggregated_pp,biomass,0.645,ElmTerm_0138,11.326954195915937,49.39348134884771,POINT (11.32695419591594 49.39348134884771),SM_0584
aggregated_pp,biomass,0.6,ElmTerm_0142,10.196491635773857,50.027972438490515,POINT (10.19649163577386 50.02797243849052),SM_0585
aggregated_pp,biomass,1.536,ElmTerm_0158,13.305753338727778,52.23078183237908,POINT (13.30575333872778 52.23078183237908),SM_0586
aggregated_pp,biomass,2.6740000000000004,ElmTerm_0163,12.499366022061011,52.405228449731375,POINT (12.49936602206101 52.40522844973137),SM_0587
aggregated_pp,biomass,2.7520000000000002,ElmTerm_0168,13.90243459102636,51.87472345767119,POINT (13.90243459102636 51.87472345767119),SM_0588
aggregated_pp,biomass,1.06,ElmTerm_0188,8.992792439790867,51.34300940581555,POINT (8.992792439790867 51.34300940581555),SM_0589
aggregated_pp,biomass,1.195,ElmTerm_0193,8.065737999671715,50.406068149148815,POINT (8.065737999671715 50.40606814914882),SM_0590
aggregated_pp,biomass,10.335,ElmTerm_0197,9.774150490491465,50.52874966408343,POINT (9.774150490491465 50.52874966408343),SM_0591
aggregated_pp,biomass,0.265,ElmTerm_0202,8.953681260690683,49.567443200999435,POINT (8.953681260690683 49.56744320099943),SM_0592
aggregated_pp,biomass,0.285,ElmTerm_0205,8.656663566515821,50.60573449573586,POINT (8.656663566515821 50.60573449573586),SM_0593
aggregated_pp,biomass,2.512,ElmTerm_0211,13.683476836419668,54.13909066248967,POINT (13.68347683641967 54.13909066248967),SM_0594
aggregated_pp,biomass,2.0,ElmTerm_0213,11.370637407700553,53.600991093460564,POINT (11.37063740770055 53.60099109346056),SM_0595
aggregated_pp,biomass,0.499,ElmTerm_0216,12.214773485313241,54.10032345906777,POINT (12.21477348531324 54.10032345906777),SM_0596
aggregated_pp,biomass,1.533,ElmTerm_0223,11.699392740679366,53.57227450864085,POINT (11.69939274067937 53.57227450864085),SM_0597
aggregated_pp,biomass,1.0,ElmTerm_0225,9.522575993780427,52.36040907572478,POINT (9.522575993780427 52.36040907572478),SM_0598
aggregated_pp,biomass,0.003,ElmTerm_0248,9.145176890703196,52.85324645076598,POINT (9.145176890703196 52.85324645076598),SM_0599
aggregated_pp,biomass,0.16,ElmTerm_0250,9.88280432280931,51.51550751554294,POINT (9.88280432280931 51.51550751554294),SM_0600
aggregated_pp,biomass,2.741,ElmTerm_0259,8.403141467201092,52.60964404204248,POINT (8.403141467201092 52.60964404204248),SM_0601
aggregated_pp,biomass,0.542,ElmTerm_0272,10.420389613033372,52.16520045714021,POINT (10.42038961303337 52.16520045714021),SM_0602
aggregated_pp,biomass,0.65,ElmTerm_0277,9.251034235007332,53.1144323159864,POINT (9.251034235007332 53.1144323159864),SM_0603
aggregated_pp,biomass,5.0,ElmTerm_0311,6.221831497095866,51.694645652733165,POINT (6.221831497095866 51.69464565273316),SM_0604
aggregated_pp,biomass,5.5,ElmTerm_0317,6.6173811455117715,51.47579095127446,POINT (6.617381145511771 51.47579095127446),SM_0605
aggregated_pp,biomass,1.25,ElmTerm_0321,6.167381738181591,50.80204432454053,POINT (6.167381738181591 50.80204432454053),SM_0606
aggregated_pp,biomass,0.45,ElmTerm_0328,6.680795609108837,51.646297267962154,POINT (6.680795609108837 51.64629726796215),SM_0607
