Time from [CET/CEST],Time to [CET/CEST],Power [MW]
2021-11-17 05:00:00,2021-11-17 06:00:00,6789.300
2021-11-17 06:00:00,2021-11-17 07:00:00,7912.900
2021-11-17 07:00:00,2021-11-17 08:00:00,8737.200
2021-11-17 08:00:00,2021-11-17 09:00:00,9088.300
2021-11-17 09:00:00,2021-11-17 10:00:00,9098.800
2021-11-17 10:00:00,2021-11-17 11:00:00,9168.500
2021-11-17 11:00:00,2021-11-17 12:00:00,9218.500
2021-11-17 12:00:00,2021-11-17 13:00:00,9056.500
2021-11-17 13:00:00,2021-11-17 14:00:00,8959.900
2021-11-17 14:00:00,2021-11-17 15:00:00,8872.700
2021-11-17 15:00:00,2021-11-17 16:00:00,8897.100
2021-11-17 16:00:00,2021-11-17 17:00:00,9047.200
2021-11-17 17:00:00,2021-11-17 18:00:00,9155.100
2021-11-17 18:00:00,2021-11-17 19:00:00,9001.100
2021-11-17 19:00:00,2021-11-17 20:00:00,8561.100
2021-11-17 20:00:00,2021-11-17 21:00:00,8016.100
2021-11-17 21:00:00,2021-11-17 22:00:00,7436.700
2021-11-17 22:00:00,2021-11-17 23:00:00,7272.600
2021-11-17 23:00:00,2021-11-18 00:00:00,6818.900
2021-11-18 00:00:00,2021-11-18 01:00:00,6490.700
2021-11-18 01:00:00,2021-11-18 02:00:00,6241.100
2021-11-18 02:00:00,2021-11-18 03:00:00,6165.500
2021-11-18 03:00:00,2021-11-18 04:00:00,6092.500
2021-11-18 04:00:00,2021-11-18 05:00:00,6239.900
2021-11-18 05:00:00,2021-11-18 06:00:00,6898.500
2021-11-18 06:00:00,2021-11-18 07:00:00,7946.600
2021-11-18 07:00:00,2021-11-18 08:00:00,8727.600
2021-11-18 08:00:00,2021-11-18 09:00:00,9044.400
2021-11-18 09:00:00,2021-11-18 10:00:00,9050.400
2021-11-18 10:00:00,2021-11-18 11:00:00,9094.800
2021-11-18 11:00:00,2021-11-18 12:00:00,9105.700
2021-11-18 12:00:00,2021-11-18 13:00:00,8931.300
2021-11-18 13:00:00,2021-11-18 14:00:00,8861.100
2021-11-18 14:00:00,2021-11-18 15:00:00,8768.200
2021-11-18 15:00:00,2021-11-18 16:00:00,8818.000
2021-11-18 16:00:00,2021-11-18 17:00:00,8985.100
2021-11-18 17:00:00,2021-11-18 18:00:00,9146.100
2021-11-18 18:00:00,2021-11-18 19:00:00,9028.500
2021-11-18 19:00:00,2021-11-18 20:00:00,8625.500
2021-11-18 20:00:00,2021-11-18 21:00:00,8068.600
2021-11-18 21:00:00,2021-11-18 22:00:00,7507.600
2021-11-18 22:00:00,2021-11-18 23:00:00,7300.200
2021-11-18 23:00:00,2021-11-19 00:00:00,6869.500
2021-11-19 00:00:00,2021-11-19 01:00:00,6501.100
2021-11-19 01:00:00,2021-11-19 02:00:00,6239.900
2021-11-19 02:00:00,2021-11-19 03:00:00,6153.200
2021-11-19 03:00:00,2021-11-19 04:00:00,6092.800
2021-11-19 04:00:00,2021-11-19 05:00:00,6275.200
2021-11-19 05:00:00,2021-11-19 06:00:00,6814.700
2021-11-19 06:00:00,2021-11-19 07:00:00,7830.100
2021-11-19 07:00:00,2021-11-19 08:00:00,8645.300
2021-11-19 08:00:00,2021-11-19 09:00:00,8917.600
2021-11-19 09:00:00,2021-11-19 10:00:00,8833.100
2021-11-19 10:00:00,2021-11-19 11:00:00,8814.200
2021-11-19 11:00:00,2021-11-19 12:00:00,8769.500
2021-11-19 12:00:00,2021-11-19 13:00:00,8516.100
2021-11-19 13:00:00,2021-11-19 14:00:00,8358.900
2021-11-19 14:00:00,2021-11-19 15:00:00,8249.300
2021-11-19 15:00:00,2021-11-19 16:00:00,8292.400
2021-11-19 16:00:00,2021-11-19 17:00:00,8494.200
2021-11-19 17:00:00,2021-11-19 18:00:00,8719.000
2021-11-19 18:00:00,2021-11-19 19:00:00,8642.200
2021-11-19 19:00:00,2021-11-19 20:00:00,8218.500
2021-11-19 20:00:00,2021-11-19 21:00:00,7673.700
2021-11-19 21:00:00,2021-11-19 22:00:00,7131.400
2021-11-19 22:00:00,2021-11-19 23:00:00,7081.100
2021-11-19 23:00:00,2021-11-20 00:00:00,6642.300
2021-11-20 00:00:00,2021-11-20 01:00:00,6163.100
2021-11-20 01:00:00,2021-11-20 02:00:00,5889.400
2021-11-20 02:00:00,2021-11-20 03:00:00,5765.100
2021-11-20 03:00:00,2021-11-20 04:00:00,5696.600
2021-11-20 04:00:00,2021-11-20 05:00:00,5740.900
2021-11-20 05:00:00,2021-11-20 06:00:00,5917.600
2021-11-20 06:00:00,2021-11-20 07:00:00,6340.300
2021-11-20 07:00:00,2021-11-20 08:00:00,6783.800
2021-11-20 08:00:00,2021-11-20 09:00:00,7124.600
2021-11-20 09:00:00,2021-11-20 10:00:00,7309.600
2021-11-20 10:00:00,2021-11-20 11:00:00,7349.600
2021-11-20 11:00:00,2021-11-20 12:00:00,7324.200
2021-11-20 12:00:00,2021-11-20 13:00:00,7142.600
2021-11-20 13:00:00,2021-11-20 14:00:00,6940.400
2021-11-20 14:00:00,2021-11-20 15:00:00,6859.800
2021-11-20 15:00:00,2021-11-20 16:00:00,6969.300
2021-11-20 16:00:00,2021-11-20 17:00:00,7266.000
2021-11-20 17:00:00,2021-11-20 18:00:00,7620.200
2021-11-20 18:00:00,2021-11-20 19:00:00,7566.800
2021-11-20 19:00:00,2021-11-20 20:00:00,7252.900
2021-11-20 20:00:00,2021-11-20 21:00:00,6881.400
2021-11-20 21:00:00,2021-11-20 22:00:00,6478.400
2021-11-20 22:00:00,2021-11-20 23:00:00,6440.300
2021-11-20 23:00:00,2021-11-21 00:00:00,6073.300
2021-11-21 00:00:00,2021-11-21 01:00:00,5783.100
2021-11-21 01:00:00,2021-11-21 02:00:00,5514.600
2021-11-21 02:00:00,2021-11-21 03:00:00,5431.700
2021-11-21 03:00:00,2021-11-21 04:00:00,5415.200
2021-11-21 04:00:00,2021-11-21 05:00:00,5414.600
2021-11-21 05:00:00,2021-11-21 06:00:00,5553.700
2021-11-21 06:00:00,2021-11-21 07:00:00,5665.800
2021-11-21 07:00:00,2021-11-21 08:00:00,6064.700
2021-11-21 08:00:00,2021-11-21 09:00:00,6374.900
2021-11-21 09:00:00,2021-11-21 10:00:00,6676.300
2021-11-21 10:00:00,2021-11-21 11:00:00,6889.600
2021-11-21 11:00:00,2021-11-21 12:00:00,7003.400
2021-11-21 12:00:00,2021-11-21 13:00:00,6784.200
2021-11-21 13:00:00,2021-11-21 14:00:00,6542.700
2021-11-21 14:00:00,2021-11-21 15:00:00,6403.300
2021-11-21 15:00:00,2021-11-21 16:00:00,6455.300
2021-11-21 16:00:00,2021-11-21 17:00:00,6777.000
2021-11-21 17:00:00,2021-11-21 18:00:00,7171.100
2021-11-21 18:00:00,2021-11-21 19:00:00,7261.000
2021-11-21 19:00:00,2021-11-21 20:00:00,7041.400
2021-11-21 20:00:00,2021-11-21 21:00:00,6757.900
2021-11-21 21:00:00,2021-11-21 22:00:00,6465.400
2021-11-21 22:00:00,2021-11-21 23:00:00,6505.900
2021-11-21 23:00:00,2021-11-22 00:00:00,6215.300
2021-11-22 00:00:00,2021-11-22 01:00:00,5972.700
2021-11-22 01:00:00,2021-11-22 02:00:00,5736.000
2021-11-22 02:00:00,2021-11-22 03:00:00,5678.500
2021-11-22 03:00:00,2021-11-22 04:00:00,5630.600
2021-11-22 04:00:00,2021-11-22 05:00:00,5833.000
2021-11-22 05:00:00,2021-11-22 06:00:00,6532.800
2021-11-22 06:00:00,2021-11-22 07:00:00,7661.700
2021-11-22 07:00:00,2021-11-22 08:00:00,8544.800
2021-11-22 08:00:00,2021-11-22 09:00:00,8892.600
2021-11-22 09:00:00,2021-11-22 10:00:00,8941.300
2021-11-22 10:00:00,2021-11-22 11:00:00,8982.400
2021-11-22 11:00:00,2021-11-22 12:00:00,9016.200
2021-11-22 12:00:00,2021-11-22 13:00:00,8829.400
2021-11-22 13:00:00,2021-11-22 14:00:00,8714.200
2021-11-22 14:00:00,2021-11-22 15:00:00,8626.400
2021-11-22 15:00:00,2021-11-22 16:00:00,8668.000
2021-11-22 16:00:00,2021-11-22 17:00:00,8877.700
2021-11-22 17:00:00,2021-11-22 18:00:00,9062.200
2021-11-22 18:00:00,2021-11-22 19:00:00,8942.500
2021-11-22 19:00:00,2021-11-22 20:00:00,8534.900
2021-11-22 20:00:00,2021-11-22 21:00:00,8009.100
2021-11-22 21:00:00,2021-11-22 22:00:00,7464.200
2021-11-22 22:00:00,2021-11-22 23:00:00,7277.000
2021-11-22 23:00:00,2021-11-23 00:00:00,6857.000
2021-11-23 00:00:00,2021-11-23 01:00:00,6453.700
2021-11-23 01:00:00,2021-11-23 02:00:00,6190.800
2021-11-23 02:00:00,2021-11-23 03:00:00,6120.100
2021-11-23 03:00:00,2021-11-23 04:00:00,6066.000
2021-11-23 04:00:00,2021-11-23 05:00:00,6216.300
2021-11-23 05:00:00,2021-11-23 06:00:00,6876.400
2021-11-23 06:00:00,2021-11-23 07:00:00,7956.500
2021-11-23 07:00:00,2021-11-23 08:00:00,8759.900
2021-11-23 08:00:00,2021-11-23 09:00:00,9023.800
2021-11-23 09:00:00,2021-11-23 10:00:00,8963.600
2021-11-23 10:00:00,2021-11-23 11:00:00,8969.900
2021-11-23 11:00:00,2021-11-23 12:00:00,8979.100
2021-11-23 12:00:00,2021-11-23 13:00:00,8780.600
2021-11-23 13:00:00,2021-11-23 14:00:00,8697.500
2021-11-23 14:00:00,2021-11-23 15:00:00,8649.000
2021-11-23 15:00:00,2021-11-23 16:00:00,8739.700
2021-11-23 16:00:00,2021-11-23 17:00:00,9018.800
2021-11-23 17:00:00,2021-11-23 18:00:00,9196.600
2021-11-23 18:00:00,2021-11-23 19:00:00,9052.400
2021-11-23 19:00:00,2021-11-23 20:00:00,8648.800
2021-11-23 20:00:00,2021-11-23 21:00:00,8110.100
2021-11-23 21:00:00,2021-11-23 22:00:00,7552.600
2021-11-23 22:00:00,2021-11-23 23:00:00,7364.200
2021-11-23 23:00:00,2021-11-24 00:00:00,6902.900
2021-11-24 00:00:00,2021-11-24 01:00:00,6745.300
2021-11-24 01:00:00,2021-11-24 02:00:00,6505.300
2021-11-24 02:00:00,2021-11-24 03:00:00,6405.200
2021-11-24 03:00:00,2021-11-24 04:00:00,6340.600
2021-11-24 04:00:00,2021-11-24 05:00:00,6512.900
2021-11-24 05:00:00,2021-11-24 06:00:00,7081.200
2021-11-24 06:00:00,2021-11-24 07:00:00,8131.300
2021-11-24 07:00:00,2021-11-24 08:00:00,8929.100
2021-11-24 08:00:00,2021-11-24 09:00:00,9175.600
2021-11-24 09:00:00,2021-11-24 10:00:00,9127.500
2021-11-24 10:00:00,2021-11-24 11:00:00,9104.800
2021-11-24 11:00:00,2021-11-24 12:00:00,9111.200
2021-11-24 12:00:00,2021-11-24 13:00:00,8934.400
2021-11-24 13:00:00,2021-11-24 14:00:00,8850.100
2021-11-24 14:00:00,2021-11-24 15:00:00,8808.600
2021-11-24 15:00:00,2021-11-24 16:00:00,8811.200
2021-11-24 16:00:00,2021-11-24 17:00:00,8976.400
2021-11-24 17:00:00,2021-11-24 18:00:00,9104.200
2021-11-24 18:00:00,2021-11-24 19:00:00,8950.800
2021-11-24 19:00:00,2021-11-24 20:00:00,8545.600
2021-11-24 20:00:00,2021-11-24 21:00:00,8014.000
2021-11-24 21:00:00,2021-11-24 22:00:00,7453.600
2021-11-24 22:00:00,2021-11-24 23:00:00,7299.700
2021-11-24 23:00:00,2021-11-25 00:00:00,6880.800
2021-11-25 00:00:00,2021-11-25 01:00:00,6746.400
2021-11-25 01:00:00,2021-11-25 02:00:00,6481.500
2021-11-25 02:00:00,2021-11-25 03:00:00,6402.100
2021-11-25 03:00:00,2021-11-25 04:00:00,6328.900
2021-11-25 04:00:00,2021-11-25 05:00:00,6507.500
2021-11-25 05:00:00,2021-11-25 06:00:00,7101.000
2021-11-25 06:00:00,2021-11-25 07:00:00,8167.000
2021-11-25 07:00:00,2021-11-25 08:00:00,8974.800
2021-11-25 08:00:00,2021-11-25 09:00:00,9229.200
2021-11-25 09:00:00,2021-11-25 10:00:00,9162.600
2021-11-25 10:00:00,2021-11-25 11:00:00,9153.500
2021-11-25 11:00:00,2021-11-25 12:00:00,9138.200
2021-11-25 12:00:00,2021-11-25 13:00:00,8965.400
2021-11-25 13:00:00,2021-11-25 14:00:00,8885.300
2021-11-25 14:00:00,2021-11-25 15:00:00,8823.800
2021-11-25 15:00:00,2021-11-25 16:00:00,8877.400
2021-11-25 16:00:00,2021-11-25 17:00:00,9134.100
2021-11-25 17:00:00,2021-11-25 18:00:00,9285.500
2021-11-25 18:00:00,2021-11-25 19:00:00,9140.200
2021-11-25 19:00:00,2021-11-25 20:00:00,8733.100
2021-11-25 20:00:00,2021-11-25 21:00:00,8183.300
2021-11-25 21:00:00,2021-11-25 22:00:00,7621.700
2021-11-25 22:00:00,2021-11-25 23:00:00,7451.500
2021-11-25 23:00:00,2021-11-26 00:00:00,6982.800
2021-11-26 00:00:00,2021-11-26 01:00:00,6862.000
2021-11-26 01:00:00,2021-11-26 02:00:00,6605.000
2021-11-26 02:00:00,2021-11-26 03:00:00,6563.700
2021-11-26 03:00:00,2021-11-26 04:00:00,6483.600
2021-11-26 04:00:00,2021-11-26 05:00:00,6617.300
2021-11-26 05:00:00,2021-11-26 06:00:00,7237.700
2021-11-26 06:00:00,2021-11-26 07:00:00,8176.600
2021-11-26 07:00:00,2021-11-26 08:00:00,9006.500
2021-11-26 08:00:00,2021-11-26 09:00:00,9323.800
2021-11-26 09:00:00,2021-11-26 10:00:00,9343.100
2021-11-26 10:00:00,2021-11-26 11:00:00,9421.100
2021-11-26 11:00:00,2021-11-26 12:00:00,9458.800
2021-11-26 12:00:00,2021-11-26 13:00:00,9266.400
2021-11-26 13:00:00,2021-11-26 14:00:00,9096.000
2021-11-26 14:00:00,2021-11-26 15:00:00,8982.400
2021-11-26 15:00:00,2021-11-26 16:00:00,8966.100
2021-11-26 16:00:00,2021-11-26 17:00:00,9188.400
2021-11-26 17:00:00,2021-11-26 18:00:00,9327.300
2021-11-26 18:00:00,2021-11-26 19:00:00,9152.500
2021-11-26 19:00:00,2021-11-26 20:00:00,8737.000
2021-11-26 20:00:00,2021-11-26 21:00:00,8228.900
2021-11-26 21:00:00,2021-11-26 22:00:00,7728.200
2021-11-26 22:00:00,2021-11-26 23:00:00,7650.800
2021-11-26 23:00:00,2021-11-27 00:00:00,7224.900
2021-11-27 00:00:00,2021-11-27 01:00:00,6763.400
2021-11-27 01:00:00,2021-11-27 02:00:00,6527.700
2021-11-27 02:00:00,2021-11-27 03:00:00,6415.800
2021-11-27 03:00:00,2021-11-27 04:00:00,6268.700
2021-11-27 04:00:00,2021-11-27 05:00:00,6282.900
2021-11-27 05:00:00,2021-11-27 06:00:00,6470.000
2021-11-27 06:00:00,2021-11-27 07:00:00,6903.600
2021-11-27 07:00:00,2021-11-27 08:00:00,7305.800
2021-11-27 08:00:00,2021-11-27 09:00:00,7703.400
2021-11-27 09:00:00,2021-11-27 10:00:00,7981.600
2021-11-27 10:00:00,2021-11-27 11:00:00,8121.000
2021-11-27 11:00:00,2021-11-27 12:00:00,8199.200
2021-11-27 12:00:00,2021-11-27 13:00:00,8061.600
2021-11-27 13:00:00,2021-11-27 14:00:00,7817.200
2021-11-27 14:00:00,2021-11-27 15:00:00,7703.200
2021-11-27 15:00:00,2021-11-27 16:00:00,7729.900
2021-11-27 16:00:00,2021-11-27 17:00:00,7984.300
2021-11-27 17:00:00,2021-11-27 18:00:00,8209.600
2021-11-27 18:00:00,2021-11-27 19:00:00,8047.600
2021-11-27 19:00:00,2021-11-27 20:00:00,7709.300
2021-11-27 20:00:00,2021-11-27 21:00:00,7342.700
2021-11-27 21:00:00,2021-11-27 22:00:00,6955.700
2021-11-27 22:00:00,2021-11-27 23:00:00,6950.300
2021-11-27 23:00:00,2021-11-28 00:00:00,6552.400
2021-11-28 00:00:00,2021-11-28 01:00:00,6180.500
2021-11-28 01:00:00,2021-11-28 02:00:00,6022.400
2021-11-28 02:00:00,2021-11-28 03:00:00,5812.800
2021-11-28 03:00:00,2021-11-28 04:00:00,5712.000
2021-11-28 04:00:00,2021-11-28 05:00:00,5719.800
2021-11-28 05:00:00,2021-11-28 06:00:00,5839.800
2021-11-28 06:00:00,2021-11-28 07:00:00,6002.700
2021-11-28 07:00:00,2021-11-28 08:00:00,6380.600
2021-11-28 08:00:00,2021-11-28 09:00:00,6716.200
2021-11-28 09:00:00,2021-11-28 10:00:00,7043.800
2021-11-28 10:00:00,2021-11-28 11:00:00,7318.000
2021-11-28 11:00:00,2021-11-28 12:00:00,7500.600
2021-11-28 12:00:00,2021-11-28 13:00:00,7342.100
2021-11-28 13:00:00,2021-11-28 14:00:00,7084.500
2021-11-28 14:00:00,2021-11-28 15:00:00,6944.900
2021-11-28 15:00:00,2021-11-28 16:00:00,6980.400
2021-11-28 16:00:00,2021-11-28 17:00:00,7251.500
2021-11-28 17:00:00,2021-11-28 18:00:00,7568.900
2021-11-28 18:00:00,2021-11-28 19:00:00,7593.600
2021-11-28 19:00:00,2021-11-28 20:00:00,7409.800
2021-11-28 20:00:00,2021-11-28 21:00:00,7141.000
2021-11-28 21:00:00,2021-11-28 22:00:00,6842.000
2021-11-28 22:00:00,2021-11-28 23:00:00,6936.800
2021-11-28 23:00:00,2021-11-29 00:00:00,6614.100
2021-11-29 00:00:00,2021-11-29 01:00:00,6666.900
2021-11-29 01:00:00,2021-11-29 02:00:00,6446.800
2021-11-29 02:00:00,2021-11-29 03:00:00,6365.200
2021-11-29 03:00:00,2021-11-29 04:00:00,6296.900
2021-11-29 04:00:00,2021-11-29 05:00:00,6474.100
2021-11-29 05:00:00,2021-11-29 06:00:00,7084.700
2021-11-29 06:00:00,2021-11-29 07:00:00,8062.000
2021-11-29 07:00:00,2021-11-29 08:00:00,8872.100
2021-11-29 08:00:00,2021-11-29 09:00:00,9192.500
2021-11-29 09:00:00,2021-11-29 10:00:00,9204.500
2021-11-29 10:00:00,2021-11-29 11:00:00,9247.700
2021-11-29 11:00:00,2021-11-29 12:00:00,9299.500
2021-11-29 12:00:00,2021-11-29 13:00:00,9141.000
2021-11-29 13:00:00,2021-11-29 14:00:00,9055.900
2021-11-29 14:00:00,2021-11-29 15:00:00,8968.000
2021-11-29 15:00:00,2021-11-29 16:00:00,8977.900
2021-11-29 16:00:00,2021-11-29 17:00:00,9191.100
2021-11-29 17:00:00,2021-11-29 18:00:00,9378.800
2021-11-29 18:00:00,2021-11-29 19:00:00,9236.700
2021-11-29 19:00:00,2021-11-29 20:00:00,8824.300
2021-11-29 20:00:00,2021-11-29 21:00:00,8310.100
2021-11-29 21:00:00,2021-11-29 22:00:00,7781.900
2021-11-29 22:00:00,2021-11-29 23:00:00,7619.300
2021-11-29 23:00:00,2021-11-30 00:00:00,7262.000
2021-11-30 00:00:00,2021-11-30 01:00:00,7192.600
2021-11-30 01:00:00,2021-11-30 02:00:00,6943.100
2021-11-30 02:00:00,2021-11-30 03:00:00,6871.200
2021-11-30 03:00:00,2021-11-30 04:00:00,6789.900
2021-11-30 04:00:00,2021-11-30 05:00:00,6939.500
2021-11-30 05:00:00,2021-11-30 06:00:00,7570.200
2021-11-30 06:00:00,2021-11-30 07:00:00,8503.800
2021-11-30 07:00:00,2021-11-30 08:00:00,9319.300
2021-11-30 08:00:00,2021-11-30 09:00:00,9573.600
2021-11-30 09:00:00,2021-11-30 10:00:00,9572.200
2021-11-30 10:00:00,2021-11-30 11:00:00,9581.300
2021-11-30 11:00:00,2021-11-30 12:00:00,9586.100
2021-11-30 12:00:00,2021-11-30 13:00:00,9382.600
2021-11-30 13:00:00,2021-11-30 14:00:00,9224.500
2021-11-30 14:00:00,2021-11-30 15:00:00,9108.300
2021-11-30 15:00:00,2021-11-30 16:00:00,9172.000
2021-11-30 16:00:00,2021-11-30 17:00:00,9357.000
2021-11-30 17:00:00,2021-11-30 18:00:00,9467.200
2021-11-30 18:00:00,2021-11-30 19:00:00,9302.100
2021-11-30 19:00:00,2021-11-30 20:00:00,8907.100
2021-11-30 20:00:00,2021-11-30 21:00:00,8391.300
2021-11-30 21:00:00,2021-11-30 22:00:00,7807.400
2021-11-30 22:00:00,2021-11-30 23:00:00,7755.200
2021-11-30 23:00:00,2021-12-01 00:00:00,7288.800
2021-12-01 00:00:00,2021-12-01 01:00:00,7139.500
2021-12-01 01:00:00,2021-12-01 02:00:00,6925.700
2021-12-01 02:00:00,2021-12-01 03:00:00,6862.700
2021-12-01 03:00:00,2021-12-01 04:00:00,6756.100
2021-12-01 04:00:00,2021-12-01 05:00:00,6845.200
2021-12-01 05:00:00,2021-12-01 06:00:00,7433.400
2021-12-01 06:00:00,2021-12-01 07:00:00,8519.500
2021-12-01 07:00:00,2021-12-01 08:00:00,9289.700
2021-12-01 08:00:00,2021-12-01 09:00:00,9602.800
2021-12-01 09:00:00,2021-12-01 10:00:00,9634.200
2021-12-01 10:00:00,2021-12-01 11:00:00,9687.400
2021-12-01 11:00:00,2021-12-01 12:00:00,9628.000
2021-12-01 12:00:00,2021-12-01 13:00:00,9371.600
2021-12-01 13:00:00,2021-12-01 14:00:00,9255.900
2021-12-01 14:00:00,2021-12-01 15:00:00,9183.900
2021-12-01 15:00:00,2021-12-01 16:00:00,9215.900
2021-12-01 16:00:00,2021-12-01 17:00:00,9513.100
2021-12-01 17:00:00,2021-12-01 18:00:00,9650.900
2021-12-01 18:00:00,2021-12-01 19:00:00,9446.100
2021-12-01 19:00:00,2021-12-01 20:00:00,9037.000
2021-12-01 20:00:00,2021-12-01 21:00:00,8510.700
2021-12-01 21:00:00,2021-12-01 22:00:00,7910.700
2021-12-01 22:00:00,2021-12-01 23:00:00,7760.300
2021-12-01 23:00:00,2021-12-02 00:00:00,7303.800
2021-12-02 00:00:00,2021-12-02 01:00:00,6949.700
2021-12-02 01:00:00,2021-12-02 02:00:00,6707.000
2021-12-02 02:00:00,2021-12-02 03:00:00,6627.400
2021-12-02 03:00:00,2021-12-02 04:00:00,6566.500
2021-12-02 04:00:00,2021-12-02 05:00:00,6636.000
2021-12-02 05:00:00,2021-12-02 06:00:00,7264.300
2021-12-02 06:00:00,2021-12-02 07:00:00,8282.500
2021-12-02 07:00:00,2021-12-02 08:00:00,9168.500
2021-12-02 08:00:00,2021-12-02 09:00:00,9481.300
2021-12-02 09:00:00,2021-12-02 10:00:00,9536.400
2021-12-02 10:00:00,2021-12-02 11:00:00,9689.500
2021-12-02 11:00:00,2021-12-02 12:00:00,9809.000
2021-12-02 12:00:00,2021-12-02 13:00:00,9661.300
2021-12-02 13:00:00,2021-12-02 14:00:00,9549.400
2021-12-02 14:00:00,2021-12-02 15:00:00,9436.700
2021-12-02 15:00:00,2021-12-02 16:00:00,9426.700
2021-12-02 16:00:00,2021-12-02 17:00:00,9605.700
2021-12-02 17:00:00,2021-12-02 18:00:00,9642.000
2021-12-02 18:00:00,2021-12-02 19:00:00,9428.600
2021-12-02 19:00:00,2021-12-02 20:00:00,8973.000
2021-12-02 20:00:00,2021-12-02 21:00:00,8535.900
2021-12-02 21:00:00,2021-12-02 22:00:00,8010.000
2021-12-02 22:00:00,2021-12-02 23:00:00,7886.600
2021-12-02 23:00:00,2021-12-03 00:00:00,7457.500
2021-12-03 00:00:00,2021-12-03 01:00:00,7192.000
2021-12-03 01:00:00,2021-12-03 02:00:00,6992.000
2021-12-03 02:00:00,2021-12-03 03:00:00,6916.100
2021-12-03 03:00:00,2021-12-03 04:00:00,6925.200
2021-12-03 04:00:00,2021-12-03 05:00:00,7103.000
2021-12-03 05:00:00,2021-12-03 06:00:00,7760.800
2021-12-03 06:00:00,2021-12-03 07:00:00,8723.600
2021-12-03 07:00:00,2021-12-03 08:00:00,9545.000
2021-12-03 08:00:00,2021-12-03 09:00:00,9907.300
2021-12-03 09:00:00,2021-12-03 10:00:00,9842.500
2021-12-03 10:00:00,2021-12-03 11:00:00,9817.900
2021-12-03 11:00:00,2021-12-03 12:00:00,9794.200
2021-12-03 12:00:00,2021-12-03 13:00:00,9602.300
2021-12-03 13:00:00,2021-12-03 14:00:00,9393.600
2021-12-03 14:00:00,2021-12-03 15:00:00,9217.900
2021-12-03 15:00:00,2021-12-03 16:00:00,9267.700
2021-12-03 16:00:00,2021-12-03 17:00:00,9656.000
2021-12-03 17:00:00,2021-12-03 18:00:00,9944.300
2021-12-03 18:00:00,2021-12-03 19:00:00,9758.900
2021-12-03 19:00:00,2021-12-03 20:00:00,9291.300
2021-12-03 20:00:00,2021-12-03 21:00:00,8812.700
2021-12-03 21:00:00,2021-12-03 22:00:00,8278.300
2021-12-03 22:00:00,2021-12-03 23:00:00,8220.200
2021-12-03 23:00:00,2021-12-04 00:00:00,7840.300
2021-12-04 00:00:00,2021-12-04 01:00:00,7492.300
2021-12-04 01:00:00,2021-12-04 02:00:00,7200.000
2021-12-04 02:00:00,2021-12-04 03:00:00,7040.400
2021-12-04 03:00:00,2021-12-04 04:00:00,6892.800
2021-12-04 04:00:00,2021-12-04 05:00:00,6921.000
2021-12-04 05:00:00,2021-12-04 06:00:00,7160.000
2021-12-04 06:00:00,2021-12-04 07:00:00,7406.000
2021-12-04 07:00:00,2021-12-04 08:00:00,7796.200
2021-12-04 08:00:00,2021-12-04 09:00:00,8108.700
2021-12-04 09:00:00,2021-12-04 10:00:00,8364.500
2021-12-04 10:00:00,2021-12-04 11:00:00,8476.400
2021-12-04 11:00:00,2021-12-04 12:00:00,8579.600
2021-12-04 12:00:00,2021-12-04 13:00:00,8374.300
2021-12-04 13:00:00,2021-12-04 14:00:00,8109.200
2021-12-04 14:00:00,2021-12-04 15:00:00,7966.900
2021-12-04 15:00:00,2021-12-04 16:00:00,8010.300
2021-12-04 16:00:00,2021-12-04 17:00:00,8247.900
2021-12-04 17:00:00,2021-12-04 18:00:00,8397.600
2021-12-04 18:00:00,2021-12-04 19:00:00,8220.100
2021-12-04 19:00:00,2021-12-04 20:00:00,7839.900
2021-12-04 20:00:00,2021-12-04 21:00:00,7457.700
2021-12-04 21:00:00,2021-12-04 22:00:00,7098.000
2021-12-04 22:00:00,2021-12-04 23:00:00,7138.300
2021-12-04 23:00:00,2021-12-05 00:00:00,6730.300
2021-12-05 00:00:00,2021-12-05 01:00:00,6371.600
2021-12-05 01:00:00,2021-12-05 02:00:00,6070.600
2021-12-05 02:00:00,2021-12-05 03:00:00,5924.200
2021-12-05 03:00:00,2021-12-05 04:00:00,5814.700
2021-12-05 04:00:00,2021-12-05 05:00:00,5795.500
2021-12-05 05:00:00,2021-12-05 06:00:00,5960.300
2021-12-05 06:00:00,2021-12-05 07:00:00,6161.500
2021-12-05 07:00:00,2021-12-05 08:00:00,6554.400
2021-12-05 08:00:00,2021-12-05 09:00:00,6972.700
2021-12-05 09:00:00,2021-12-05 10:00:00,7376.200
2021-12-05 10:00:00,2021-12-05 11:00:00,7814.100
2021-12-05 11:00:00,2021-12-05 12:00:00,8125.600
2021-12-05 12:00:00,2021-12-05 13:00:00,7954.900
2021-12-05 13:00:00,2021-12-05 14:00:00,7655.400
2021-12-05 14:00:00,2021-12-05 15:00:00,7447.800
2021-12-05 15:00:00,2021-12-05 16:00:00,7406.900
2021-12-05 16:00:00,2021-12-05 17:00:00,7663.800
2021-12-05 17:00:00,2021-12-05 18:00:00,7890.000
2021-12-05 18:00:00,2021-12-05 19:00:00,7856.200
2021-12-05 19:00:00,2021-12-05 20:00:00,7642.200
2021-12-05 20:00:00,2021-12-05 21:00:00,7404.300
2021-12-05 21:00:00,2021-12-05 22:00:00,7156.600
2021-12-05 22:00:00,2021-12-05 23:00:00,7311.500
