Time from [CET/CEST],Time to [CET/CEST],Power [MW]
2019-06-16 21:45:00,2019-06-16 22:00:00,5957.600
2019-06-16 22:00:00,2019-06-16 22:15:00,6145.200
2019-06-16 22:15:00,2019-06-16 22:30:00,6076.000
2019-06-16 22:30:00,2019-06-16 22:45:00,5952.400
2019-06-16 22:45:00,2019-06-16 23:00:00,5831.200
2019-06-16 23:00:00,2019-06-16 23:15:00,5784.800
2019-06-16 23:15:00,2019-06-16 23:30:00,5672.800
2019-06-16 23:30:00,2019-06-16 23:45:00,5530.400
2019-06-16 23:45:00,2019-06-17 00:00:00,5438.000
2019-06-17 00:00:00,2019-06-17 00:15:00,5519.200
2019-06-17 00:15:00,2019-06-17 00:30:00,5440.400
2019-06-17 00:30:00,2019-06-17 00:45:00,5368.400
2019-06-17 00:45:00,2019-06-17 01:00:00,5344.400
2019-06-17 01:00:00,2019-06-17 01:15:00,5281.200
2019-06-17 01:15:00,2019-06-17 01:30:00,5201.600
2019-06-17 01:30:00,2019-06-17 01:45:00,5120.000
2019-06-17 01:45:00,2019-06-17 02:00:00,5061.200
2019-06-17 02:00:00,2019-06-17 02:15:00,5113.200
2019-06-17 02:15:00,2019-06-17 02:30:00,5082.400
2019-06-17 02:30:00,2019-06-17 02:45:00,5040.000
2019-06-17 02:45:00,2019-06-17 03:00:00,4991.600
2019-06-17 03:00:00,2019-06-17 03:15:00,4978.000
2019-06-17 03:15:00,2019-06-17 03:30:00,4978.800
2019-06-17 03:30:00,2019-06-17 03:45:00,4968.000
2019-06-17 03:45:00,2019-06-17 04:00:00,4977.600
2019-06-17 04:00:00,2019-06-17 04:15:00,5052.000
2019-06-17 04:15:00,2019-06-17 04:30:00,5062.400
2019-06-17 04:30:00,2019-06-17 04:45:00,5135.200
2019-06-17 04:45:00,2019-06-17 05:00:00,5185.600
2019-06-17 05:00:00,2019-06-17 05:15:00,5372.400
2019-06-17 05:15:00,2019-06-17 05:30:00,5502.400
2019-06-17 05:30:00,2019-06-17 05:45:00,5732.800
2019-06-17 05:45:00,2019-06-17 06:00:00,5932.800
2019-06-17 06:00:00,2019-06-17 06:15:00,6392.800
2019-06-17 06:15:00,2019-06-17 06:30:00,6657.200
2019-06-17 06:30:00,2019-06-17 06:45:00,6902.400
2019-06-17 06:45:00,2019-06-17 07:00:00,7079.200
2019-06-17 07:00:00,2019-06-17 07:15:00,7516.400
2019-06-17 07:15:00,2019-06-17 07:30:00,7670.400
2019-06-17 07:30:00,2019-06-17 07:45:00,7814.000
2019-06-17 07:45:00,2019-06-17 08:00:00,7946.000
2019-06-17 08:00:00,2019-06-17 08:15:00,8030.000
2019-06-17 08:15:00,2019-06-17 08:30:00,8130.000
2019-06-17 08:30:00,2019-06-17 08:45:00,8187.600
2019-06-17 08:45:00,2019-06-17 09:00:00,8176.800
2019-06-17 09:00:00,2019-06-17 09:15:00,8040.000
2019-06-17 09:15:00,2019-06-17 09:30:00,8077.600
2019-06-17 09:30:00,2019-06-17 09:45:00,8124.800
2019-06-17 09:45:00,2019-06-17 10:00:00,8141.600
2019-06-17 10:00:00,2019-06-17 10:15:00,8161.600
2019-06-17 10:15:00,2019-06-17 10:30:00,8207.600
2019-06-17 10:30:00,2019-06-17 10:45:00,8280.400
2019-06-17 10:45:00,2019-06-17 11:00:00,8306.000
2019-06-17 11:00:00,2019-06-17 11:15:00,8320.400
2019-06-17 11:15:00,2019-06-17 11:30:00,8353.600
2019-06-17 11:30:00,2019-06-17 11:45:00,8365.200
2019-06-17 11:45:00,2019-06-17 12:00:00,8380.000
2019-06-17 12:00:00,2019-06-17 12:15:00,8251.600
2019-06-17 12:15:00,2019-06-17 12:30:00,8210.000
2019-06-17 12:30:00,2019-06-17 12:45:00,8223.200
2019-06-17 12:45:00,2019-06-17 13:00:00,8227.200
2019-06-17 13:00:00,2019-06-17 13:15:00,8300.400
2019-06-17 13:15:00,2019-06-17 13:30:00,8286.400
2019-06-17 13:30:00,2019-06-17 13:45:00,8237.200
2019-06-17 13:45:00,2019-06-17 14:00:00,8212.400
2019-06-17 14:00:00,2019-06-17 14:15:00,8224.800
2019-06-17 14:15:00,2019-06-17 14:30:00,8249.200
2019-06-17 14:30:00,2019-06-17 14:45:00,8248.800
2019-06-17 14:45:00,2019-06-17 15:00:00,8198.800
2019-06-17 15:00:00,2019-06-17 15:15:00,8198.000
2019-06-17 15:15:00,2019-06-17 15:30:00,8172.800
2019-06-17 15:30:00,2019-06-17 15:45:00,8121.600
2019-06-17 15:45:00,2019-06-17 16:00:00,8089.600
2019-06-17 16:00:00,2019-06-17 16:15:00,8100.800
2019-06-17 16:15:00,2019-06-17 16:30:00,8131.600
2019-06-17 16:30:00,2019-06-17 16:45:00,8106.800
2019-06-17 16:45:00,2019-06-17 17:00:00,8058.400
2019-06-17 17:00:00,2019-06-17 17:15:00,8129.200
2019-06-17 17:15:00,2019-06-17 17:30:00,8099.600
2019-06-17 17:30:00,2019-06-17 17:45:00,8100.800
2019-06-17 17:45:00,2019-06-17 18:00:00,8122.400
2019-06-17 18:00:00,2019-06-17 18:15:00,8014.000
2019-06-17 18:15:00,2019-06-17 18:30:00,7960.400
2019-06-17 18:30:00,2019-06-17 18:45:00,7981.200
2019-06-17 18:45:00,2019-06-17 19:00:00,7992.800
2019-06-17 19:00:00,2019-06-17 19:15:00,7720.000
2019-06-17 19:15:00,2019-06-17 19:30:00,7654.000
2019-06-17 19:30:00,2019-06-17 19:45:00,7584.400
2019-06-17 19:45:00,2019-06-17 20:00:00,7564.400
2019-06-17 20:00:00,2019-06-17 20:15:00,7473.200
2019-06-17 20:15:00,2019-06-17 20:30:00,7372.800
2019-06-17 20:30:00,2019-06-17 20:45:00,7296.800
2019-06-17 20:45:00,2019-06-17 21:00:00,7251.200
2019-06-17 21:00:00,2019-06-17 21:15:00,7156.000
2019-06-17 21:15:00,2019-06-17 21:30:00,7168.400
2019-06-17 21:30:00,2019-06-17 21:45:00,7130.800
2019-06-17 21:45:00,2019-06-17 22:00:00,7023.200
2019-06-17 22:00:00,2019-06-17 22:15:00,7014.000
2019-06-17 22:15:00,2019-06-17 22:30:00,6919.600
2019-06-17 22:30:00,2019-06-17 22:45:00,6690.800
2019-06-17 22:45:00,2019-06-17 23:00:00,6541.200
2019-06-17 23:00:00,2019-06-17 23:15:00,6390.800
2019-06-17 23:15:00,2019-06-17 23:30:00,6211.600
2019-06-17 23:30:00,2019-06-17 23:45:00,6122.400
2019-06-17 23:45:00,2019-06-18 00:00:00,5994.000
2019-06-18 00:00:00,2019-06-18 00:15:00,6020.000
2019-06-18 00:15:00,2019-06-18 00:30:00,5886.800
2019-06-18 00:30:00,2019-06-18 00:45:00,5761.600
2019-06-18 00:45:00,2019-06-18 01:00:00,5660.400
2019-06-18 01:00:00,2019-06-18 01:15:00,5605.200
2019-06-18 01:15:00,2019-06-18 01:30:00,5542.800
2019-06-18 01:30:00,2019-06-18 01:45:00,5515.600
2019-06-18 01:45:00,2019-06-18 02:00:00,5459.600
2019-06-18 02:00:00,2019-06-18 02:15:00,5502.000
2019-06-18 02:15:00,2019-06-18 02:30:00,5440.400
2019-06-18 02:30:00,2019-06-18 02:45:00,5336.000
2019-06-18 02:45:00,2019-06-18 03:00:00,5289.600
2019-06-18 03:00:00,2019-06-18 03:15:00,5309.600
2019-06-18 03:15:00,2019-06-18 03:30:00,5250.000
2019-06-18 03:30:00,2019-06-18 03:45:00,5233.200
2019-06-18 03:45:00,2019-06-18 04:00:00,5226.000
2019-06-18 04:00:00,2019-06-18 04:15:00,5287.200
2019-06-18 04:15:00,2019-06-18 04:30:00,5312.000
2019-06-18 04:30:00,2019-06-18 04:45:00,5363.200
2019-06-18 04:45:00,2019-06-18 05:00:00,5409.200
2019-06-18 05:00:00,2019-06-18 05:15:00,5540.400
2019-06-18 05:15:00,2019-06-18 05:30:00,5690.400
2019-06-18 05:30:00,2019-06-18 05:45:00,5888.000
2019-06-18 05:45:00,2019-06-18 06:00:00,6088.800
2019-06-18 06:00:00,2019-06-18 06:15:00,6529.600
2019-06-18 06:15:00,2019-06-18 06:30:00,6792.000
2019-06-18 06:30:00,2019-06-18 06:45:00,7008.800
2019-06-18 06:45:00,2019-06-18 07:00:00,7194.000
2019-06-18 07:00:00,2019-06-18 07:15:00,7661.200
2019-06-18 07:15:00,2019-06-18 07:30:00,7756.000
2019-06-18 07:30:00,2019-06-18 07:45:00,7816.800
2019-06-18 07:45:00,2019-06-18 08:00:00,7903.200
2019-06-18 08:00:00,2019-06-18 08:15:00,8032.000
2019-06-18 08:15:00,2019-06-18 08:30:00,8087.200
2019-06-18 08:30:00,2019-06-18 08:45:00,8122.800
2019-06-18 08:45:00,2019-06-18 09:00:00,8170.000
2019-06-18 09:00:00,2019-06-18 09:15:00,8116.000
2019-06-18 09:15:00,2019-06-18 09:30:00,8134.000
2019-06-18 09:30:00,2019-06-18 09:45:00,8208.000
2019-06-18 09:45:00,2019-06-18 10:00:00,8187.600
2019-06-18 10:00:00,2019-06-18 10:15:00,8181.600
2019-06-18 10:15:00,2019-06-18 10:30:00,8230.400
2019-06-18 10:30:00,2019-06-18 10:45:00,8274.400
2019-06-18 10:45:00,2019-06-18 11:00:00,8320.000
2019-06-18 11:00:00,2019-06-18 11:15:00,8348.800
2019-06-18 11:15:00,2019-06-18 11:30:00,8378.000
2019-06-18 11:30:00,2019-06-18 11:45:00,8398.000
2019-06-18 11:45:00,2019-06-18 12:00:00,8337.200
2019-06-18 12:00:00,2019-06-18 12:15:00,8210.400
2019-06-18 12:15:00,2019-06-18 12:30:00,8182.000
2019-06-18 12:30:00,2019-06-18 12:45:00,8175.600
2019-06-18 12:45:00,2019-06-18 13:00:00,8166.400
2019-06-18 13:00:00,2019-06-18 13:15:00,8212.800
2019-06-18 13:15:00,2019-06-18 13:30:00,8190.800
2019-06-18 13:30:00,2019-06-18 13:45:00,8172.400
2019-06-18 13:45:00,2019-06-18 14:00:00,8160.800
2019-06-18 14:00:00,2019-06-18 14:15:00,8130.800
2019-06-18 14:15:00,2019-06-18 14:30:00,8114.000
2019-06-18 14:30:00,2019-06-18 14:45:00,8128.400
2019-06-18 14:45:00,2019-06-18 15:00:00,8135.200
2019-06-18 15:00:00,2019-06-18 15:15:00,8142.400
2019-06-18 15:15:00,2019-06-18 15:30:00,8144.400
2019-06-18 15:30:00,2019-06-18 15:45:00,8066.000
2019-06-18 15:45:00,2019-06-18 16:00:00,8038.400
2019-06-18 16:00:00,2019-06-18 16:15:00,8056.400
2019-06-18 16:15:00,2019-06-18 16:30:00,8076.000
2019-06-18 16:30:00,2019-06-18 16:45:00,8017.600
2019-06-18 16:45:00,2019-06-18 17:00:00,7972.400
2019-06-18 17:00:00,2019-06-18 17:15:00,7991.600
2019-06-18 17:15:00,2019-06-18 17:30:00,8111.600
2019-06-18 17:30:00,2019-06-18 17:45:00,8143.200
2019-06-18 17:45:00,2019-06-18 18:00:00,8193.200
2019-06-18 18:00:00,2019-06-18 18:15:00,8176.400
2019-06-18 18:15:00,2019-06-18 18:30:00,8181.200
2019-06-18 18:30:00,2019-06-18 18:45:00,8176.800
2019-06-18 18:45:00,2019-06-18 19:00:00,8142.800
2019-06-18 19:00:00,2019-06-18 19:15:00,7897.600
2019-06-18 19:15:00,2019-06-18 19:30:00,7840.000
2019-06-18 19:30:00,2019-06-18 19:45:00,7772.400
2019-06-18 19:45:00,2019-06-18 20:00:00,7709.200
2019-06-18 20:00:00,2019-06-18 20:15:00,7575.200
2019-06-18 20:15:00,2019-06-18 20:30:00,7503.600
2019-06-18 20:30:00,2019-06-18 20:45:00,7425.200
2019-06-18 20:45:00,2019-06-18 21:00:00,7339.600
2019-06-18 21:00:00,2019-06-18 21:15:00,7358.400
2019-06-18 21:15:00,2019-06-18 21:30:00,7316.000
2019-06-18 21:30:00,2019-06-18 21:45:00,7255.600
2019-06-18 21:45:00,2019-06-18 22:00:00,7127.200
2019-06-18 22:00:00,2019-06-18 22:15:00,7158.400
2019-06-18 22:15:00,2019-06-18 22:30:00,7079.600
2019-06-18 22:30:00,2019-06-18 22:45:00,6902.400
2019-06-18 22:45:00,2019-06-18 23:00:00,6748.400
2019-06-18 23:00:00,2019-06-18 23:15:00,6596.800
2019-06-18 23:15:00,2019-06-18 23:30:00,6409.200
2019-06-18 23:30:00,2019-06-18 23:45:00,6218.000
2019-06-18 23:45:00,2019-06-19 00:00:00,6163.600
2019-06-19 00:00:00,2019-06-19 00:15:00,6198.000
2019-06-19 00:15:00,2019-06-19 00:30:00,6038.800
2019-06-19 00:30:00,2019-06-19 00:45:00,5947.600
2019-06-19 00:45:00,2019-06-19 01:00:00,5826.800
2019-06-19 01:00:00,2019-06-19 01:15:00,5766.000
2019-06-19 01:15:00,2019-06-19 01:30:00,5667.200
2019-06-19 01:30:00,2019-06-19 01:45:00,5612.400
2019-06-19 01:45:00,2019-06-19 02:00:00,5578.000
2019-06-19 02:00:00,2019-06-19 02:15:00,5638.800
2019-06-19 02:15:00,2019-06-19 02:30:00,5571.200
2019-06-19 02:30:00,2019-06-19 02:45:00,5554.400
2019-06-19 02:45:00,2019-06-19 03:00:00,5470.400
2019-06-19 03:00:00,2019-06-19 03:15:00,5469.200
2019-06-19 03:15:00,2019-06-19 03:30:00,5434.000
2019-06-19 03:30:00,2019-06-19 03:45:00,5405.600
2019-06-19 03:45:00,2019-06-19 04:00:00,5424.400
2019-06-19 04:00:00,2019-06-19 04:15:00,5457.200
2019-06-19 04:15:00,2019-06-19 04:30:00,5484.000
2019-06-19 04:30:00,2019-06-19 04:45:00,5523.600
2019-06-19 04:45:00,2019-06-19 05:00:00,5571.600
2019-06-19 05:00:00,2019-06-19 05:15:00,5748.800
2019-06-19 05:15:00,2019-06-19 05:30:00,5861.200
2019-06-19 05:30:00,2019-06-19 05:45:00,6026.800
2019-06-19 05:45:00,2019-06-19 06:00:00,6244.800
2019-06-19 06:00:00,2019-06-19 06:15:00,6654.400
2019-06-19 06:15:00,2019-06-19 06:30:00,6963.600
2019-06-19 06:30:00,2019-06-19 06:45:00,7192.800
2019-06-19 06:45:00,2019-06-19 07:00:00,7328.000
2019-06-19 07:00:00,2019-06-19 07:15:00,7802.800
2019-06-19 07:15:00,2019-06-19 07:30:00,7910.800
2019-06-19 07:30:00,2019-06-19 07:45:00,7999.200
2019-06-19 07:45:00,2019-06-19 08:00:00,8075.200
2019-06-19 08:00:00,2019-06-19 08:15:00,8198.400
2019-06-19 08:15:00,2019-06-19 08:30:00,8258.800
2019-06-19 08:30:00,2019-06-19 08:45:00,8261.200
2019-06-19 08:45:00,2019-06-19 09:00:00,8266.400
2019-06-19 09:00:00,2019-06-19 09:15:00,8185.600
2019-06-19 09:15:00,2019-06-19 09:30:00,8211.600
2019-06-19 09:30:00,2019-06-19 09:45:00,8238.800
2019-06-19 09:45:00,2019-06-19 10:00:00,8270.800
2019-06-19 10:00:00,2019-06-19 10:15:00,8360.000
2019-06-19 10:15:00,2019-06-19 10:30:00,8426.800
2019-06-19 10:30:00,2019-06-19 10:45:00,8462.000
2019-06-19 10:45:00,2019-06-19 11:00:00,8436.800
2019-06-19 11:00:00,2019-06-19 11:15:00,8515.200
2019-06-19 11:15:00,2019-06-19 11:30:00,8554.800
2019-06-19 11:30:00,2019-06-19 11:45:00,8538.800
2019-06-19 11:45:00,2019-06-19 12:00:00,8524.000
2019-06-19 12:00:00,2019-06-19 12:15:00,8488.800
2019-06-19 12:15:00,2019-06-19 12:30:00,8419.200
2019-06-19 12:30:00,2019-06-19 12:45:00,8399.200
2019-06-19 12:45:00,2019-06-19 13:00:00,8395.600
2019-06-19 13:00:00,2019-06-19 13:15:00,8469.600
2019-06-19 13:15:00,2019-06-19 13:30:00,8478.400
2019-06-19 13:30:00,2019-06-19 13:45:00,8433.600
2019-06-19 13:45:00,2019-06-19 14:00:00,8394.000
2019-06-19 14:00:00,2019-06-19 14:15:00,8425.600
2019-06-19 14:15:00,2019-06-19 14:30:00,8441.200
2019-06-19 14:30:00,2019-06-19 14:45:00,8370.000
2019-06-19 14:45:00,2019-06-19 15:00:00,8331.600
2019-06-19 15:00:00,2019-06-19 15:15:00,8308.800
2019-06-19 15:15:00,2019-06-19 15:30:00,8296.000
2019-06-19 15:30:00,2019-06-19 15:45:00,8258.800
2019-06-19 15:45:00,2019-06-19 16:00:00,8253.200
2019-06-19 16:00:00,2019-06-19 16:15:00,8242.400
2019-06-19 16:15:00,2019-06-19 16:30:00,8283.600
2019-06-19 16:30:00,2019-06-19 16:45:00,8274.000
2019-06-19 16:45:00,2019-06-19 17:00:00,8263.200
2019-06-19 17:00:00,2019-06-19 17:15:00,8201.200
2019-06-19 17:15:00,2019-06-19 17:30:00,8188.800
2019-06-19 17:30:00,2019-06-19 17:45:00,8130.800
2019-06-19 17:45:00,2019-06-19 18:00:00,8154.800
2019-06-19 18:00:00,2019-06-19 18:15:00,8123.600
2019-06-19 18:15:00,2019-06-19 18:30:00,8123.200
2019-06-19 18:30:00,2019-06-19 18:45:00,8134.800
2019-06-19 18:45:00,2019-06-19 19:00:00,8082.000
2019-06-19 19:00:00,2019-06-19 19:15:00,7852.800
2019-06-19 19:15:00,2019-06-19 19:30:00,7729.600
2019-06-19 19:30:00,2019-06-19 19:45:00,7667.600
2019-06-19 19:45:00,2019-06-19 20:00:00,7582.400
2019-06-19 20:00:00,2019-06-19 20:15:00,7436.000
2019-06-19 20:15:00,2019-06-19 20:30:00,7370.400
2019-06-19 20:30:00,2019-06-19 20:45:00,7235.600
2019-06-19 20:45:00,2019-06-19 21:00:00,7222.000
2019-06-19 21:00:00,2019-06-19 21:15:00,7076.000
2019-06-19 21:15:00,2019-06-19 21:30:00,6990.800
2019-06-19 21:30:00,2019-06-19 21:45:00,6939.600
2019-06-19 21:45:00,2019-06-19 22:00:00,6770.800
2019-06-19 22:00:00,2019-06-19 22:15:00,6794.400
2019-06-19 22:15:00,2019-06-19 22:30:00,6760.800
2019-06-19 22:30:00,2019-06-19 22:45:00,6582.800
2019-06-19 22:45:00,2019-06-19 23:00:00,6470.800
2019-06-19 23:00:00,2019-06-19 23:15:00,6322.000
2019-06-19 23:15:00,2019-06-19 23:30:00,6205.200
2019-06-19 23:30:00,2019-06-19 23:45:00,6095.600
2019-06-19 23:45:00,2019-06-20 00:00:00,5990.400
2019-06-20 00:00:00,2019-06-20 00:15:00,5989.200
2019-06-20 00:15:00,2019-06-20 00:30:00,5873.600
2019-06-20 00:30:00,2019-06-20 00:45:00,5748.400
2019-06-20 00:45:00,2019-06-20 01:00:00,5560.800
2019-06-20 01:00:00,2019-06-20 01:15:00,5474.800
2019-06-20 01:15:00,2019-06-20 01:30:00,5376.000
2019-06-20 01:30:00,2019-06-20 01:45:00,5311.600
2019-06-20 01:45:00,2019-06-20 02:00:00,5262.000
2019-06-20 02:00:00,2019-06-20 02:15:00,5351.200
2019-06-20 02:15:00,2019-06-20 02:30:00,5296.000
2019-06-20 02:30:00,2019-06-20 02:45:00,5209.200
2019-06-20 02:45:00,2019-06-20 03:00:00,5142.000
2019-06-20 03:00:00,2019-06-20 03:15:00,5138.400
2019-06-20 03:15:00,2019-06-20 03:30:00,5064.400
2019-06-20 03:30:00,2019-06-20 03:45:00,5022.400
2019-06-20 03:45:00,2019-06-20 04:00:00,5014.400
2019-06-20 04:00:00,2019-06-20 04:15:00,4999.600
2019-06-20 04:15:00,2019-06-20 04:30:00,4979.600
2019-06-20 04:30:00,2019-06-20 04:45:00,4974.000
2019-06-20 04:45:00,2019-06-20 05:00:00,4916.000
2019-06-20 05:00:00,2019-06-20 05:15:00,4936.000
2019-06-20 05:15:00,2019-06-20 05:30:00,4910.800
2019-06-20 05:30:00,2019-06-20 05:45:00,4910.000
2019-06-20 05:45:00,2019-06-20 06:00:00,4844.400
2019-06-20 06:00:00,2019-06-20 06:15:00,5006.000
2019-06-20 06:15:00,2019-06-20 06:30:00,5098.000
2019-06-20 06:30:00,2019-06-20 06:45:00,5157.600
2019-06-20 06:45:00,2019-06-20 07:00:00,5242.400
2019-06-20 07:00:00,2019-06-20 07:15:00,5472.000
2019-06-20 07:15:00,2019-06-20 07:30:00,5526.400
2019-06-20 07:30:00,2019-06-20 07:45:00,5594.400
2019-06-20 07:45:00,2019-06-20 08:00:00,5668.000
2019-06-20 08:00:00,2019-06-20 08:15:00,5813.600
2019-06-20 08:15:00,2019-06-20 08:30:00,5864.000
2019-06-20 08:30:00,2019-06-20 08:45:00,5884.400
2019-06-20 08:45:00,2019-06-20 09:00:00,5923.600
2019-06-20 09:00:00,2019-06-20 09:15:00,6003.200
2019-06-20 09:15:00,2019-06-20 09:30:00,6078.800
2019-06-20 09:30:00,2019-06-20 09:45:00,6148.800
2019-06-20 09:45:00,2019-06-20 10:00:00,6196.000
2019-06-20 10:00:00,2019-06-20 10:15:00,6237.200
2019-06-20 10:15:00,2019-06-20 10:30:00,6261.600
2019-06-20 10:30:00,2019-06-20 10:45:00,6266.800
2019-06-20 10:45:00,2019-06-20 11:00:00,6314.400
2019-06-20 11:00:00,2019-06-20 11:15:00,6336.800
2019-06-20 11:15:00,2019-06-20 11:30:00,6373.600
2019-06-20 11:30:00,2019-06-20 11:45:00,6394.000
2019-06-20 11:45:00,2019-06-20 12:00:00,6365.600
2019-06-20 12:00:00,2019-06-20 12:15:00,6346.000
2019-06-20 12:15:00,2019-06-20 12:30:00,6288.400
2019-06-20 12:30:00,2019-06-20 12:45:00,6246.400
2019-06-20 12:45:00,2019-06-20 13:00:00,6213.200
2019-06-20 13:00:00,2019-06-20 13:15:00,6140.000
2019-06-20 13:15:00,2019-06-20 13:30:00,6084.800
2019-06-20 13:30:00,2019-06-20 13:45:00,6088.800
2019-06-20 13:45:00,2019-06-20 14:00:00,6062.800
2019-06-20 14:00:00,2019-06-20 14:15:00,6035.600
2019-06-20 14:15:00,2019-06-20 14:30:00,6055.600
2019-06-20 14:30:00,2019-06-20 14:45:00,6038.400
2019-06-20 14:45:00,2019-06-20 15:00:00,6029.600
2019-06-20 15:00:00,2019-06-20 15:15:00,6085.600
2019-06-20 15:15:00,2019-06-20 15:30:00,6070.800
2019-06-20 15:30:00,2019-06-20 15:45:00,6092.000
2019-06-20 15:45:00,2019-06-20 16:00:00,6047.600
2019-06-20 16:00:00,2019-06-20 16:15:00,6143.600
2019-06-20 16:15:00,2019-06-20 16:30:00,6116.000
2019-06-20 16:30:00,2019-06-20 16:45:00,6134.400
2019-06-20 16:45:00,2019-06-20 17:00:00,6152.000
2019-06-20 17:00:00,2019-06-20 17:15:00,6239.600
2019-06-20 17:15:00,2019-06-20 17:30:00,6282.000
2019-06-20 17:30:00,2019-06-20 17:45:00,6287.600
2019-06-20 17:45:00,2019-06-20 18:00:00,6368.000
2019-06-20 18:00:00,2019-06-20 18:15:00,6442.400
2019-06-20 18:15:00,2019-06-20 18:30:00,6420.800
2019-06-20 18:30:00,2019-06-20 18:45:00,6424.000
2019-06-20 18:45:00,2019-06-20 19:00:00,6462.000
2019-06-20 19:00:00,2019-06-20 19:15:00,6296.000
2019-06-20 19:15:00,2019-06-20 19:30:00,6315.600
2019-06-20 19:30:00,2019-06-20 19:45:00,6285.600
2019-06-20 19:45:00,2019-06-20 20:00:00,6255.200
2019-06-20 20:00:00,2019-06-20 20:15:00,6228.000
2019-06-20 20:15:00,2019-06-20 20:30:00,6178.400
2019-06-20 20:30:00,2019-06-20 20:45:00,6152.000
2019-06-20 20:45:00,2019-06-20 21:00:00,6119.200
2019-06-20 21:00:00,2019-06-20 21:15:00,6130.000
2019-06-20 21:15:00,2019-06-20 21:30:00,6115.600
2019-06-20 21:30:00,2019-06-20 21:45:00,6075.200
2019-06-20 21:45:00,2019-06-20 22:00:00,6027.200
2019-06-20 22:00:00,2019-06-20 22:15:00,6171.200
2019-06-20 22:15:00,2019-06-20 22:30:00,6085.600
2019-06-20 22:30:00,2019-06-20 22:45:00,5992.000
2019-06-20 22:45:00,2019-06-20 23:00:00,5893.200
2019-06-20 23:00:00,2019-06-20 23:15:00,5806.400
2019-06-20 23:15:00,2019-06-20 23:30:00,5660.400
2019-06-20 23:30:00,2019-06-20 23:45:00,5545.200
2019-06-20 23:45:00,2019-06-21 00:00:00,5428.800
2019-06-21 00:00:00,2019-06-21 00:15:00,5415.200
2019-06-21 00:15:00,2019-06-21 00:30:00,5330.400
2019-06-21 00:30:00,2019-06-21 00:45:00,5246.000
2019-06-21 00:45:00,2019-06-21 01:00:00,5152.400
2019-06-21 01:00:00,2019-06-21 01:15:00,5084.400
2019-06-21 01:15:00,2019-06-21 01:30:00,5011.600
2019-06-21 01:30:00,2019-06-21 01:45:00,4924.000
2019-06-21 01:45:00,2019-06-21 02:00:00,4870.800
2019-06-21 02:00:00,2019-06-21 02:15:00,4934.800
2019-06-21 02:15:00,2019-06-21 02:30:00,4906.400
2019-06-21 02:30:00,2019-06-21 02:45:00,4830.800
2019-06-21 02:45:00,2019-06-21 03:00:00,4797.600
2019-06-21 03:00:00,2019-06-21 03:15:00,4801.200
2019-06-21 03:15:00,2019-06-21 03:30:00,4764.400
2019-06-21 03:30:00,2019-06-21 03:45:00,4725.200
2019-06-21 03:45:00,2019-06-21 04:00:00,4708.400
2019-06-21 04:00:00,2019-06-21 04:15:00,4790.400
2019-06-21 04:15:00,2019-06-21 04:30:00,4813.600
2019-06-21 04:30:00,2019-06-21 04:45:00,4854.400
2019-06-21 04:45:00,2019-06-21 05:00:00,4902.000
2019-06-21 05:00:00,2019-06-21 05:15:00,5066.800
2019-06-21 05:15:00,2019-06-21 05:30:00,5176.000
2019-06-21 05:30:00,2019-06-21 05:45:00,5284.800
2019-06-21 05:45:00,2019-06-21 06:00:00,5476.400
2019-06-21 06:00:00,2019-06-21 06:15:00,5796.800
2019-06-21 06:15:00,2019-06-21 06:30:00,6071.200
2019-06-21 06:30:00,2019-06-21 06:45:00,6244.800
2019-06-21 06:45:00,2019-06-21 07:00:00,6428.400
2019-06-21 07:00:00,2019-06-21 07:15:00,6764.000
2019-06-21 07:15:00,2019-06-21 07:30:00,6865.600
2019-06-21 07:30:00,2019-06-21 07:45:00,6989.200
2019-06-21 07:45:00,2019-06-21 08:00:00,7102.400
2019-06-21 08:00:00,2019-06-21 08:15:00,7254.000
2019-06-21 08:15:00,2019-06-21 08:30:00,7333.200
2019-06-21 08:30:00,2019-06-21 08:45:00,7406.800
2019-06-21 08:45:00,2019-06-21 09:00:00,7409.200
2019-06-21 09:00:00,2019-06-21 09:15:00,7468.800
2019-06-21 09:15:00,2019-06-21 09:30:00,7495.600
2019-06-21 09:30:00,2019-06-21 09:45:00,7520.000
2019-06-21 09:45:00,2019-06-21 10:00:00,7553.600
2019-06-21 10:00:00,2019-06-21 10:15:00,7572.800
2019-06-21 10:15:00,2019-06-21 10:30:00,7585.200
2019-06-21 10:30:00,2019-06-21 10:45:00,7622.400
2019-06-21 10:45:00,2019-06-21 11:00:00,7656.400
2019-06-21 11:00:00,2019-06-21 11:15:00,7681.200
2019-06-21 11:15:00,2019-06-21 11:30:00,7738.800
2019-06-21 11:30:00,2019-06-21 11:45:00,7758.800
2019-06-21 11:45:00,2019-06-21 12:00:00,7712.800
2019-06-21 12:00:00,2019-06-21 12:15:00,7662.000
2019-06-21 12:15:00,2019-06-21 12:30:00,7572.400
2019-06-21 12:30:00,2019-06-21 12:45:00,7552.000
2019-06-21 12:45:00,2019-06-21 13:00:00,7488.800
2019-06-21 13:00:00,2019-06-21 13:15:00,7500.400
2019-06-21 13:15:00,2019-06-21 13:30:00,7503.600
2019-06-21 13:30:00,2019-06-21 13:45:00,7446.400
2019-06-21 13:45:00,2019-06-21 14:00:00,7383.200
2019-06-21 14:00:00,2019-06-21 14:15:00,7372.800
