voltage,name,idx,sh_terminals,trafos
220.0,Subestació Via Favència,ElmTerm_0049,"LINESTRING (2.180888348783045 41.45122353940202, 2.180712375737959 41.45121488813476, 2.180538097389209 41.45118901764943, 2.180367192133445 41.45114617709294, 2.180201305883131 41.45108677904326, 2.180042036215459 41.45101139553609, 2.179890916986734 41.4509207525558, 2.179749403560403 41.45081572304385, 2.179618858791015 41.45069731849187, 2.17950053989907 41.45056667920039, 2.179395586363186 41.45042506329723, 2.179305008946177 41.45027383462093, 2.179229679960749 41.45011444958632, 2.179170324868548 41.44994844315843, 2.179127515293473 41.44977741406988, 2.17910166351656 41.44960300942431, 2.17909301850543 41.44942690883378, 2.17910166351656 41.44925080824325, 2.179127515293473 41.44907640359768, 2.179170324868548 41.44890537450913, 2.179229679960749 41.44873936808123, 2.179305008946177 41.44857998304663, 2.179395586363186 41.44842875437033, 2.17950053989907 41.44828713846717, 2.179618858791015 41.44815649917569, 2.179749403560403 41.4480380946237, 2.179890916986734 41.44793306511176, 2.180042036215459 41.44784242213147, 2.180201305883131 41.4477670386243, 2.180367192133445 41.44770764057462, 2.180538097389209 41.44766480001812, 2.180712375737959 41.44763892953279, 2.180888348783045 41.44763027826554, 2.181064321807548 41.44763892953279, 2.181238600095343 41.44766480001812, 2.181409505252121 41.44770764057462, 2.181575391369222 41.4477670386243, 2.181734660874572 41.44784242213147, 2.181885779918108 41.44793306511176, 2.182027293143495 41.4480380946237, 2.182157837703909 41.44815649917569, 2.18227615638688 41.44828713846717, 2.182381109721822 41.44842875437033, 2.182471686953641 41.44857998304663, 2.182547015776747 41.44873936808123, 2.182606370735736 41.44890537450913, 2.182649180211824 41.44907640359768, 2.182675031927781 41.44925080824325, 2.182683676918331 41.44942690883378, 2.182675031927781 41.44960300942431, 2.182649180211824 41.44977741406988, 2.182606370735736 41.44994844315843, 2.182547015776747 41.45011444958632, 2.182471686953641 41.45027383462093, 2.182381109721822 41.45042506329723, 2.18227615638688 41.45056667920039, 2.182157837703909 41.45069731849187, 2.182027293143495 41.45081572304385, 2.181885779918108 41.4509207525558, 2.181734660874572 41.45101139553609, 2.181575391369222 41.45108677904326, 2.181409505252121 41.45114617709294, 2.181238600095343 41.45118901764943, 2.181064321807548 41.45121488813476, 2.180888348783045 41.45122353940202)",[]
380.0,added terminal voltage,ElmTerm_0090,"LINESTRING (2.023842375216416 41.47766270152928, 2.023561750821044 41.47764890673301, 2.023283828944141 41.47760765519563, 2.023011286127387 41.477539344192, 2.02274674711046 41.47744463159444, 2.022492759553239 41.47732442953701, 2.022251769500258 41.47717989563125, 2.022026097823759 41.47701242181769, 2.021817917872176 41.47682362096069, 2.021629234539345 41.47661531131571, 2.021461864956 41.47638949901852, 2.021317420989543 41.47614835876498, 2.021197293720619 41.47589421286754, 2.021102640046004 41.47562950889013, 2.02103437153685 41.47535679607676, 2.020993145659578 41.47507870080089, 2.02097935944399 41.47479790127207, 2.020993145659578 41.47451710174325, 2.02103437153685 41.47423900646737, 2.021102640046004 41.47396629365401, 2.021197293720619 41.47370158967661, 2.021317420989543 41.47344744377916, 2.021461864956 41.47320630352561, 2.021629234539345 41.47298049122843, 2.021817917872176 41.47277218158346, 2.022026097823759 41.47258338072646, 2.022251769500258 41.47241590691289, 2.022492759553239 41.47227137300713, 2.02274674711046 41.4721511709497, 2.023011286127387 41.47205645835214, 2.023283828944141 41.47198814734851, 2.023561750821044 41.47194689581114, 2.023842375216416 41.47193310101486, 2.024122999563219 41.47194689581114, 2.024400921296281 41.47198814734851, 2.024673463879449 41.47205645835214, 2.024938002582021 41.4721511709497, 2.025191989756201 41.47227137300713, 2.025432979372172 41.47241590691289, 2.025658650574489 41.47258338072646, 2.025866830032937 41.47277218158346, 2.026055512872635 41.47298049122843, 2.026222881981798 41.47320630352561, 2.026367325511246 41.47344744377916, 2.026487452397128 41.47370158967661, 2.026582105757389 41.47396629365401, 2.026650374032956 41.47423900646737, 2.026691599766387 41.47451710174325, 2.026705385933405 41.47479790127207, 2.026691599766387 41.47507870080089, 2.026650374032956 41.47535679607676, 2.026582105757389 41.47562950889013, 2.026487452397128 41.47589421286754, 2.026367325511246 41.47614835876498, 2.026222881981798 41.47638949901852, 2.026055512872635 41.47661531131571, 2.025866830032937 41.47682362096069, 2.025658650574489 41.47701242181769, 2.025432979372172 41.47717989563125, 2.025191989756201 41.47732442953701, 2.024938002582021 41.47744463159444, 2.024673463879449 41.477539344192, 2.024400921296281 41.47760765519563, 2.024122999563219 41.47764890673301, 2.023842375216416 41.47766270152928)",['ElmTr2_0006']
220.0,Subestació de Sant Just,ElmTerm_0039,"LINESTRING (2.079592290304856 41.39420902729401, 2.079416305687497 41.39420037602676, 2.079242015878862 41.39417450554143, 2.079071099385924 41.39413166498493, 2.078905202229303 41.39407226693525, 2.078745922091136 41.39399688342808, 2.078594792928454 41.3939062404478, 2.078453270200251 41.39380121093586, 2.078322716850524 41.39368280638386, 2.078204390182267 41.39355216709239, 2.078099429748848 41.39341055118922, 2.078008846379374 41.39325932251292, 2.077933512443754 41.39309993747832, 2.077874153451196 41.39293393105042, 2.077831341063076 41.39276290196187, 2.077805487587454 41.3925884973163, 2.077796842008267 41.39241239672577, 2.077805487587454 41.39223629613524, 2.077831341063076 41.39206189148967, 2.077874153451196 41.39189086240113, 2.077933512443754 41.39172485597324, 2.078008846379374 41.39156547093862, 2.078099429748848 41.39141424226232, 2.078204390182267 41.39127262635917, 2.078322716850524 41.39114198706768, 2.078453270200251 41.39102358251569, 2.078594792928454 41.39091855300375, 2.078745922091136 41.39082791002347, 2.078905202229303 41.39075252651629, 2.079071099385924 41.39069312846661, 2.079242015878862 41.39065028791011, 2.079416305687497 41.39062441742479, 2.079592290304856 41.39061576615754, 2.079768274902587 41.39062441742479, 2.079942564653092 41.39065028791011, 2.080113481051634 41.39069312846661, 2.080279378081217 41.39075252651629, 2.08043865806459 41.39082791002347, 2.080589787050668 41.39091855300375, 2.080731309587244 41.39102358251569, 2.080861862737686 41.39114198706768, 2.080980189206658 41.39127262635917, 2.081085149448451 41.39141424226232, 2.08117573264132 41.39156547093862, 2.081251066422146 41.39172485597324, 2.081310425287666 41.39189086240113, 2.081353237581389 41.39206189148967, 2.081379090998883 41.39223629613524, 2.081387736558441 41.39241239672577, 2.081379090998883 41.3925884973163, 2.081353237581389 41.39276290196187, 2.081310425287666 41.39293393105042, 2.081251066422146 41.39309993747832, 2.08117573264132 41.39325932251292, 2.081085149448451 41.39341055118922, 2.080980189206658 41.39355216709239, 2.080861862737686 41.39368280638386, 2.080731309587244 41.39380121093586, 2.080589787050668 41.3939062404478, 2.08043865806459 41.39399688342808, 2.080279378081217 41.39407226693525, 2.080113481051634 41.39413166498493, 2.079942564653092 41.39417450554143, 2.079768274902587 41.39420037602676, 2.079592290304856 41.39420902729401)",[]
220.0,added terminal voltage,ElmTerm_0091,"LINESTRING (2.023842375216416 41.47766270152928, 2.023561750821044 41.47764890673301, 2.023283828944141 41.47760765519563, 2.023011286127387 41.477539344192, 2.02274674711046 41.47744463159444, 2.022492759553239 41.47732442953701, 2.022251769500258 41.47717989563125, 2.022026097823759 41.47701242181769, 2.021817917872176 41.47682362096069, 2.021629234539345 41.47661531131571, 2.021461864956 41.47638949901852, 2.021317420989543 41.47614835876498, 2.021197293720619 41.47589421286754, 2.021102640046004 41.47562950889013, 2.02103437153685 41.47535679607676, 2.020993145659578 41.47507870080089, 2.02097935944399 41.47479790127207, 2.020993145659578 41.47451710174325, 2.02103437153685 41.47423900646737, 2.021102640046004 41.47396629365401, 2.021197293720619 41.47370158967661, 2.021317420989543 41.47344744377916, 2.021461864956 41.47320630352561, 2.021629234539345 41.47298049122843, 2.021817917872176 41.47277218158346, 2.022026097823759 41.47258338072646, 2.022251769500258 41.47241590691289, 2.022492759553239 41.47227137300713, 2.02274674711046 41.4721511709497, 2.023011286127387 41.47205645835214, 2.023283828944141 41.47198814734851, 2.023561750821044 41.47194689581114, 2.023842375216416 41.47193310101486, 2.024122999563219 41.47194689581114, 2.024400921296281 41.47198814734851, 2.024673463879449 41.47205645835214, 2.024938002582021 41.4721511709497, 2.025191989756201 41.47227137300713, 2.025432979372172 41.47241590691289, 2.025658650574489 41.47258338072646, 2.025866830032937 41.47277218158346, 2.026055512872635 41.47298049122843, 2.026222881981798 41.47320630352561, 2.026367325511246 41.47344744377916, 2.026487452397128 41.47370158967661, 2.026582105757389 41.47396629365401, 2.026650374032956 41.47423900646737, 2.026691599766387 41.47451710174325, 2.026705385933405 41.47479790127207, 2.026691599766387 41.47507870080089, 2.026650374032956 41.47535679607676, 2.026582105757389 41.47562950889013, 2.026487452397128 41.47589421286754, 2.026367325511246 41.47614835876498, 2.026222881981798 41.47638949901852, 2.026055512872635 41.47661531131571, 2.025866830032937 41.47682362096069, 2.025658650574489 41.47701242181769, 2.025432979372172 41.47717989563125, 2.025191989756201 41.47732442953701, 2.024938002582021 41.47744463159444, 2.024673463879449 41.477539344192, 2.024400921296281 41.47760765519563, 2.024122999563219 41.47764890673301, 2.023842375216416 41.47766270152928)",['ElmTr2_0006']
220.0, ,ElmTerm_0015,"LINESTRING (2.076533697477624 41.48874845609266, 2.0763577125194 41.48873980482541, 2.076183422373211 41.48871393434008, 2.076012505549281 41.48867109378359, 2.075846608071413 41.48861169573391, 2.075687327624836 41.48853631222673, 2.075536198169549 41.48844566924645, 2.07539467516736 41.4883406397345, 2.0752641215649 41.48822223518252, 2.075145794667592 41.48809159589104, 2.075040834031006 41.48794997998787, 2.074950250486205 41.48779875131157, 2.074874916404778 41.48763936627697, 2.074815557297336 41.48747335984908, 2.074772744826358 41.48730233076052, 2.074746891300701 41.48712792611495, 2.074738245704782 41.48695182552442, 2.074746891300701 41.4867757249339, 2.074772744826358 41.48660132028832, 2.074815557297336 41.48643029119977, 2.074874916404778 41.48626428477188, 2.074950250486205 41.48610489973728, 2.075040834031006 41.48595367106098, 2.075145794667592 41.48581205515781, 2.0752641215649 41.48568141586633, 2.07539467516736 41.48556301131434, 2.075536198169549 41.4854579818024, 2.075687327624836 41.48536733882212, 2.075846608071413 41.48529195531494, 2.076012505549281 41.48523255726526, 2.076183422373211 41.48518971670877, 2.0763577125194 41.48516384622344, 2.076533697477624 41.48515519495619, 2.076709682416249 41.48516384622344, 2.076883972504393 41.48518971670877, 2.077054889234065 41.48523255726526, 2.077220786585083 41.48529195531494, 2.077380066877092 41.48536733882212, 2.077531196156035 41.4854579818024, 2.077672718966878 41.48556301131434, 2.077803272370346 41.48568141586633, 2.077921599068661 41.48581205515781, 2.078026559513902 41.48595367106098, 2.078117142882359 41.48610489973728, 2.078192476809218 41.48626428477188, 2.07825183578981 41.48643029119977, 2.078294648166529 41.48660132028832, 2.078320501634142 41.4867757249339, 2.078329147210462 41.48695182552442, 2.078320501634142 41.48712792611495, 2.078294648166529 41.48730233076052, 2.07825183578981 41.48747335984908, 2.078192476809218 41.48763936627697, 2.078117142882359 41.48779875131157, 2.078026559513902 41.48794997998787, 2.077921599068661 41.48809159589104, 2.077803272370346 41.48822223518252, 2.077672718966878 41.4883406397345, 2.077531196156035 41.48844566924645, 2.077380066877092 41.48853631222673, 2.077220786585083 41.48861169573391, 2.077054889234065 41.48867109378359, 2.076883972504393 41.48871393434008, 2.076709682416249 41.48873980482541, 2.076533697477624 41.48874845609266)",[]
380.0,added terminal voltage,ElmTerm_0092,"LINESTRING (0.8791820887069854 40.97957564741456, 0.8788812044933406 40.97956086418122, 0.8785832179352631 40.97951665685181, 0.8782909988072447 40.97944345116709, 0.8780073613409166 40.97934195213779, 0.8777350371223956 40.97921313725509, 0.8774766487855294 40.97905824707669, 0.8772346847543924 40.97887877327972, 0.8770114752782814 40.97867644429492, 0.8768091699900102 40.97845320866102, 0.8766297172036346 40.97821121625923, 0.8764748451509869 40.97795279760866, 0.8763460453377295 40.97768044142217, 0.8762445581792186 40.97739677063871, 0.876171361054522 40.97710451716303, 0.8761271588936378 40.97680649555583, 0.876112377388569 40.97650557592812, 0.8761271588936378 40.97620465630041, 0.876171361054522 40.97590663469322, 0.8762445581792186 40.97561438121753, 0.8763460453377295 40.97533071043409, 0.8764748451509869 40.97505835424759, 0.8766297172036346 40.97479993559701, 0.8768091699900102 40.97455794319523, 0.8770114752782814 40.97433470756133, 0.8772346847543924 40.97413237857653, 0.8774766487855294 40.97395290477955, 0.8777350371223956 40.97379801460116, 0.8780073613409166 40.97366919971845, 0.8782909988072447 40.97356770068917, 0.8785832179352631 40.97349449500443, 0.8788812044933406 40.97345028767503, 0.8791820887069854 40.97343550444168, 0.8794829728963828 40.97345028767503, 0.8797809593826497 40.97349449500443, 0.8800731783940541 40.97356770068917, 0.8803568157034459 40.97366919971845, 0.8806291397307398 40.97379801460116, 0.8808875278494364 40.97395290477955, 0.8811294916438456 40.97413237857653, 0.8813527008737678 40.97433470756133, 0.8815550059158503 40.97455794319523, 0.8817344584654981 40.97479993559701, 0.8818893302999761 40.97505835424759, 0.8820181299220063 40.97533071043409, 0.8821196169235811 40.97561438121753, 0.8821928139316637 40.97590663469322, 0.8822370160207373 40.97620465630041, 0.8822517975015587 40.97650557592812, 0.8822370160207373 40.97680649555583, 0.8821928139316637 40.97710451716303, 0.8821196169235811 40.97739677063871, 0.8820181299220063 40.97768044142217, 0.8818893302999761 40.97795279760866, 0.8817344584654981 40.97821121625923, 0.8815550059158503 40.97845320866102, 0.8813527008737678 40.97867644429492, 0.8811294916438456 40.97887877327972, 0.8808875278494364 40.97905824707669, 0.8806291397307398 40.97921313725508, 0.880356815703446 40.97934195213779, 0.8800731783940542 40.97944345116709, 0.8797809593826497 40.97951665685181, 0.8794829728963828 40.97956086418122, 0.8791820887069854 40.97957564741456)",[]
220.0, ,ElmTerm_0018,"LINESTRING (0.5628239025333983 41.20164930808476, 0.5626070864067513 41.20163865607775, 0.5623923583299868 41.20160680264139, 0.5621817862522129 41.20155405454167, 0.5619773980982099 41.20148091977161, 0.5617811622383828 41.20138810265907, 0.5615949685322517 41.20127649708353, 0.5614206101280342 41.20114717786775, 0.5612597661936094 41.20100139042641, 0.5611139857451681 41.20084053877232, 0.5609846727292965 41.2006661719948, 0.5608730725021576 41.20047996934126, 0.5607802598359862 41.20028372404502, 0.5607071285684069 41.20007932605558, 0.5606543829942523 41.19986874383731, 0.5606225310827915 41.1996540054121, 0.5606118795856859 41.19943717882834, 0.5606225310827915 41.19922035224458, 0.5606543829942523 41.19900561381937, 0.5607071285684069 41.1987950316011, 0.5607802598359862 41.19859063361166, 0.5608730725021576 41.19839438831543, 0.5609846727292965 41.19820818566188, 0.5611139857451681 41.19803381888436, 0.5612597661936094 41.19787296723027, 0.5614206101280342 41.19772717978894, 0.5615949685322517 41.19759786057314, 0.5617811622383828 41.19748625499761, 0.5619773980982099 41.19739343788507, 0.5621817862522129 41.19732030311502, 0.5623923583299868 41.19726755501529, 0.5626070864067513 41.19723570157893, 0.5628239025333983 41.19722504957192, 0.5630407186519857 41.19723570157893, 0.5632554467048806 41.19726755501529, 0.5634660187438919 41.19732030311502, 0.56367040684573 41.19739343788507, 0.5638666426419935 41.19748625499761, 0.5640528362756057 41.19759786057314, 0.5642271946011351 41.19772717978894, 0.5643880384537274 41.19787296723027, 0.5645338188203363 41.19803381888436, 0.5646631317575199 41.19820818566188, 0.5647747319121401 41.19839438831543, 0.5648675445147477 41.19859063361166, 0.5649406757301619 41.1987950316011, 0.5649934212655544 41.19900561381937, 0.5650252731531455 41.19922035224458, 0.5650359246421912 41.19943717882834, 0.5650252731531455 41.1996540054121, 0.5649934212655544 41.19986874383731, 0.5649406757301619 41.20007932605558, 0.5648675445147477 41.20028372404502, 0.5647747319121401 41.20047996934126, 0.5646631317575199 41.2006661719948, 0.5645338188203363 41.20084053877232, 0.5643880384537275 41.20100139042641, 0.5642271946011351 41.20114717786775, 0.5640528362756057 41.20127649708353, 0.5638666426419935 41.20138810265907, 0.5636704068457301 41.20148091977161, 0.5634660187438919 41.20155405454167, 0.5632554467048806 41.20160680264139, 0.5630407186519857 41.20163865607775, 0.5628239025333983 41.20164930808476)",[]
220.0,added terminal voltage,ElmTerm_0093,"LINESTRING (0.8664092000000003 40.95468993056824, 0.8662331195390719 40.95468127930098, 0.8660587348211735 40.95465540881565, 0.8658877252668176 40.95461256825916, 0.865721737792064 40.95455317020947, 0.8655623709477956 40.95447778670231, 0.8654111595247718 40.95438714372202, 0.8652695597727165 40.95428211421007, 0.8651389353757987 40.95416370965808, 0.8650205443195623 40.95403307036661, 0.8649155267757931 40.95389145446345, 0.864824894121995 40.95374022578714, 0.8647495192012278 40.95358084075254, 0.8646901279161098 40.95341483432465, 0.8646472922379449 40.95324380523609, 0.8646214246982956 40.95306940059052, 0.8646127744160579 40.9528933, 0.8646214246982956 40.95271719940947, 0.8646472922379449 40.9525427947639, 0.8646901279161098 40.95237176567535, 0.8647495192012278 40.95220575924746, 0.864824894121995 40.95204637421285, 0.8649155267757931 40.95189514553655, 0.8650205443195623 40.95175352963339, 0.8651389353757987 40.95162289034191, 0.8652695597727165 40.95150448578992, 0.8654111595247718 40.95139945627798, 0.8655623709477956 40.95130881329769, 0.865721737792064 40.95123342979052, 0.8658877252668176 40.95117403174083, 0.8660587348211735 40.95113119118434, 0.8662331195390719 40.95110532069901, 0.8664092000000003 40.95109666943176, 0.8665852804527453 40.95110532069901, 0.8667596651464078 40.95113119118434, 0.8669306746614071 40.95117403174083, 0.8670966620831958 40.95123342979052, 0.8672560288629257 40.95130881329769, 0.8674072402123187 40.95139945627798, 0.8675488398844795 40.95150448578992, 0.8676794641983101 40.95162289034191, 0.8677978551714592 40.95175352963339, 0.8679028726353339 40.95189514553655, 0.8679935052155009 40.95204637421285, 0.86806888007173 40.95220575924746, 0.8681282713038828 40.95237176567535, 0.8681711069426912 40.9525427947639, 0.8681969744581048 40.95271719940947, 0.868205624732159 40.9528933, 0.8681969744581048 40.95306940059052, 0.8681711069426912 40.95324380523609, 0.8681282713038828 40.95341483432465, 0.86806888007173 40.95358084075254, 0.8679935052155009 40.95374022578714, 0.8679028726353339 40.95389145446345, 0.8677978551714592 40.95403307036661, 0.8676794641983101 40.95416370965808, 0.8675488398844795 40.95428211421007, 0.8674072402123187 40.95438714372202, 0.8672560288629257 40.95447778670231, 0.8670966620831958 40.95455317020947, 0.8669306746614071 40.95461256825916, 0.8667596651464078 40.95465540881565, 0.8665852804527453 40.95468127930098, 0.8664092000000003 40.95468993056824)",['ElmTr2_0001']
220.0,Central hidroelèctrica de Riba-roja,ElmTerm_0020,"LINESTRING (0.4308656381658998 41.24403668498251, 0.4306895425526253 41.24402803371526, 0.4305151428323605 41.24400216322992, 0.4303441185699231 41.24395932267343, 0.430178116822735 41.24389992462375, 0.4300187362787474 41.24382454111657, 0.4298675118601877 41.24373389813629, 0.4297258999414019 41.24362886862435, 0.4295952643231521 41.24351046407236, 0.429476863098449 41.24337982478088, 0.4293718365364049 41.24323820887772, 0.4292811961007962 41.24308698020141, 0.4292058147090925 41.24292759516681, 0.4291464183257644 41.24276158873892, 0.4291035789708303 41.24259055965037, 0.4290777092109777 41.2424161550048, 0.4290690581863085 41.24224005441427, 0.4290777092109777 41.24206395382375, 0.4291035789708303 41.24188954917817, 0.4291464183257644 41.24171852008962, 0.4292058147090925 41.24155251366173, 0.4292811961007962 41.24139312862712, 0.4293718365364049 41.24124189995081, 0.429476863098449 41.24110028404765, 0.4295952643231521 41.24096964475618, 0.4297258999414019 41.24085124020419, 0.4298675118601877 41.24074621069224, 0.4300187362787474 41.24065556771196, 0.430178116822735 41.24058018420479, 0.4303441185699231 41.24052078615511, 0.4305151428323605 41.24047794559861, 0.4306895425526253 41.24045207511328, 0.4308656381658998 41.24044342384603, 0.4310417337751041 41.24045207511328, 0.4312161334833152 41.24047794559861, 0.4313871577261782 41.24052078615511, 0.4315531594470238 41.24058018420479, 0.4317125399589129 41.24065556771196, 0.4318637643408515 41.24074621069224, 0.4320053762199013 41.24085124020419, 0.432136011796827 41.24096964475618, 0.432254412980206 41.24110028404765, 0.4323594395025141 41.24124189995081, 0.4324500799015019 41.24139312862712, 0.432525461261107 41.24155251366173, 0.4325848576180926 41.24171852008962, 0.4326276969534522 41.24188954917817, 0.432653566701251 41.24206395382375, 0.4326622177218503 41.24224005441427, 0.432653566701251 41.2424161550048, 0.4326276969534522 41.24259055965037, 0.4325848576180926 41.24276158873892, 0.432525461261107 41.24292759516681, 0.4324500799015019 41.24308698020141, 0.4323594395025141 41.24323820887772, 0.432254412980206 41.24337982478088, 0.432136011796827 41.24351046407236, 0.4320053762199013 41.24362886862435, 0.4318637643408515 41.24373389813629, 0.4317125399589129 41.24382454111657, 0.4315531594470238 41.24389992462375, 0.4313871577261782 41.24395932267343, 0.4312161334833152 41.24400216322992, 0.4310417337751041 41.24402803371526, 0.4308656381658998 41.24403668498251)",[]
380.0,added terminal voltage,ElmTerm_0094,"LINESTRING (0.5053336131640631 41.39056692495135, 0.5051207359982712 41.39055646656021, 0.5049099089490839 41.39052519210682, 0.5047031623965345 41.39047340278128, 0.5045024874234285 41.39040159734307, 0.5043098166401091 41.39031046731785, 0.5041270055723365 41.39020089033754, 0.5039558147915323 41.39007392168839, 0.5037978929594773 41.3899307841479, 0.5036547609507614 41.38977285620882, 0.50352779720589 41.38960165880354, 0.5034182244561096 41.38941884065665, 0.5033270979478 41.38922616240686, 0.5032552952798401 41.38902547965104, 0.5032035079518218 41.38881872507383, 0.5031722347045045 41.38860788983482, 0.5031617767166524 41.38839500439263, 0.5031722347045045 41.38818211895045, 0.5032035079518218 41.38797128371143, 0.5032552952798401 41.38776452913423, 0.5033270979478 41.3875638463784, 0.5034182244561096 41.38737116812861, 0.50352779720589 41.38718834998173, 0.5036547609507614 41.38701715257644, 0.5037978929594773 41.38685922463737, 0.5039558147915323 41.38671608709688, 0.5041270055723365 41.38658911844772, 0.5043098166401091 41.38647954146742, 0.5045024874234285 41.38638841144219, 0.5047031623965345 41.38631660600399, 0.5049099089490839 41.38626481667843, 0.5051207359982712 41.38623354222505, 0.5053336131640631 41.38622308383392, 0.5055464903228791 41.38623354222505, 0.5057573173514067 41.38626481667843, 0.5059640638704066 41.38631660600399, 0.5061647387983622 41.38638841144219, 0.5063574095266663 41.38647954146742, 0.5065402205316718 41.38658911844772, 0.5067114112443702 41.38671608709688, 0.5068693330055971 41.38685922463737, 0.5070124649434853 41.38701715257644, 0.5071394286202509 41.38718834998173, 0.5072490013072645 41.38737116812861, 0.5073401277605586 41.3875638463784, 0.5074119303833682 41.38776452913423, 0.5074637176778372 41.38797128371143, 0.5074949909044945 41.38818211895045, 0.5075054488853709 41.38839500439263, 0.5074949909044945 41.38860788983482, 0.5074637176778372 41.38881872507383, 0.5074119303833682 41.38902547965104, 0.5073401277605586 41.38922616240686, 0.5072490013072645 41.38941884065665, 0.5071394286202509 41.38960165880354, 0.5070124649434853 41.38977285620882, 0.5068693330055972 41.3899307841479, 0.5067114112443702 41.39007392168839, 0.5065402205316718 41.39020089033754, 0.5063574095266663 41.39031046731785, 0.5061647387983622 41.39040159734307, 0.5059640638704066 41.39047340278128, 0.5057573173514067 41.39052519210682, 0.5055464903228791 41.39055646656021, 0.5053336131640631 41.39056692495135)",[]
380.0,added terminal voltage,ElmTerm_0095,"LINESTRING (0.8693685999999975 40.96133943056823, 0.8691925196768289 40.96133077930098, 0.8690181350953363 40.96130490881565, 0.8688471256747194 40.96126206825915, 0.8686811383297518 40.96120267020947, 0.8685217716100695 40.9611272867023, 0.8683705603052351 40.96103664372202, 0.8682289606638378 40.96093161421008, 0.8680983363689849 40.96081320965808, 0.8679799454052414 40.9606825703666, 0.8678749279435067 40.96054095446345, 0.8677842953604984 40.96038972578714, 0.8677089204985978 40.96023034075253, 0.8676495292598601 40.96006433432464, 0.8676066936151445 40.95989330523609, 0.8675808260956939 40.95971890059052, 0.8675721758202105 40.95954279999999, 0.8675808260956939 40.95936669940946, 0.8676066936151445 40.95919229476389, 0.8676495292598601 40.95902126567535, 0.8677089204985978 40.95885525924745, 0.8677842953604984 40.95869587421285, 0.8678749279435067 40.95854464553654, 0.8679799454052414 40.95840302963338, 0.8680983363689849 40.9582723903419, 0.8682289606638378 40.95815398578991, 0.8683705603052351 40.95804895627797, 0.8685217716100695 40.95795831329768, 0.8686811383297518 40.95788292979051, 0.8688471256747194 40.95782353174084, 0.8690181350953363 40.95778069118434, 0.8691925196768289 40.95775482069901, 0.8693685999999975 40.95774616943176, 0.8695446803149548 40.95775482069901, 0.869719064872129 40.95778069118434, 0.8698900742532549 40.95782353174084, 0.8700560615450765 40.95788292979051, 0.8702154282000002 40.95795831329768, 0.8703666394309522 40.95804895627797, 0.8705082389921823 40.95815398578991, 0.8706388632036641 40.9582723903419, 0.8707572540840366 40.95840302963338, 0.8708622714656041 40.95854464553654, 0.8709529039747299 40.95869587421285, 0.8710282787718721 40.95885525924745, 0.8710876699574639 40.95902126567535, 0.8711305055626882 40.95919229476389, 0.8711563730578206 40.95936669940946, 0.8711650233250926 40.95954279999999, 0.8711563730578206 40.95971890059052, 0.8711305055626882 40.95989330523609, 0.8710876699574639 40.96006433432464, 0.8710282787718721 40.96023034075253, 0.8709529039747299 40.96038972578714, 0.8708622714656041 40.96054095446345, 0.8707572540840366 40.9606825703666, 0.8706388632036641 40.96081320965808, 0.8705082389921823 40.96093161421008, 0.8703666394309522 40.96103664372202, 0.8702154282000002 40.9611272867023, 0.8700560615450765 40.96120267020947, 0.8698900742532549 40.96126206825915, 0.869719064872129 40.96130490881565, 0.8695446803149548 40.96133077930098, 0.8693685999999975 40.96133943056823)",[]
