@id,@type,@lat,@lon,name,power,plant:source,generator:source,plant:output:electricity,generator:output:electricity,generator:method,plant:method
162791304,way,48.1404527,16.3688109,Fernheizwerk Inzersdorf,plant,gas;oil,,no,,,combustion
163096581,way,46.8015339,12.7497362,KW Amlach,plant,hydro,,60 MW,,,run-of-the-river
166090185,way,48.0472902,16.6087731,Biogasanlage Margarethen am Moos.,plant,biogas,,625 kW,,,combustion
167350182,way,46.9113314,15.4854848,Kraftwerk Mellach,plant,hydro,,16.0 MW,,,run-of-the-river
167350198,way,46.9125587,15.4860771,Kraftwerk Weissenegg,plant,hydro,,1.0 MW,,,run-of-the-river
169522435,way,46.6579742,14.8727420,Kraftwerk Schwabeck,plant,hydro,,79 MW,,,
170478596,way,48.2588980,16.3696399,Laufkraftwerk Nussdorf,plant,hydro,,4.8 MW,,,run-of-the-river
173058876,way,47.4103788,15.2141705,Kraftwerk Dionysen,plant,hydro,,16 MW,,,run-of-the-river
173563559,way,47.4707327,13.1940295,Wasserkraftwerk Werfen,plant,hydro,,16 MW,,,run-of-the-river
174696007,way,47.2702486,9.6399624,Rote-Mühle Kraftwerk,generator,,hydro,,13.5 kW,run-of-the-river,
174696008,way,47.2718333,9.6414450,Wasserrad Schleife,generator,,hydro,,19 kW,run-of-the-river,
176377270,way,47.0658667,13.3527351,Malta Oberstufe,plant,hydro,,120 MW,,,water-pumped-storage
177905225,way,47.4911769,12.8183682,,generator,,hydro,,24 MW,water-pumped-storage,
178453083,way,47.1306995,10.0940314,Kleinkraftwerk Blisadona,generator,,hydro,,116 kW,run-of-the-river,
180727831,way,46.7451284,14.1001436,Kraftwerk Osterpötscher,generator,,hydro,,160 kW,run-of-the-river,
180934814,way,46.7209024,13.6454088,Paternion,plant,hydro,,24 MW,,,
182020311,way,47.8026850,13.0391859,,generator,,hydro,,37 kW,run-of-the-river,
183618239,way,47.4070727,13.2205460,Kraftwerk Bischofshofen,plant,hydro,,16 MW,,,run-of-the-river
183988431,way,47.2326247,10.4483032,,plant,hydro,,30 kW,,,run-of-the-river
185523980,way,48.1487667,15.0810151,E-Werk Wüster,generator,,hydro,,3 MW,run-of-the-river,
185695861,way,48.5472040,14.0292983,Kraftwerk Teufelmühle,generator,,hydro,,200 kW,run-of-the-river,
185697495,way,48.5200063,14.0362882,Kraftwerk Iglmühle,generator,,hydro,,235 kW,run-of-the-river,
186651671,way,48.2767619,16.4336750,Fernheizwerk Leopoldau,plant,gas;oil,,0 MW,,,combustion
187483383,way,48.0642790,13.4883850,Hackschnitzelheizung Frankenburg,generator,,biomass,,no,combustion,
187776675,way,48.0687217,13.4997228,,generator,,biomass,,no,combustion,
188442755,way,46.7440219,15.5701573,Kraftwerk Retznei,plant,hydro,,1 MW,,,run-of-the-river
189591468,way,47.2115948,14.6140568,Kraftwerk Pöls,plant,hydro,,2 MW,,,run-of-the-river
189867986,way,48.2810990,14.6525115,Kraftwerk Kegelschmiede,plant,hydro,,1.1 MW,,,run-of-the-river
189867987,way,48.3075053,14.6770153,Kraftwerk Aschermühle,plant,hydro,,50 kW,,,run-of-the-river
191566284,way,48.3138048,14.6821317,Kraftwerk Toitschmühle,plant,hydro,,500 kW,,,run-of-the-river
198453402,way,47.0817383,9.8982312,Naturwärmekraftwerk Schruns,generator,,biomass,,500 kW,combustion,
200272223,way,48.1885293,15.0679896,Krafthaus Maschine 7,generator,,hydro,,48 MW,run-of-the-river,
201195692,way,47.3171395,9.9616381,Kleinwasserkraftwerk Au,plant,hydro,,45 kW,,,run-of-the-river
206376438,way,46.9743024,10.0433181,Rifawerk,plant,hydro,,7 MW,,,water-pumped-storage
206409799,way,47.0818662,9.9207408,Litzwerk,generator,,hydro,,5.6 MW,run-of-the-river,
206426077,way,47.2995544,10.0386093,Kleinwasserkraftwerk Schoppernau,plant,hydro,,40 kW,,,run-of-the-river
206450889,way,47.0552183,9.9000004,Kraftwerk Oberstufe Gampadels,plant,hydro,,4.8 MW,,,water-storage
206451383,way,47.1826095,9.7374665,Kraftwerk Unterstufe Lutz,plant,hydro,,8.6 MW,,,water-storage
206452806,way,47.2048501,9.7881911,Kraftwerk Oberstufe Lutz,plant,hydro,,19.3 MW,,,water-storage
206516599,way,47.1363377,9.8346927,Kleinkraftwerk Brunnenfeld,generator,,hydro,,300 kW,run-of-the-river,
206519059,way,47.1478457,9.8215220,Kraftwerk Klarenbrunn Unterstufe,generator,,hydro,,797 kW,run-of-the-river,
206520618,way,47.1491300,9.7999103,Alvierwerk,generator,,hydro,,5 MW,run-of-the-river,
206535083,way,48.2230127,14.4999966,Biomasseheizkraftwerk Ennsdorf,plant,biomass,,5 MW,,,combustion
206842228,way,47.1496057,9.7997553,Kleinkraftwerk Lukadavi,generator,,hydro,,107 kW,run-of-the-river,
206986357,way,47.2878761,9.5996245,Biogasanlage Weitried,generator,,biogas,,490 kW,anaerobic_digestion,
206988011,way,47.2681897,9.5963601,Biogasanlage Allgäuer,generator,,biogas,,90 kW,anaerobic_digestion,
207000876,way,47.5441206,9.7703173,Trinkwasserkraftwerk Halbenstein,generator,,hydro,,70 kW,run-of-the-river,
208304285,way,47.1484883,11.8224322,Kraftwerk Tuxbach,plant,hydro,,1 MW,,,run-of-the-river
211898920,way,47.4515755,9.6599327,Photovoltaikanlage Wasserwerk Höchst,generator,,solar,,50 kW,photovoltaic,
214642349,way,47.2124206,9.6282020,"Kleinwasserkraftwerk Samina 1, Waldbruderweg",generator,,hydro,,1970 kW,run-of-the-river,
215214811,way,47.2370773,9.9153333,Kleinwasserkraftwerk Kaufmann Gottlieb,generator,,hydro,,475 kW,run-of-the-river,
218466975,way,48.2615312,16.4764437,,generator,,gas,,6 MW,,
218584035,way,46.7393988,13.5936012,Kraftwerk Kamering,plant,hydro,,9.9 MW,,,
223600119,way,47.1346622,9.8423110,Alfenzwerk,plant,hydro,,3 MW,,,water-storage
226685554,way,46.9435332,15.5040903,Kraftwerk Kalsdorf,plant,hydro,,19 MW,,,run-of-the-river
227215447,way,47.1873347,9.6579570,Kleinkraftwerk Latz,generator,,hydro,,180 kW,run-of-the-river,
227311282,way,47.0294414,12.8582473,Kraftwerk Fleiß I,plant,hydro,,2.7 MW,,,
227345222,way,47.2949047,9.6680668,Trinkwasserkraftwerk Latora,generator,,hydro,,30 kW,run-of-the-river,
227492214,way,47.0372611,12.8733845,Kraftwerk Fleiß II,plant,hydro,,400 kW,,,
227502171,way,47.2095912,12.8315037,Kraftwerk Bärenwerk,generator,,hydro,,14 MW,water-storage,
227762738,way,47.2669358,12.8248729,,generator,,hydro,,468 kW,,
229190429,way,46.7160023,15.2560332,,plant,hydro,,54 kW,,,run-of-the-river
229192641,way,47.0216274,15.1667746,Kraftwerk Teigitschmühle,plant,hydro,,1.2 MW,,,run-of-the-river
229416953,way,47.1089870,14.1841726,Kraftwerk Murau,plant,hydro,,4.5 MW,,,run-of-the-river
229420376,way,47.1044448,14.0865400,Kraftwerk St. Georgen,plant,hydro,,6.0 MW,,,
229442734,way,46.7581522,15.4075223,Mantrachmühle,generator,,hydro,,0.2 MW,,
229585647,way,47.2201809,15.4048855,,generator,,solar,,0.0048 MW,photovoltaic,
230130133,way,47.0994151,10.2175222,Kraftwerk Kartell,plant,hydro,,8 MW,,,water-storage
232356807,way,48.0138992,13.7520685,Deutenham,generator,,hydro,,2.5 MW,run-of-the-river,
233502275,way,48.0139935,13.7970799,Kraftwerk Siebenbrunn,plant,hydro,,2.44 MW,,run-of-the-river,run-of-the-river
234420432,way,47.2508408,15.3102280,Kraftwerk Rabenstein,plant,hydro,,14 MW,,,run-of-the-river
234674337,way,47.1085909,15.3920965,Kraftwerk Weinzödl,plant,hydro,,19 MW,,,run-of-the-river
236047780,way,47.4661181,13.6411912,,generator,,solar,,*,photovoltaic,
240115571,way,47.0483028,15.4367616,Fernheizkraftwerk Graz-Puchstraße,plant,gas,gas,100 MW,,,combustion
242193001,way,48.2900077,13.1605161,Wasserkraftwerk Ering-Frauenstein,plant,hydro,,72.9 MW,,,run-of-the-river
242606817,way,46.5601371,13.7584827,Kraftwerk Schütt 2,plant,hydro,,10 MW,,,
253089317,way,47.2343477,12.2629356,Wasserkraftwerk Untersulzbach,generator,,hydro,,1795 kW,run-of-the-river,
255254450,way,47.0406884,16.1044356,Kleinwasserkraftwerk Fürstenfeld,generator,,hydro,,0.39 MW,run-of-the-river,
256752485,way,48.0490755,14.0094475,Photovoltaikkraftwerk Eberstalzell,plant,solar,,1050 kW,,,photovoltaic
259327210,way,48.0179431,14.4118460,Kraftwerk Garsten-St. Ulrich,plant,hydro,,38 MW,,,run-of-the-river
260947134,way,47.1927410,14.1701036,PV Mitterdorf,plant,solar,,500 kW,,,photovoltaic
263245910,way,47.8214883,13.0335838,Kraftwerk Sohlstufe Lehen,generator,,hydro,,"13,7 MW",run-of-the-river,
263475524,way,48.1813130,16.3991579,Fernheizwerk Arsenal,plant,gas;oil,,0 MW,,,combustion
264480024,way,46.6328643,13.8291551,Kraftwerk Villach,plant,hydro,,25 MW,,,
266556511,way,47.7754405,14.6500339,Kraftwerk Schönau,plant,hydro,,29.8 MW,,,run-of-the-river
266583793,way,47.8930191,14.5122399,Kraftwerk Grossraming,plant,hydro,,72 MW,,,run-of-the-river
266746972,way,47.1328088,10.0546256,Kraftwerk Spullersee,plant,hydro,,36 MW,,,water-storage
267116236,way,47.7614646,13.1833543,Wasserkraftwerk Strubklamm,plant,hydro,,15 MW,,,
278116806,way,48.0073083,15.1646772,Kraftwerk Scheibbs/Mühlhof,plant,hydro,,140 kW,,,run-of-the-river
293184909,way,48.1309494,16.4103226,BürgerInnen-Solarkraftwerk Unterlaa,plant,solar,,1.92 MW,,,photovoltaic
293434346,way,46.8728330,13.3117566,Reißeck-Kreuzeck,plant,hydro,,138 MW,,,
294212982,way,47.2783611,12.4248243,Kraftwerk Hollersbach,generator,,hydro,,5.2 MW,water-storage,
294212983,way,47.2783843,12.4248916,Kraftwerk Hollersbach,plant,hydro,,5.2 MW,,,water-storage
309312833,way,47.8149508,16.2570512,Kleinwasserkraftwerk Ungarfeld,plant,hydro,,400 kW,,,run-of-the-river
311201083,way,47.2958111,9.5565152,Kraftwerk Illspitz,generator,,hydro,,7 MW,run-of-the-river,
312264489,way,47.0619601,10.6624108,Gemeinschaftskraftwerk Inn,plant,hydro,,89 MW,,,run-of-the-river
314111349,way,48.1367301,16.3395610,Tele Haase Steuergeräte GmbH,generator,,solar,,72 kW,photovoltaic,
314561828,way,47.2024789,9.7676408,Kleinwasserkraftwerk Schwarzbach,generator,,hydro,,176 kW,run-of-the-river,
315337590,way,47.4160066,9.8452011,Trinkwasserkraftwerk Vorderthalb,generator,,hydro,,8.8 kW,,
315337591,way,47.2268899,9.6072382,Trinkwasserkraftwerk im Schöpfwerk Felsenau,generator,,hydro,,13 kW,run-of-the-river,
318343645,way,48.3043302,14.9857901,Kleinwasserkraftwerk Kaltental,plant,hydro,,"332,6 kW",,,run-of-the-river
324217039,way,46.6044985,13.2883276,Kraftwerk Tröpolach,generator,,hydro,,8.8 MW,water-storage,
325403751,way,47.9875388,13.0638188,Photovoltaik Park,plant,solar,,1235 kW,,,photovoltaic
330826265,way,48.5185733,13.9465362,Kraftwerk Hühnergeschrei,generator,,hydro,,150 kW,run-of-the-river,
339349397,way,48.2002969,16.4603271,Bürgersolarkraftwerk Donaustadt,plant,solar,,500 kWp,,,photovoltaic
342158239,way,47.6507259,14.7500745,Kraftwerk Landl,plant,hydro,,25 MW,,,run-of-the-river
342885383,way,48.3628999,14.7563112,Kleinwasserkraftwerk Pierbach,plant,hydro,,220 kW,,run-of-the-river,run-of-the-river
353015458,way,48.1716499,16.4713494,Abwasserkraftwerk Hauptkläranlage Wien,plant,hydro,,0.89 MW,,,run-of-the-river
355924637,way,47.9695555,16.3373996,BürgerInnen-Solarkraftwerk Oberwaltersdorf,plant,solar,,500 kWp,,,photovoltaic
360380781,way,47.2548078,9.7457430,Kleinwasserkraftwerk Nesensohn,generator,,hydro,,33 kW,run-of-the-river,
361531772,way,47.2985628,11.1228792,Kraftwerk Kanzingbach,generator,,hydro,,3600 kW,run-of-the-river,
364432981,way,47.3618437,15.1089417,Wasserkraftwerk Gößbach I,plant,hydro,,595 kW,,,run-of-the-river
364737988,way,48.1517098,14.0073114,Fernheizkraftwerk Wels,plant,gas,,47 MW,,,combustion
364822627,way,48.2313083,15.3384947,,generator,,biomass,,1500 kW,combustion,
364822628,way,48.2312369,15.3391710,Heizwerk Melk,plant,biomass,,1500 kW,,,
365513200,way,47.1065729,13.7331139,,generator,,solar,,small_installation,photovoltaic,
365513206,way,47.1071081,13.7325427,,generator,,solar,,small_installation,photovoltaic,
365514278,way,47.1087002,13.7318493,,generator,,solar,,small_installation,photovoltaic,
365514301,way,47.1085049,13.7326635,,generator,,solar,,small_installation,photovoltaic,
365517380,way,47.1072108,13.7322611,,generator,,solar,,small_installation,photovoltaic,
365727917,way,47.1647248,13.4706427,Wasserkraftwerk Zederhaus,plant,hydro,,10 MW,,,
366456684,way,47.1244455,13.8379116,,generator,,solar,,small_installation,photovoltaic,
366456685,way,47.1276158,13.8471402,,generator,,solar,,small_installation,photovoltaic,
366456686,way,47.1281066,13.8478388,,generator,,solar,,small_installation,photovoltaic,
366456687,way,47.1247111,13.8371600,,generator,,solar,,small_installation,photovoltaic,
371322029,way,46.8817802,13.3175067,Kolbnitz Trinkwasserkraftwerk,plant,hydro,,30 kW,,,
372324383,way,46.9371071,13.1917028,Obervellach,plant,hydro,,17.1 MW,,,
372949407,way,46.9437919,13.2119796,Kleinkraftwerk Kaponig,plant,hydro,,2.25 MW,,,
377135544,way,46.8235827,13.2958927,Kraftwerk Niklai,plant,hydro,,1.6 MW,,,run-of-the-river
377296164,way,46.8604097,13.3486344,Kraftwerk Mühldorf,plant,hydro,,860 kW,,,
383672968,way,47.4643187,14.4855142,Bachfassung Kraftwerk Tiefenbach,plant,hydro,,10 MW,,,run-of-the-river
384284023,way,46.6594283,12.9929300,Kraftwerk Valentinbach,plant,hydro,,2.8 MW,,,
387007043,way,48.2400843,14.6406759,Blockheizkraftwerk Perg-Süd,plant,gas,gas,920 kW,yes,combustion,combustion
389412201,way,47.2827681,15.3119070,Kraftwerk Frohnleiten,plant,hydro,,10 MW,,,run-of-the-river
389461258,way,48.2344047,16.3595028,Müllverbrennungsanlage Spittelau,plant,waste;gas,,6 MW,,,combustion
391383538,way,48.0284171,16.3555722,Solarkraftwerk Guntramsdorf,plant,solar,,2034 kW,,,photovoltaic
391941342,way,47.2439360,12.2299418,Kraftwerk Wald,generator,,hydro,,23.5 MW,water-storage,
400512111,way,47.9995593,16.3467640,Wasserkraftwerk Trumau,plant,hydro,,180 kW,,,run-of-the-river
400874649,way,48.1108284,14.8282933,,generator,,hydro,,80 kW,run-of-the-river,
400874763,way,48.1108114,14.8282907,Kraftwerk Pilsing,plant,hydro,,80 kW,,,
401485527,way,48.0042828,16.3529553,Biomassekraftwerk Trumau,plant,biomass,,5000 kW,,,combustion
410250373,way,47.0765591,15.9893682,Kraftwerk I - Großwilfersdorf,generator,,hydro,,0.27 MW,run-of-the-river,
410250521,way,47.0772111,15.9877440,Kraftwerk IV - Restwasserkraftwerk,generator,,hydro,,0.09 MW,run-of-the-river,
422048762,way,48.1763962,16.4810365,Kraftwerk Freudenau,plant,hydro,,172 MW,,,run-of-the-river
422048763,way,48.3554362,16.2423059,Kraftwerk Greifenstein,plant,hydro,,293 MW,,,run-of-the-river
422054244,way,48.2231465,15.3041146,Kraftwerk Melk,plant,hydro,,187 MW,,,run-of-the-river
422054247,way,48.1662372,14.6954424,Kraftwerk Wallsee-Mitterkirchen,plant,hydro,,210 MW,,,run-of-the-river
422054249,way,48.2477970,14.4303226,Wasserkraftwerk Abwinden-Asten,plant,hydro,,168 MW,,,run-of-the-river
422057609,way,48.3164704,14.1514140,Kraftwerk Ottensheim-Wilhering,plant,hydro,,179 MW,,,run-of-the-river
422536533,way,46.6293548,14.7015157,Edling,plant,hydro,,87 MW,,,
422536534,way,46.5349878,14.1713577,Feistritz-Ludmannsdorf,plant,hydro,,88 MW,,,
422536535,way,46.5462631,14.2986262,Ferlach-Maria Rain,plant,hydro,,75 MW,,,
422536536,way,46.6696070,13.7255627,Kellerberg,plant,hydro,,25 MW,,,
445860691,way,48.3944317,14.6389422,Kraftwerk Hafermüllerschmiede,generator,,hydro,,43 kW,run-of-the-river,
445863638,way,48.3249416,14.6933573,Kraftwerk Schartmühle,plant,hydro,,1 MW,,,run-of-the-river
459234358,way,47.8598228,13.0886398,Kraftwerk Pomwenger,generator,,hydro,,100 kW,water-storage,
460200872,way,48.0222802,16.7343129,,generator,,solar,,1 MWp,photovoltaic,
461514873,way,47.6071820,15.7067711,,generator,,hydro,,100 kW,water-storage,
462146211,way,47.9220236,16.3184064,Kleinwasserkraftwerk Blumau,plant,hydro,,620 kW,,,run-of-the-river
463087094,way,47.9756772,15.1772169,Wasserkraftwerk Neubruck,plant,hydro,,"1,2 MW",,,
466011984,way,47.4335626,13.9493476,Kraftwerk Sölk,generator,,hydro,,61 MW,water-storage,
496013235,way,47.9952180,13.7959293,Kraftwerk Gschröff,plant,hydro,,390 kW,,run-of-the-river,run-of-the-river
500323562,way,48.3262932,15.9312061,Müllverbrennungsanlage Dürnrohr,generator,,waste,,210 MW,combustion,
516583220,way,47.4337193,13.9490831,Kraftwerk Sölk,plant,hydro,,61 MW,,,water-storage
541684982,way,47.9508948,16.2883066,Kleinwasserkraftwerk Teesdorf,plant,hydro,hydro,200 kW,200 kW,run-of-the-river,run-of-the-river
545756709,way,48.1939720,16.1348000,,generator,,solar,,150 kW,photovoltaic,
548219106,way,48.0224234,14.3233100,Kraftwerk Pichlern,plant,hydro,,2 MW,,,run-of-the-river
551643469,way,46.5216591,14.5769454,Kraftwerk Blasnitzen,plant,hydro,,167 kW,,,
558746466,way,46.7027459,14.8803180,Krafthaus Hofmühle,plant,hydro,,1 MW,,,run-of-the-river
564000351,way,46.8393606,14.7920275,Kraftwerk Arlingbach,generator,,hydro,,small_installation,run-of-the-river,
568764688,way,47.2668926,12.4124449,Kraftwerk Hollersbach,generator,,hydro,,5353 kW,run-of-the-river,
579953351,way,47.0832952,15.4263160,Kraftwerk Schleifbach,generator,,hydro,,140kW,run-of-the-river,
584422521,way,47.5837317,13.1832552,,plant,hydro,,261 kW,,,
584466807,way,47.9502408,16.4080448,,generator,,solar,,7 kW,photovoltaic,
585737934,way,47.4496981,12.8566952,Kraftwerk Bachwinkl,generator,,hydro,,120 kW,run-of-the-river,
591335526,way,46.9924356,13.0470412,Kraftwerk Feldsee,plant,hydro,,136 MW,,,
592380599,way,46.8953793,13.3439925,Reißeck II,plant,hydro,,430 MW,,,water-pumped-storage
595827726,way,47.2560785,12.7364834,,generator,,hydro,,0.5 MW,run-of-the-river,
601864772,way,48.2113307,16.4358358,Wasserkraftschnecke Wehr 1,generator,,hydro,,100 kW,water-storage,
601864773,way,48.2112688,16.4357497,Kleinwasserkraftwerk Wehr 1,plant,hydro,,100 kW,,,
603725586,way,46.7495903,14.3897109,Sonnenkraftwerk Untermühlbach,plant,solar,,1 MW,,,photovoltaic
605645361,way,47.1037068,13.4811234,Wasserkraftwerk Hintermuhr,plant,hydro,,104 MW,,,water-pumped-storage
607412750,way,47.2303265,11.4488078,Trinkwasserkraftwerk Kalte Kendl,plant,hydro,,50 kW,,,
635450726,way,47.4248963,12.5040189,,generator,,hydro,,30 Kw,run-of-the-river,
659744850,way,47.0866020,13.1145072,Kraftwerk Böckstein,plant,hydro,,44.5 MW,,,
660188003,way,47.0664726,13.0623102,Kraftwerk Nassfeld,plant,hydro,,31.5 MW,,,
670290976,way,46.5970404,13.8590850,Sonnenhügel,generator,,solar,,500 kWp,photovoltaic,
670386510,way,48.1924845,16.7861613,,generator,,solar,,6kW,photovoltaic,
670396297,way,48.1925216,16.7814999,,generator,,solar,,small_installation,photovoltaic,
670396298,way,48.1925201,16.7815736,,generator,,solar,,small_installation,photovoltaic,
674188203,way,46.9124664,12.6402257,,generator,,solar,,small_installation,photovoltaic,
674188205,way,46.9113098,12.6410696,,generator,,solar,,small_installation,photovoltaic,
674665586,way,47.2405348,11.4784241,Trinkwasserkraftwerk Schreyerbach,plant,hydro,,60 kW,,,run-of-the-river
674904803,way,48.0248708,14.7946973,,generator,,solar,,small_installation,photovoltaic,
674904804,way,48.0252544,14.7937408,,generator,,solar,,small_installation,photovoltaic,
674904805,way,48.0252577,14.7933483,,generator,,solar,,small_installation,photovoltaic,
674904806,way,48.0250714,14.7939473,,generator,,solar,,small_installation,photovoltaic,
674904807,way,48.0245252,14.7955530,,generator,,solar,,small_installation,photovoltaic,
674918706,way,48.0260777,14.7939690,,generator,,solar,,small_installation,photovoltaic,
674918707,way,48.0268927,14.7924339,,generator,,solar,,small_installation,photovoltaic,
674918708,way,48.0269292,14.7926958,,generator,,solar,,small_installation,photovoltaic,
674918709,way,48.0266936,14.7923147,,generator,,solar,,small_installation,photovoltaic,
674918710,way,48.0266120,14.7924894,,generator,,solar,,small_installation,photovoltaic,
674918711,way,48.0266469,14.7923875,,generator,,solar,,small_installation,photovoltaic,
674918712,way,48.0262515,14.7926002,,generator,,solar,,small_installation,photovoltaic,
674918713,way,48.0263844,14.7924871,,generator,,solar,,small_installation,photovoltaic,
674919545,way,48.0245396,14.7935350,,generator,,solar,,small_installation,photovoltaic,
690477053,way,47.0768511,9.8018673,Rellswerk,plant,hydro,,10 MW,,,water-pumped-storage
694683565,way,47.9510330,14.4911676,Windkraftanlage Laussa,generator,,wind,,600 kW,wind_turbine,
694683566,way,47.9522876,14.4901720,Windkraftanlage Laussa,generator,,wind,,600 kW,wind_turbine,
694683567,way,47.9521271,14.4937233,Windkraftanlage Laussa,generator,,wind,,600 kW,wind_turbine,
698991274,way,47.1909270,12.5206758,Energierückgewinnungsstation Taimeralm,plant,hydro,,2.5 MW,,,
699962058,way,48.1656700,15.6353277,Elektrizitätswerk Luggau,plant,hydro,,360 kW,,,run-of-the-river
701370575,way,46.7883301,12.4324219,Wasserkraftwerk Winkeltal,generator,,hydro,,2.6 MW,diversion,
702275261,way,47.9494191,14.8942732,,generator,,solar,,85 kVA,photovoltaic,
708075301,way,47.4365618,9.6717569,,generator,,solar,,0.42 kW,photovoltaic,
708075937,way,47.4367258,9.6711535,,generator,,solar,,2 kW,photovoltaic,
708075938,way,47.4350906,9.6697207,,generator,,solar,,small_installation,photovoltaic,
708075939,way,47.4350864,9.6696649,,generator,,solar,,small_installation,photovoltaic,
708075940,way,47.4398139,9.6621553,,generator,,solar,,10kW,photovoltaic,
708077745,way,47.4291262,9.6701001,,generator,,solar,,80 kW,photovoltaic,
708291616,way,48.2523319,15.7070643,,generator,,solar,,small_installation,photovoltaic,
713179543,way,48.3580111,15.7107504,,generator,,solar,,small_installation,photovoltaic,
714071343,way,48.1909852,15.0710038,Krafthaus Nord,generator,,hydro,,100 MW,run-of-the-river,
714071344,way,48.1891653,15.0680517,Krafthaus Süd,generator,,hydro,,100 MW,run-of-the-river,
718307669,way,47.5533880,10.6809167,Wasserkraftwerk Weißhaus,plant,hydro,,12.3 MW,,,run-of-the-river
720378945,way,47.5603749,12.1385519,Kraftwerk Langkampfen,plant,hydro,,31.5 MW,,,run-of-the-river
721743368,way,46.6339785,14.9556114,Kraftwerk Koralpe,plant,hydro,,50 MW,,,
723980427,way,47.0398999,15.4425298,Kraftwerk Graz-Puntigam,plant,hydro,,17.7 MW,,,run-of-the-river
737739040,way,48.4188628,16.6374884,,generator,,solar,,small_installation,photovoltaic,
737739041,way,48.4184951,16.6381850,,generator,,solar,,small_installation,photovoltaic,
737739042,way,48.4184079,16.6380115,,generator,,solar,,small_installation,photovoltaic,
737739043,way,48.4183754,16.6390842,,generator,,solar,,small_installation,photovoltaic,
737740288,way,48.3524744,16.5682059,,generator,,solar,,small_installation,photovoltaic,
737740289,way,48.3525035,16.5681702,,generator,,solar,,small_installation,photovoltaic,
737740290,way,48.3525028,16.5681019,,generator,,solar,,small_installation,photovoltaic,
737740291,way,48.3525677,16.5682291,,generator,,solar,,small_installation,photovoltaic,
737740296,way,48.3543869,16.5692337,,generator,,solar,,small_installation,photovoltaic,
737741201,way,48.2249682,16.8211911,,generator,,solar,,small_installation,photovoltaic,
737742579,way,48.1464708,16.7032161,,generator,,solar,,small_installation,photovoltaic,
739859381,way,47.4019635,14.5697460,KW Mödringbach,generator,,hydro,,620 kW,water-storage,
739859382,way,47.4020000,14.5698104,KW Königsbach,generator,,hydro,,520 kW,water-storage,
740017068,way,47.1461992,11.9673224,Kraftwerk Häusling,plant,hydro,,360 MW,,,water-pumped-storage
740024757,way,47.0868331,11.7739927,Kraftwerk Roßhag,plant,hydro,,231 MW,,,water-pumped-storage
740549285,way,47.0672853,10.6649083,Kraftwerk Prutz,plant,hydro,,392 MW,,,water-storage
740953103,way,46.9688740,10.0564513,Vermuntwerk,plant,hydro,,156 MW,,,water-storage
741209530,way,46.9347297,10.0619141,Obervermuntwerk 2,plant,hydro,,360 MW,,,water-pumped-storage
741212399,way,46.9764975,10.0436447,Kopswerk II,plant,hydro,,525 MW,,,water-pumped-storage
741212400,way,46.9714914,10.0579354,Kopswerk I,plant,hydro,,247 MW,,,water-pumped-storage
741343914,way,47.1997840,12.7222162,Kavernenkrafthaus Limberg II,plant,hydro,,480 MW,,,water-pumped-storage
742911627,way,47.9569279,16.5377353,Kleinwasserkraftwerk Seibersdorf,plant,hydro,,260 kW,,,run-of-the-river
756764246,way,48.0306556,14.8028281,,generator,,solar,,small_installation,photovoltaic,
761492624,way,47.1945161,13.3180897,,generator,,solar,,small_installation,photovoltaic,
771616044,way,47.1072431,14.0649506,Kraftwerk Bodendorf-Paal,plant,hydro,,27 MW,,,water-storage
775688794,way,47.2808085,11.4078443,Naturstrom Mühlau,plant,hydro,,964 kW,,,
776057844,way,47.9935639,16.2634293,Photovoltaikanlage Baden Kläranlage,plant,solar,,160 kW,,,photovoltaic
799326760,way,48.3139589,15.7274506,,generator,,solar,,small_installation,photovoltaic,
799326761,way,48.3138674,15.7279089,,generator,,solar,,small_installation,photovoltaic,
804445081,way,48.1308421,16.4103384,BürgerInnen-Solarkraftwerk Unterlaa,generator,,solar,,1.92 MW,photovoltaic,
831081763,way,47.2924639,15.3229967,Kraftwerk Laufnitzdorf,plant,hydro,,18 MW,,,run-of-the-river
833745029,way,47.2739189,11.3554135,Trinkwasserkraftwerk Rauschbrunnen,generator,,hydro,,93 kW,run-of-the-river,
849543198,way,47.1455316,12.6349690,Pumpspeicherkraftwerk Tauernmoos,plant,hydro,hydro,170 MW,170 MW,water-storage,water-pumped-storage
859228868,way,48.2969208,15.7195276,,generator,,solar,,small_installation,photovoltaic,
859228869,way,48.2969401,15.7194794,,generator,,solar,,small_installation,photovoltaic,
859228870,way,48.2969564,15.7195938,,generator,,solar,,small_installation,photovoltaic,
863080523,way,47.8200998,13.2041912,Biomasse-Heizwerk Hof bei Salzburg,plant,biomass,,1400 kW,,,thermal
864195652,way,48.1369002,13.9871931,Kraftwerk Traunleiten,plant,hydro,,17.7 MW,,,run-of-the-river
864961132,way,48.1373862,13.9872050,Kraftwerk Traunleiten,generator,,hydro,,17.7 MW,run-of-the-river,
866820661,way,46.9086654,15.4914703,Gas-Kombikraftwerk Mellach,plant,gas,,832 MW,,,combustion
867157602,way,48.1776840,14.4838864,Kraftwerk Thurnsdorf,plant,hydro,,3 MW,,,run-of-the-river
867157747,way,47.2856046,12.8801817,Kraftwerk Gries,plant,hydro,,9 MW,,,run-of-the-river
875299101,way,47.8439008,16.2474616,Photovoltaikanlage McDonald’s – Wr. Neustadt,plant,solar,,151 kWp,,,photovoltaic
