@id,@type,@lat,@lon,name,power,plant:source,generator:source,plant:output:electricity,generator:output:electricity
245880979,way,46.9643537,15.3974132,,generator,,solar,,
245880980,way,46.9641242,15.3975432,,generator,,solar,,
245880981,way,46.9645651,15.3973523,,generator,,solar,,
245880982,way,46.9641213,15.3976698,,generator,,solar,,
246100768,way,46.9638468,15.3980761,,generator,,solar,,
246102024,way,48.6966393,13.8626468,,generator,,solar,,
246512900,way,47.0207664,15.3787702,,generator,,solar,,yes
246512919,way,47.0195367,15.3781408,,generator,,solar,,yes
246515717,way,47.0220192,15.3786733,,generator,,solar,,yes
246515750,way,47.0218262,15.3787827,,generator,,solar,,yes
246515751,way,47.0223858,15.3777306,,generator,,solar,,yes
246515753,way,47.0224282,15.3772553,,generator,,solar,,yes
246972993,way,47.0271664,15.3572439,,generator,,solar,,yes
246973016,way,47.0248820,15.3574583,,generator,,solar,,yes
246973020,way,47.0271645,15.3576393,,generator,,solar,,yes
246973035,way,47.0272497,15.3577445,,generator,,solar,,yes
247199464,way,46.9487161,15.3726454,,generator,,solar,,yes
247301714,way,46.9516024,15.3719818,,generator,,solar,,
249083320,way,46.9288303,15.3894192,,generator,,solar,,yes
251062339,way,47.5334487,9.7366094,,generator,,solar,,
251062341,way,47.5333687,9.7362502,,generator,,solar,,
251062342,way,47.5331868,9.7369717,,generator,,solar,,
251761261,way,46.9194426,15.4042936,,generator,,solar,,yes
251761266,way,46.9192586,15.4039133,,generator,,solar,,yes
251761268,way,46.9188308,15.4002249,,generator,,solar,,yes
251775415,way,46.9113766,15.4119485,,generator,,solar,,
256752485,way,48.0490755,14.0094475,Photovoltaikkraftwerk Eberstalzell,plant,solar,,1050 kW,
259922196,way,47.1812106,14.6320013,,generator,,solar,,
260507129,way,47.1122990,13.7327542,,generator,,solar,,yes
260507130,way,47.1126290,13.7351638,,generator,,solar,,yes
260507131,way,47.1127456,13.7350886,,generator,,solar,,yes
260507132,way,47.1126898,13.7351346,,generator,,solar,,yes
260507133,way,47.1126002,13.7331810,,generator,,solar,,yes
260507134,way,47.1123783,13.7326946,,generator,,solar,,yes
260507135,way,47.1124657,13.7327950,,generator,,solar,,yes
260507136,way,47.1125586,13.7332123,,generator,,solar,,yes
260507137,way,47.1122585,13.7327846,,generator,,solar,,yes
260507138,way,47.1125200,13.7332412,,generator,,solar,,yes
260507139,way,47.1125217,13.7352723,,generator,,solar,,yes
260507140,way,47.1124388,13.7333023,,generator,,solar,,yes
260507141,way,47.1124792,13.7332719,,generator,,solar,,yes
260507145,way,47.1123398,13.7327236,,generator,,solar,,yes
260507146,way,47.1125730,13.7352069,,generator,,solar,,yes
260947134,way,47.1927410,14.1701036,PV Mitterdorf,plant,solar,,500 kW,
260994544,way,48.1717713,14.3433753,,generator,,solar,,yes
260994545,way,48.1718496,14.3433728,,generator,,solar,,yes
260994546,way,48.1719354,14.3433752,,generator,,solar,,yes
262234174,way,46.7425286,14.6165185,,generator,,solar,,
262247883,way,46.6945236,14.6662747,,generator,,solar,,
266873585,way,47.9265636,15.0887086,,generator,,solar,,
271473039,way,47.0367853,15.5410400,,generator,,solar,,
271473095,way,47.0368132,15.5410642,,generator,,solar,,
271495573,way,47.0343556,15.5357656,,generator,,solar,,
271495574,way,47.0306732,15.5131103,,generator,,solar,,
271495575,way,47.0290366,15.5081994,,generator,,solar,,
271495576,way,47.0383670,15.5218996,,generator,,solar,,
271495577,way,47.0289175,15.5082729,,generator,,solar,,
271495578,way,47.0375784,15.5251700,,generator,,solar,,
271495579,way,47.0379633,15.5202327,,generator,,solar,,
271495580,way,47.0314947,15.5082809,,generator,,solar,,
271495582,way,47.0307516,15.5130524,,generator,,solar,,
271495583,way,47.0321981,15.5083713,,generator,,solar,,
271495585,way,47.0367715,15.5353300,,generator,,solar,,
271495586,way,47.0375439,15.5252812,,generator,,solar,,
271495587,way,47.0348093,15.5357712,,generator,,solar,,
271507206,way,47.0273436,15.5169180,,generator,,solar,,
272074329,way,47.0394750,15.5575336,,generator,,solar,,
272074330,way,47.0453179,15.5545325,,generator,,solar,,
272074338,way,47.0402040,15.5573869,,generator,,solar,,
272074350,way,47.0396170,15.5574168,,generator,,solar,,
272219608,way,47.0467656,15.5408161,,generator,,solar,,
272219638,way,47.0468985,15.5400169,,generator,,solar,,
272296904,way,47.0478030,15.5605381,,generator,,solar,,
272296913,way,47.0478631,15.5603977,,generator,,solar,,
272352679,way,47.0478947,15.5589960,,generator,,solar,,
272352697,way,47.0478792,15.5588310,,generator,,solar,,
275408354,way,47.2020458,15.5550474,,generator,,solar,,
275408375,way,47.2017343,15.5560938,,generator,,solar,,
293184909,way,48.1309494,16.4103226,BürgerInnen-Solarkraftwerk Unterlaa,plant,solar,,1.92 MW,
297974429,way,47.4635879,13.2242633,,generator,,solar,,
300751150,way,48.5287549,14.4892549,HELIOS,generator,,solar,,
305068171,way,47.1632293,10.2853975,,generator,,solar,,
305068172,way,47.1631380,10.2855611,,generator,,solar,,
305072210,way,47.1734413,10.3254736,,generator,,solar,,
305072211,way,47.1734625,10.3254700,,generator,,solar,,
305072212,way,47.1733875,10.3256536,,generator,,solar,,
311668863,way,48.0781690,14.6801869,,generator,,solar,,
314111349,way,48.1367301,16.3395610,Tele Haase Steuergeräte GmbH,generator,,solar,,72 kW
316914461,way,47.0538934,15.5792560,,generator,,solar,,
316914469,way,47.0538738,15.5792999,,generator,,solar,,
316914492,way,47.0538516,15.5793497,,generator,,solar,,
318159199,way,47.1595155,14.9892517,,generator,,solar,,
325403751,way,47.9875388,13.0638188,Photovoltaik Park,plant,solar,,1235 kW,
327797003,way,47.2721435,14.3921833,,generator,,solar,,yes
339290692,way,47.0453347,15.2783508,,generator,,solar,,
339290693,way,47.0456133,15.2780425,,generator,,solar,,
339290705,way,47.0456224,15.2768617,,generator,,solar,,
339349397,way,48.2002969,16.4603271,Bürgersolarkraftwerk Donaustadt,plant,solar,,500 kWp,
339622877,way,47.3833633,12.5964710,,generator,,solar,,yes
339622878,way,47.3835093,12.5965246,,generator,,solar,,yes
339622880,way,47.3834698,12.5968463,,generator,,solar,,yes
339814753,way,48.3164116,13.4242076,,plant,solar,,yes,
340376969,way,47.0366757,15.3006755,,generator,,solar,,
340377312,way,47.0394312,15.3093429,,generator,,solar,,yes
340387307,way,47.0621151,15.3140768,,generator,,solar,,
340412642,way,47.9305860,16.2081935,,plant,solar,,yes,
341562311,way,47.0469952,15.3021023,,generator,,solar,,
352028014,way,47.0088940,15.3014214,,generator,,solar,,yes
352028034,way,47.0088595,15.3015928,,generator,,solar,,yes
352312659,way,47.4189492,12.8615828,,generator,,solar,,
352470443,way,47.0074400,15.3085047,,generator,,solar,,yes
353422680,way,46.9972248,15.3207672,,generator,,solar,,
353580762,way,46.9986279,15.3111199,,generator,,solar,,
353580763,way,47.0069978,15.3052295,,generator,,solar,,
353580788,way,47.0009469,15.3112349,,generator,,solar,,
353714747,way,48.0660106,13.6050967,,generator,,solar,,yes
355924637,way,47.9695555,16.3373996,BürgerInnen-Solarkraftwerk Oberwaltersdorf,plant,solar,,500 kWp,
356715816,way,46.6962142,14.6704615,,generator,,solar,,
356730615,way,48.1408021,16.3678434,BürgerInnen Solarkraftwerk Liesing,plant,solar,,yes,
356730621,way,48.1417098,16.3678778,,generator,,solar,,
356730624,way,48.1416446,16.3679846,,generator,,solar,,
356730628,way,48.1415796,16.3680873,,generator,,solar,,
356730632,way,48.1411941,16.3681864,,generator,,solar,,yes
356730636,way,48.1409369,16.3680810,,generator,,solar,,yes
356730639,way,48.1408710,16.3680827,,generator,,solar,,
356730641,way,48.1408062,16.3680675,,generator,,solar,,yes
356730643,way,48.1407432,16.3680377,,generator,,solar,,yes
356730645,way,48.1406789,16.3680238,,generator,,solar,,yes
356730647,way,48.1406154,16.3680169,,generator,,solar,,yes
356730649,way,48.1405490,16.3679981,,generator,,solar,,yes
356730651,way,48.1403562,16.3679452,,generator,,solar,,yes
356730653,way,48.1404225,16.3679833,,generator,,solar,,yes
356730655,way,48.1404834,16.3679977,,generator,,solar,,yes
356730658,way,48.1402908,16.3679293,,generator,,solar,,yes
356730660,way,48.1402300,16.3679276,,generator,,solar,,yes
356730663,way,48.1401629,16.3679111,,generator,,solar,,yes
356730665,way,48.1400971,16.3678934,,generator,,solar,,yes
356730667,way,48.1400330,16.3678976,,generator,,solar,,yes
356730670,way,48.1399695,16.3679240,,generator,,solar,,yes
356730672,way,48.1410001,16.3681154,,generator,,solar,,yes
356730675,way,48.1410641,16.3681103,,generator,,solar,,yes
356730677,way,48.1411285,16.3681130,,generator,,solar,,
356730680,way,48.1412562,16.3681835,,generator,,solar,,yes
356730683,way,48.1413240,16.3681812,,generator,,solar,,yes
356730685,way,48.1413871,16.3681799,,generator,,solar,,yes
356730688,way,48.1414526,16.3681835,,generator,,solar,,
356730691,way,48.1415149,16.3681764,,generator,,solar,,yes
356730693,way,48.1407427,16.3673128,,generator,,solar,,
356730696,way,48.1406786,16.3673103,,generator,,solar,,
356730699,way,48.1405492,16.3673843,,generator,,solar,,
356730701,way,48.1406129,16.3673500,,generator,,solar,,
356730704,way,48.1404852,16.3674309,,generator,,solar,,
356730707,way,48.1404184,16.3674705,,generator,,solar,,
356730709,way,48.1403552,16.3675057,,generator,,solar,,
356730712,way,48.1402905,16.3675493,,generator,,solar,,
356730714,way,48.1402271,16.3675862,,generator,,solar,,
356730716,way,48.1416444,16.3675676,,generator,,solar,,
356730718,way,48.1417076,16.3675872,,generator,,solar,,
356730720,way,48.1415814,16.3675572,,generator,,solar,,
356730722,way,48.1415160,16.3675261,,generator,,solar,,
356730724,way,48.1414502,16.3675285,,generator,,solar,,
356730726,way,48.1413870,16.3675249,,generator,,solar,,
356730728,way,48.1413219,16.3674537,,generator,,solar,,
356730730,way,48.1412576,16.3674321,,generator,,solar,,
356730733,way,48.1411934,16.3674223,,generator,,solar,,
356730735,way,48.1411290,16.3673971,,generator,,solar,,
356730736,way,48.1410658,16.3673945,,generator,,solar,,
356730738,way,48.1409988,16.3673945,,generator,,solar,,
356730740,way,48.1409347,16.3673821,,generator,,solar,,
356730742,way,48.1408728,16.3673800,,generator,,solar,,
356730743,way,48.1408091,16.3673815,,generator,,solar,,
359017919,way,46.9581050,15.8876772,,generator,,solar,,yes
359345269,way,47.1719200,13.7303774,,generator,,solar,,
359623738,way,47.0159200,15.3386142,,generator,,solar,,
360993860,way,46.9582949,15.8877356,,generator,,solar,,yes
361981701,way,48.4993282,16.2310175,Photovoltaikanlage Volksschule Großmugl,generator,,solar,,
361982342,way,48.5239096,16.1984600,Photovoltaikanlage Ziegelofen,generator,,solar,,
362221122,way,48.4686936,15.6967627,,generator,,solar,,
362513200,way,46.9497400,15.8651490,,generator,,solar,,
362700876,way,46.9628031,15.8618778,,generator,,solar,,
362889253,way,46.9593880,15.8491962,,generator,,solar,,
362891856,way,46.9592497,15.8490654,,generator,,solar,,
362891862,way,46.9583722,15.8502220,,generator,,solar,,
362891864,way,46.9582631,15.8502061,,generator,,solar,,
362891868,way,46.9583640,15.8504038,,generator,,solar,,
362891870,way,46.9582527,15.8503925,,generator,,solar,,
362891873,way,46.9584670,15.8504191,,generator,,solar,,
362891876,way,46.9581422,15.8503754,,generator,,solar,,
362891878,way,46.9583485,15.8505847,,generator,,solar,,
362891881,way,46.9582394,15.8505737,,generator,,solar,,
362891884,way,46.9581322,15.8505562,,generator,,solar,,
362891895,way,46.9581189,15.8507406,,generator,,solar,,
365724776,way,46.9916539,15.9116279,,generator,,solar,,
365724777,way,46.9914948,15.9116738,,generator,,solar,,
365724778,way,46.9913497,15.9117153,,generator,,solar,,
365724780,way,46.9911642,15.9116837,,generator,,solar,,
365724781,way,46.9910501,15.9118485,,generator,,solar,,
365724782,way,46.9909288,15.9120129,,generator,,solar,,
365724784,way,46.9908095,15.9121689,,generator,,solar,,
365724785,way,46.9906592,15.9122699,,generator,,solar,,
365724787,way,46.9905118,15.9123671,,generator,,solar,,
365724817,way,46.9938796,15.9081860,,generator,,solar,,
367761492,way,47.3090692,10.3988552,,generator,,solar,,
368356896,way,48.5001460,16.2275346,,generator,,solar,,
368356897,way,48.5284176,16.1943545,,generator,,solar,,
368356898,way,48.5287894,16.1944293,,generator,,solar,,
368356900,way,48.4552764,16.2123212,,generator,,solar,,
368356901,way,48.4555198,16.2132543,,generator,,solar,,
369648278,way,46.9271563,10.8787877,,generator,,solar,,
370293848,way,47.9962182,13.8881808,,generator,,solar,,
370322438,way,46.6430419,12.7404178,,generator,,solar,,yes
370427817,way,47.9508538,13.1864679,,generator,,solar,,yes
370599946,way,47.9452212,13.1788701,,generator,,solar,,
370757900,way,46.9433071,16.0169865,,generator,,solar,,
371282082,way,47.0941185,14.8347314,,generator,,solar,,
371282084,way,47.0937495,14.8345063,,generator,,solar,,
371282091,way,47.0940435,14.8350643,,generator,,solar,,
372862690,way,46.9359780,16.0415522,,generator,,solar,,
372862691,way,46.9359133,16.0415001,,generator,,solar,,
372862692,way,46.9358479,16.0414508,,generator,,solar,,
372862693,way,46.9357169,16.0413481,,generator,,solar,,
372862694,way,46.9357806,16.0413999,,generator,,solar,,
372862695,way,46.9356488,16.0413009,,generator,,solar,,
372862696,way,46.9355839,16.0412650,,generator,,solar,,
372862697,way,46.9355554,16.0412770,,plant,solar,,yes,
373973386,way,47.5285394,14.4745218,PV Kaiserau,generator,,solar,,yes
374234210,way,46.9109345,16.0528740,,generator,,solar,,
374287552,way,46.9882536,15.8600033,,generator,,solar,,
374521855,way,47.5203511,15.3955750,,plant,solar,,,
374521856,way,47.5199369,15.3962029,,plant,solar,,,
375758683,way,46.9541389,15.8491261,,generator,,solar,,
375851007,way,48.1162532,16.2806787,,generator,,solar,,
378425857,way,46.9872446,15.5062319,,generator,,solar,,
379176428,way,46.9601088,16.0444681,,generator,,solar,,
379176430,way,46.9600828,16.0445517,,generator,,solar,,
379544388,way,46.7538767,13.5852821,,generator,,solar,,
379544439,way,46.7540130,13.5847838,,generator,,solar,,
380097419,way,47.3638462,15.0926360,Solarfeld Brauerei Göß,generator,,solar,,
381693667,way,46.8719360,15.9957900,,generator,,solar,,
383289485,way,47.2805796,15.5520802,,generator,,solar,,yes
385592855,way,46.9530318,15.7687225,,generator,,solar,,
386317691,way,46.9056739,15.7830204,,generator,,solar,,
387794094,way,46.9183118,15.9236411,,generator,,solar,,
389268047,way,46.9139699,15.8443012,,generator,,solar,,
389580342,way,47.9308034,13.0700286,,generator,,solar,,
389580343,way,47.9307730,13.0700627,,generator,,solar,,
389580344,way,47.9305267,13.0699306,,generator,,solar,,
389580345,way,47.9305887,13.0699219,,generator,,solar,,
389580346,way,47.9305577,13.0699271,,generator,,solar,,
389580347,way,47.9306227,13.0699235,,generator,,solar,,
389580348,way,47.9308627,13.0700665,,generator,,solar,,
389580349,way,47.9308317,13.0700636,,generator,,solar,,
389771336,way,47.9867207,13.0636880,,generator,,solar,,yes
389771337,way,47.9876189,13.0627197,,generator,,solar,,yes
389771338,way,47.9879396,13.0640145,,generator,,solar,,yes
389771339,way,47.9877471,13.0641127,,generator,,solar,,yes
389771340,way,47.9875547,13.0644416,,generator,,solar,,yes
389771341,way,47.9877471,13.0633177,,generator,,solar,,yes
389771342,way,47.9874272,13.0649060,,generator,,solar,,yes
389771343,way,47.9873622,13.0637834,,generator,,solar,,yes
389771345,way,47.9874818,13.0649730,,generator,,solar,,yes
389771347,way,47.9881320,13.0641342,,generator,,solar,,yes
389771348,way,47.9873622,13.0628823,,generator,,solar,,yes
389771349,way,47.9881320,13.0636724,,generator,,solar,,yes
389771350,way,47.9868490,13.0636806,,generator,,solar,,yes
389771351,way,47.9876189,13.0643300,,generator,,solar,,yes
389771352,way,47.9867849,13.0636418,,generator,,solar,,yes
389771353,way,47.9876831,13.0632893,,generator,,solar,,yes
389771354,way,47.9876189,13.0633234,,generator,,solar,,yes
389771355,way,47.9877471,13.0647967,,generator,,solar,,yes
389771356,way,47.9870415,13.0644118,,generator,,solar,,yes
389771357,way,47.9874264,13.0627671,,generator,,solar,,yes
389771358,way,47.9873728,13.0648391,,generator,,solar,,yes
389771359,way,47.9880680,13.0642466,,generator,,solar,,yes
389771360,way,47.9873622,13.0645005,,generator,,solar,,yes
389771361,way,47.9880680,13.0637146,,generator,,solar,,yes
389771362,way,47.9869773,13.0636044,,generator,,solar,,yes
389771363,way,47.9871056,13.0633700,,generator,,solar,,yes
389771364,way,47.9869132,13.0636424,,generator,,solar,,yes
389771365,way,47.9876831,13.0648271,,generator,,solar,,yes
389771366,way,47.9876189,13.0648659,,generator,,solar,,yes
389771367,way,47.9876831,13.0642211,,generator,,solar,,yes
389771369,way,47.9869132,13.0642583,,generator,,solar,,yes
389771372,way,47.9874264,13.0644552,,generator,,solar,,yes
389771375,way,47.9869773,13.0643350,,generator,,solar,,yes
389771378,way,47.9880038,13.0643561,,generator,,solar,,yes
389771380,way,47.9874264,13.0636655,,generator,,solar,,yes
389771383,way,47.9880038,13.0637508,,generator,,solar,,yes
389771386,way,47.9870415,13.0634930,,generator,,solar,,yes
389771389,way,47.9872340,13.0640268,,generator,,solar,,yes
389771391,way,47.9871056,13.0640525,,generator,,solar,,yes
389771394,way,47.9874905,13.0644020,,generator,,solar,,yes
389771397,way,47.9872340,13.0631289,,generator,,solar,,yes
389771399,way,47.9884529,13.0637055,,generator,,solar,,yes
389771402,way,47.9874905,13.0635458,,generator,,solar,,yes
389771405,way,47.9868490,13.0641817,,generator,,solar,,yes
389771406,way,47.9878754,13.0645727,,generator,,solar,,yes
389771407,way,47.9874905,13.0627148,,generator,,solar,,yes
389771408,way,47.9878754,13.0638943,,generator,,solar,,yes
389771409,way,47.9876454,13.0651738,,generator,,solar,,yes
389771411,way,47.9871698,13.0640001,,generator,,solar,,yes
389771412,way,47.9870415,13.0640286,,generator,,solar,,yes
389771414,way,47.9882603,13.0639169,,generator,,solar,,yes
389771415,way,47.9871698,13.0632480,,generator,,solar,,yes
389771417,way,47.9882603,13.0636084,,generator,,solar,,yes
389771419,way,47.9883245,13.0638032,,generator,,solar,,yes
389771420,way,47.9875547,13.0634326,,generator,,solar,,yes
389771421,way,47.9883887,13.0637491,,generator,,solar,,yes
389771422,way,47.9878113,13.0646829,,generator,,solar,,yes
389771423,way,47.9875547,13.0627548,,generator,,solar,,yes
389771424,way,47.9878113,13.0640038,,generator,,solar,,yes
389771425,way,47.9875363,13.0650399,,generator,,solar,,yes
389771426,way,47.9872981,13.0639039,,generator,,solar,,yes
389771428,way,47.9875909,13.0651069,,generator,,solar,,yes
389771429,way,47.9881963,13.0640253,,generator,,solar,,yes
389771432,way,47.9872981,13.0630091,,generator,,solar,,yes
389771434,way,47.9881963,13.0636374,,generator,,solar,,yes
391333795,way,46.9758240,15.8586268,,generator,,solar,,
391374292,way,46.5694183,14.3856621,Solaranlage,plant,solar,,,
391383538,way,48.0284171,16.3555722,Solarkraftwerk Guntramsdorf,plant,solar,,2034 kW,
392156032,way,46.9438646,15.8869158,,generator,,solar,,
392718928,way,46.9886547,15.9548657,,generator,,solar,,
394947416,way,46.9437954,15.8767604,,generator,,solar,,
395362862,way,46.8767631,15.9013702,,generator,,solar,,
395401104,way,46.8873757,15.8916777,,generator,,solar,,
399903248,way,46.8674563,15.9172302,,generator,,solar,,
402486865,way,46.9626632,15.8075405,,generator,,solar,,
402486867,way,46.9626546,15.8077453,,generator,,solar,,
402486870,way,46.9628034,15.8075657,,generator,,solar,,
402486872,way,46.9629432,15.8075840,,generator,,solar,,
402486875,way,46.9627931,15.8077630,,generator,,solar,,
402486877,way,46.9629298,15.8077837,,generator,,solar,,
404261328,way,47.4776838,13.1987297,,generator,,solar,,
407797195,way,48.1362476,14.2460728,,generator,,solar,,
412643424,way,48.0182562,13.5893341,,generator,,solar,,
414762597,way,47.5246869,15.3966170,,plant,solar,,,
420523044,way,47.1792764,14.0222082,,generator,,solar,,
420523046,way,47.1792243,14.0222007,,generator,,solar,,
421589208,way,48.1272707,16.2880730,,generator,,solar,,
422161553,way,47.0626325,14.4300176,,plant,solar,,yes,
422840700,way,47.4309213,15.0234206,Photovoltaikanlage Treffning,plant,solar,,yes,
423013079,way,47.4134511,12.0393168,,generator,,solar,,
426810685,way,48.0646341,14.4355298,Photovoltaikanlage RHV Steyr,generator,,solar,,
434854577,way,47.0143914,15.3788865,,generator,,solar,,
435109758,way,48.4592486,14.7733174,,generator,,solar,,
435999120,way,47.0404293,15.3241006,,generator,,solar,,
444737048,way,47.6085049,16.2035156,,generator,,solar,,
444737049,way,47.6084540,16.2034862,,generator,,solar,,
444737051,way,47.6091007,16.2025030,,generator,,solar,,
446140511,way,46.8174647,15.8115607,,generator,,solar,,
446896336,way,46.7146903,15.7694447,,generator,,solar,,yes
447466765,way,46.9601489,15.8443163,,generator,,solar,,
448344067,way,46.9275885,10.8783208,,generator,,solar,,
448344070,way,46.9273486,10.8786620,,generator,,solar,,
448344073,way,46.9272519,10.8788069,,generator,,solar,,
448344076,way,46.9278203,10.8776447,,generator,,solar,,
448344079,way,46.9276723,10.8784227,,generator,,solar,,
448344082,way,46.9274731,10.8784273,,generator,,solar,,
448806833,way,46.7143325,15.7710298,,generator,,solar,,
448806835,way,46.7142613,15.7715336,,generator,,solar,,
448806838,way,46.7141868,15.7716063,,generator,,solar,,
448806840,way,46.7141759,15.7694487,,generator,,solar,,
448806842,way,46.7141009,15.7694593,,generator,,solar,,
448806845,way,46.7140256,15.7694842,,generator,,solar,,
448806848,way,46.7139485,15.7694216,,generator,,solar,,
448806850,way,46.7138816,15.7693609,,generator,,solar,,
448806853,way,46.7138041,15.7691665,,generator,,solar,,
448806855,way,46.7137270,15.7690306,,generator,,solar,,
448976776,way,47.1743151,14.6302896,,plant,solar,,yes,
449002393,way,48.6335594,16.4335404,,plant,solar,,yes,
449945821,way,47.2419441,15.4058915,,generator,,solar,,
450534173,way,46.8040905,15.7268087,,generator,,solar,,
450534174,way,46.8039410,15.7268245,,generator,,solar,,
450534175,way,46.8040908,15.7270727,,generator,,solar,,
450534176,way,46.8039464,15.7270825,,generator,,solar,,
452388886,way,46.9223509,16.1679898,,generator,,solar,,
453672018,way,46.9543202,15.4029529,,generator,,solar,,
453843636,way,46.9722735,15.5004972,,generator,,solar,,
453843643,way,46.9721619,15.5005825,,generator,,solar,,
453843668,way,46.9721784,15.5006891,,generator,,solar,,
453843669,way,46.9724356,15.5004948,,generator,,solar,,
453843679,way,46.9723436,15.5006280,,generator,,solar,,
453843688,way,46.9723734,15.5003787,,generator,,solar,,
453843692,way,46.9720326,15.5007521,,generator,,solar,,
454284094,way,48.1152287,15.7391719,Photovoltaikanlage 400kWh/p,generator,,solar,,
455158123,way,46.9905181,15.9196297,,generator,,solar,,
455158124,way,46.9904557,15.9197088,,generator,,solar,,
455669231,way,47.0485023,15.2997106,,generator,,solar,,
455669237,way,47.0490552,15.3000152,,generator,,solar,,
456809694,way,47.0370189,15.6234490,,generator,,solar,,
456809719,way,47.0370929,15.6232999,,generator,,solar,,
459448415,way,46.9470758,16.1431496,,generator,,solar,,
460200872,way,48.0222802,16.7343129,,generator,,solar,,1 MWp
462638567,way,48.1527460,16.4468187,,generator,,solar,,
464559029,way,46.9075325,15.5754642,,generator,,solar,,
464559031,way,46.9076479,15.5751924,,generator,,solar,,
464559033,way,46.9077182,15.5754958,,generator,,solar,,
464893135,way,46.9802829,15.7505677,,generator,,solar,,
467009070,way,46.6948921,16.0142397,,generator,,solar,,
467009071,way,46.6948170,16.0144786,,generator,,solar,,
467009072,way,46.6949687,16.0142700,,generator,,solar,,
467009073,way,46.6950443,16.0142994,,generator,,solar,,
467009074,way,46.6960285,16.0152001,,generator,,solar,,
467009075,way,46.6970048,16.0161047,,generator,,solar,,
467009076,way,46.6969323,16.0160745,,generator,,solar,,
467009557,way,46.6968570,16.0159127,,generator,,solar,,
467009558,way,46.6967856,16.0156182,,generator,,solar,,
467009559,way,46.6967086,16.0154592,,generator,,solar,,
467266437,way,46.6957257,16.0150841,,generator,,solar,,
467266438,way,46.6958018,16.0151130,,generator,,solar,,
467266439,way,46.6956498,16.0150556,,generator,,solar,,
467266440,way,46.6958778,16.0151430,,generator,,solar,,
471369716,way,46.9025690,15.7785075,,generator,,solar,,
472208809,way,47.4526947,12.3141088,,generator,,solar,,
473173088,way,47.4181261,12.3155417,,generator,,solar,,
478380230,way,47.2808513,12.2769824,Sonnenkraftwerk Wildkogel,plant,solar,,,
479657076,way,46.8812422,15.9976774,,generator,,solar,,
482308908,way,47.8109578,16.5920478,,generator,,solar,,yes
483066702,way,46.9745888,15.9071858,,generator,,solar,,
483296256,way,46.9362215,15.8466464,,generator,,solar,,
483296257,way,46.9361307,15.8470128,,generator,,solar,,
485018078,way,47.4871422,15.3128871,,generator,,solar,,yes
485018079,way,47.4871835,15.3128535,,generator,,solar,,yes
485175239,way,46.7387535,15.2383423,,generator,,solar,,yes
485175247,way,46.7388107,15.2384906,,generator,,solar,,yes
485175249,way,46.7385927,15.2382440,,generator,,solar,,yes
485175252,way,46.7386480,15.2383130,,generator,,solar,,yes
485175254,way,46.7387016,15.2383818,,generator,,solar,,yes
485175269,way,46.7385391,15.2382389,,generator,,solar,,yes
485175271,way,46.7388698,15.2386624,,generator,,solar,,yes
485568829,way,47.8278581,16.5436748,,plant,solar,,yes,
485644428,way,47.0536995,14.7550459,,generator,,solar,,
485699501,way,46.8171480,15.3107458,,generator,,solar,,
485699502,way,46.8580169,15.3073730,,generator,,solar,,
485699504,way,46.8157392,15.3108709,,generator,,solar,,
485699506,way,46.8178996,15.3123148,,generator,,solar,,
485699510,way,46.8176358,15.3113839,,generator,,solar,,
485699515,way,46.8909505,15.2582020,,generator,,solar,,
485699518,way,46.8173989,15.3107430,,generator,,solar,,
485700060,way,46.8180311,15.3093730,,generator,,solar,,
485709556,way,47.2184386,15.4412694,,generator,,solar,,
485709563,way,47.2182851,15.4411164,,generator,,solar,,
485709564,way,47.2186629,15.4414013,,generator,,solar,,
485709565,way,47.2183627,15.4411938,,generator,,solar,,
485709566,way,47.2185848,15.4413228,,generator,,solar,,
485709567,way,47.2416939,15.4062347,,generator,,solar,,
485709573,way,47.2187368,15.4407519,,generator,,solar,,
485709574,way,47.2187766,15.4407914,,generator,,solar,,
485709576,way,47.2417426,15.4063264,,generator,,solar,,
485709578,way,47.2188512,15.4408655,,generator,,solar,,
485709580,way,47.2186973,15.4407126,,generator,,solar,,
485709581,way,47.2186569,15.4406726,,generator,,solar,,
485709582,way,47.2188916,15.4409056,,generator,,solar,,
485709583,way,47.2188149,15.4408295,,generator,,solar,,
485709584,way,47.2416446,15.4061424,,generator,,solar,,
485709586,way,47.2184004,15.4412314,,generator,,solar,,
485709587,way,47.2185465,15.4412843,,generator,,solar,,
485709588,way,47.2186231,15.4413613,,generator,,solar,,
485709589,way,47.2184781,15.4413087,,generator,,solar,,
485709592,way,47.2183217,15.4411529,,generator,,solar,,
485709593,way,47.2186215,15.4406373,,generator,,solar,,
486287190,way,46.9625088,15.8076344,,generator,,solar,,
486287191,way,46.9623675,15.8076213,,generator,,solar,,
491870054,way,47.4853794,12.5342718,,generator,,solar,,
491870055,way,47.4854206,12.5342367,,generator,,solar,,
491953985,way,48.6550860,15.6531574,,generator,,solar,,yes
491953986,way,48.6551752,15.6541872,,generator,,solar,,yes
491953987,way,48.6551708,15.6529884,,generator,,solar,,yes
491953988,way,48.6552644,15.6540139,,generator,,solar,,yes
491953989,way,48.6553471,15.6526436,,generator,,solar,,yes
491953990,way,48.6553495,15.6532250,,generator,,solar,,yes
491953991,way,48.6553521,15.6538452,,generator,,solar,,yes
491953993,way,48.6553540,15.6542838,,generator,,solar,,yes
491953996,way,48.6552661,15.6544584,,generator,,solar,,yes
