voltage,name,Area,Zone,idx,sh_terminals,trafos
220.0,added terminal voltage,AT31,AT311,ElmTerm_0586,"LINESTRING (13.08187066867372 48.26208053251263, 13.08133974112896 48.26205375479795, 13.08081392557995 48.26197367953793, 13.08029828596668 48.26184107790112, 13.07979778825969 48.26165722691375, 13.07931725263208 48.26142389716134, 13.07886130703446 48.26114333573694, 13.07843434262031 48.26081824460046, 13.07804047145102 48.26045175455724, 13.07768348688839 48.26004739510677, 13.07736682705601 48.25960906045156, 13.07709354172185 48.25914097199399, 13.07686626292115 48.25864763768178, 13.07668717960277 48.25813380859405, 13.07655801654349 48.25760443318576, 13.07648001773332 48.25706460963153, 13.07645393439216 48.25651953672728, 13.07648001773332 48.25597446382301, 13.07655801654349 48.25543464026878, 13.07668717960277 48.2549052648605, 13.07686626292115 48.25439143577276, 13.07709354172185 48.25389810146056, 13.07736682705601 48.25343001300298, 13.07768348688839 48.25299167834778, 13.07804047145102 48.2525873188973, 13.07843434262031 48.25222082885409, 13.07886130703446 48.2518957377176, 13.07931725263208 48.25161517629321, 13.07979778825969 48.2513818465408, 13.08029828596668 48.25119799555343, 13.08081392557995 48.25106539391661, 13.08133974112896 48.2509853186566, 13.08187066867372 48.25095854094192, 13.08240159507526 48.2509853186566, 13.08292740723851 48.25106539391661, 13.0834430413536 48.25119799555343, 13.08394353166129 48.2513818465408, 13.08442405827283 48.25161517629321, 13.08487999358408 48.2518957377176, 13.08530694683689 48.25222082885409, 13.08570080639875 48.2525873188973, 13.08605777935396 48.25299167834778, 13.08637442802499 48.25343001300298, 13.08664770307279 48.25389810146056, 13.08687497285742 48.25439143577276, 13.0870540487765 48.2549052648605, 13.0871832063376 48.25543464026878, 13.08726120176201 48.25597446382301, 13.08728728395994 48.25651953672728, 13.08726120176201 48.25706460963153, 13.0871832063376 48.25760443318576, 13.0870540487765 48.25813380859405, 13.08687497285742 48.25864763768178, 13.08664770307279 48.25914097199399, 13.08637442802499 48.25960906045156, 13.08605777935396 48.26004739510677, 13.08570080639875 48.26045175455724, 13.08530694683689 48.26081824460046, 13.08487999358408 48.26114333573694, 13.08442405827283 48.26142389716134, 13.08394353166129 48.26165722691375, 13.0834430413536 48.26184107790112, 13.08292740723851 48.26197367953793, 13.08240159507526 48.26205375479795, 13.08187066867372 48.26208053251263)","['ElmTr2_0048', 'ElmTr2_0059']"
110.0,Umspannwerk Hieflau,AT22,AT222,ElmTerm_0280,"LINESTRING (14.74258906881842 47.60742870334047, 14.74241876559307 47.60742005207322, 14.7422501023496 47.60739418158789, 14.74208470341292 47.6073513410314, 14.74192416167443 47.60729194298171, 14.74177002325126 47.60721655947454, 14.7416237725958 47.60712591649425, 14.74148681819907 47.6070208869823, 14.74136047902551 47.60690248243032, 14.74124597180989 47.60677184313884, 14.74114439933877 47.60663022723568, 14.7410567398293 47.60647899855938, 14.74098383750772 47.60631961352477, 14.74092639447838 47.60615360709688, 14.74088496396145 47.60598257800833, 14.7408599449647 47.60580817336276, 14.7408515784404 47.60563207277223, 14.7408599449647 47.6054559721817, 14.74088496396145 47.60528156753613, 14.74092639447838 47.60511053844758, 14.74098383750772 47.60494453201969, 14.7410567398293 47.60478514698509, 14.74114439933877 47.60463391830879, 14.74124597180989 47.60449230240562, 14.74136047902551 47.60436166311414, 14.74148681819907 47.60424325856215, 14.7416237725958 47.60413822905021, 14.74177002325126 47.60404758606992, 14.74192416167443 47.60397220256275, 14.74208470341292 47.60391280451307, 14.7422501023496 47.60386996395658, 14.74241876559307 47.60384409347125, 14.74258906881842 47.60383544220399, 14.74275937191057 47.60384409347125, 14.74292803475955 47.60386996395658, 14.74309343305563 47.60391280451307, 14.74325397393199 47.60397220256275, 14.74340811130468 47.60404758606992, 14.74355436076164 47.60413822905021, 14.74369131385792 47.60424325856215, 14.74381765167906 47.60436166311414, 14.74393215754226 47.60449230240562, 14.74403372871294 47.60463391830879, 14.74412138702392 47.60478514698509, 14.744194288295 47.60494453201969, 14.74425173046223 47.60511053844758, 14.74429316033854 47.60528156753613, 14.74431817894081 47.6054559721817, 14.74432654533191 47.60563207277223, 14.74431817894081 47.60580817336276, 14.74429316033854 47.60598257800833, 14.74425173046223 47.60615360709688, 14.744194288295 47.60631961352477, 14.74412138702392 47.60647899855938, 14.74403372871294 47.60663022723568, 14.74393215754226 47.60677184313884, 14.74381765167906 47.60690248243032, 14.74369131385792 47.6070208869823, 14.74355436076164 47.60712591649425, 14.74340811130468 47.60721655947454, 14.74325397393199 47.60729194298171, 14.74309343305563 47.6073513410314, 14.74292803475955 47.60739418158789, 14.74275937191057 47.60742005207322, 14.74258906881842 47.60742870334047)",[]
110.0,Umspannwerk Groß-Gerungs,AT12,AT124,ElmTerm_0298,"LINESTRING (14.99105095295422 48.57392305475915, 14.99088084566139 48.5739144034919, 14.99071237646148 48.57388853300657, 14.99054716781077 48.57384569245007, 14.99038681076822 48.57378629440039, 14.99023284967244 48.57371091089323, 14.99008676726829 48.57362026791294, 14.98994997042669 48.57351523840099, 14.98982377659504 48.573396833849, 14.98970940110868 48.57326619455753, 14.98960794548584 48.57312457865436, 14.98952038681864 48.57297334997806, 14.98944756836244 48.57281396494346, 14.98939019141413 48.57264795851556, 14.98934880855768 48.57247692942701, 14.989323818342 48.57230252478144, 14.98931546144228 48.57212642419091, 14.989323818342 48.57195032360038, 14.98934880855768 48.57177591895481, 14.98939019141413 48.57160488986626, 14.98944756836244 48.57143888343837, 14.98952038681864 48.57127949840376, 14.98960794548584 48.57112826972746, 14.98970940110868 48.57098665382431, 14.98982377659504 48.57085601453282, 14.98994997042669 48.57073760998083, 14.99008676726829 48.57063258046889, 14.99023284967244 48.57054193748861, 14.99038681076822 48.57046655398143, 14.99054716781077 48.57040715593175, 14.99071237646148 48.57036431537526, 14.99088084566139 48.57033844488993, 14.99105095295422 48.57032979362268, 14.99122106011181 48.57033844488993, 14.99138952891119 48.57036431537526, 14.9915547369115 48.57040715593175, 14.99171509307873 48.57046655398143, 14.99186905310795 48.57054193748861, 14.99201513429527 48.57063258046889, 14.99215192981652 48.57073760998083, 14.99227812227507 48.57085601453282, 14.99239249638831 48.57098665382431, 14.99249395069081 48.57112826972746, 14.99258150814117 48.57127949840376, 14.9926543255308 48.57143888343837, 14.99271170160382 48.57160488986626, 14.99275308380985 48.57177591895481, 14.99277807362501 48.57195032360038, 14.99278643038948 48.57212642419091, 14.99277807362501 48.57230252478144, 14.99275308380985 48.57247692942701, 14.99271170160382 48.57264795851556, 14.9926543255308 48.57281396494346, 14.99258150814117 48.57297334997806, 14.99249395069081 48.57312457865436, 14.99239249638831 48.57326619455753, 14.99227812227507 48.573396833849, 14.99215192981652 48.57351523840099, 14.99201513429527 48.57362026791294, 14.99186905310795 48.57371091089323, 14.99171509307873 48.57378629440039, 14.9915547369115 48.57384569245007, 14.99138952891119 48.57388853300657, 14.99122106011181 48.5739144034919, 14.99105095295422 48.57392305475915)",[]
220.0, ,AT12,AT126,ElmTerm_0361,"LINESTRING (15.85512255921862 48.37497761354902, 15.85495315819906 48.37496896228177, 15.85478538846373 48.37494309179643, 15.85462086573294 48.37490025123994, 15.8544611744604 48.37484085319026, 15.85430785257361 48.37476546968309, 15.85416237666231 48.37467482670281, 15.85402614775748 48.37456979719086, 15.85390047783793 48.37445139263887, 15.8537865771945 48.37432075334739, 15.85368554277343 48.37417913744423, 15.85359834761143 48.37402790876793, 15.85352583146401 48.37386852373332, 15.85346869271745 48.37370251730542, 15.85342748166236 48.37353148821688, 15.85340259519361 48.37335708357131, 15.85339427298755 48.37318098298078, 15.85340259519361 48.37300488239025, 15.85342748166236 48.37283047774469, 15.85346869271745 48.37265944865614, 15.85352583146401 48.37249344222824, 15.85359834761143 48.37233405719363, 15.85368554277343 48.37218282851732, 15.8537865771945 48.37204121261417, 15.85390047783793 48.37191057332269, 15.85402614775748 48.3717921687707, 15.85416237666231 48.37168713925876, 15.85430785257361 48.37159649627847, 15.8544611744604 48.3715211127713, 15.85462086573294 48.37146171472162, 15.85478538846373 48.37141887416513, 15.85495315819906 48.37139300367979, 15.85512255921862 48.37138435241254, 15.85529196009594 48.37139300367979, 15.85545972941001 48.37141887416513, 15.85562425145668 48.37146171472162, 15.85578394180855 48.3715211127713, 15.85593726257352 48.37159649627847, 15.85608273720493 48.37168713925876, 15.856218964721 48.3717921687707, 15.85634463319628 48.37191057332269, 15.85645853239546 48.37204121261417, 15.85655956542776 48.37218282851732, 15.85664675930987 48.37233405719363, 15.85671927433547 48.37249344222824, 15.85677641216137 48.37265944865614, 15.85681762253234 48.37283047774469, 15.85684250857982 48.37300488239025, 15.85685083064363 48.37318098298078, 15.85684250857982 48.37335708357131, 15.85681762253234 48.37353148821688, 15.85677641216137 48.37370251730542, 15.85671927433547 48.37386852373332, 15.85664675930987 48.37402790876793, 15.85655956542776 48.37417913744423, 15.85645853239546 48.37432075334739, 15.85634463319628 48.37445139263887, 15.856218964721 48.37456979719086, 15.85608273720493 48.37467482670281, 15.85593726257352 48.37476546968309, 15.85578394180855 48.37484085319026, 15.85562425145668 48.37490025123994, 15.85545972941001 48.37494309179643, 15.85529196009594 48.37496896228177, 15.85512255921862 48.37497761354902)",[]
220.0,Umspannwerk Dürnrohr,AT12,AT126,ElmTerm_0097,"LINESTRING (15.88523837792625 48.33469070307162, 15.88469597818295 48.33466299873992, 15.88415880060555 48.33458015255267, 15.88363201857011 48.33444296236394, 15.88312070537683 48.33425274939025, 15.88262978538749 48.3340113454865, 15.88216398659588 48.33372107550426, 15.88172779508833 48.33338473490216, 15.88132541183289 48.33300556282403, 15.8809607122139 48.33258721090426, 15.88063720870164 48.33213370810054, 15.88035801701717 48.33164942189278, 15.88012582611829 48.3311390162219, 15.87994287229619 48.33060740657352, 15.87981091763234 48.33005971263917, 15.87973123302344 48.32950120901084, 15.87970458593812 48.32893727438376, 15.87973123302344 48.32837333975668, 15.87981091763234 48.32781483612834, 15.87994287229619 48.327267142194, 15.88012582611829 48.32673553254561, 15.88035801701717 48.32622512687473, 15.88063720870164 48.32574084066698, 15.8809607122139 48.32528733786326, 15.88132541183289 48.3248689859435, 15.88172779508833 48.32448981386536, 15.88216398659588 48.32415347326324, 15.88262978538749 48.32386320328101, 15.88312070537683 48.32362179937728, 15.88363201857011 48.32343158640358, 15.88415880060555 48.32329439621485, 15.88469597818295 48.32321155002759, 15.88523837792625 48.32318384569589, 15.88578077620831 48.32321155002759, 15.88631794945819 48.32329439621485, 15.8868447244661 48.32343158640358, 15.88735602820192 48.32362179937728, 15.88784693666732 48.32386320328101, 15.88831272231135 48.32415347326324, 15.88874889955295 48.32448981386536, 15.88915126797229 48.3248689859435, 15.88951595275518 48.32528733786326, 15.88983944200149 48.32574084066698, 15.89011862053838 48.32622512687473, 15.89035079991331 48.32673553254561, 15.89053374427795 48.327267142194, 15.89066569191428 48.32781483612834, 15.89074537219565 48.32837333975668, 15.89077201781974 48.32893727438376, 15.89074537219565 48.32950120901084, 15.89066569191428 48.33005971263917, 15.89053374427795 48.33060740657352, 15.89035079991331 48.3311390162219, 15.89011862053838 48.33164942189278, 15.88983944200149 48.33213370810054, 15.88951595275518 48.33258721090426, 15.88915126797229 48.33300556282403, 15.88874889955295 48.33338473490216, 15.88831272231135 48.33372107550426, 15.88784693666732 48.3340113454865, 15.88735602820192 48.33425274939025, 15.8868447244661 48.33444296236394, 15.88631794945819 48.33458015255267, 15.88578077620831 48.33466299873992, 15.88523837792625 48.33469070307162)","['ElmTr2_0049', 'ElmTr2_0060']"
110.0,Umspannwerk Bruck an der Leitha,AT12,AT127,ElmTerm_0004,"LINESTRING (16.76754922631233 48.0356227933022, 16.76738061290815 48.03561414203494, 16.76721362319588 48.03558827154961, 16.7670498653841 48.03554543099312, 16.76689091656042 48.03548603294344, 16.76673830750283 48.03541064943627, 16.76659350793696 48.03532000645598, 16.76645791238116 48.03521497694404, 16.76633282671577 48.03509657239205, 16.76621945560598 48.03496593310057, 16.76611889089941 48.03482431719741, 16.76603210111018 48.0346730885211, 16.76595992209077 48.0345137034865, 16.76590304898157 48.03434769705861, 16.76586202951564 48.03417666797006, 16.76583725874323 48.03400226332448, 16.76582897522677 48.03382616273395, 16.76583725874323 48.03365006214344, 16.76586202951564 48.03347565749786, 16.76590304898157 48.03330462840931, 16.76595992209077 48.03313862198141, 16.76603210111018 48.03297923694682, 16.76611889089941 48.03282800827051, 16.76621945560598 48.03268639236735, 16.76633282671577 48.03255575307587, 16.76645791238116 48.03243734852388, 16.76659350793696 48.03233231901193, 16.76673830750283 48.03224167603165, 16.76689091656042 48.03216629252448, 16.7670498653841 48.0321068944748, 16.76721362319588 48.0320640539183, 16.76738061290815 48.03203818343297, 16.76754922631233 48.03202953216572, 16.767717839567 48.03203818343297, 16.7678848288365 48.0320640539183, 16.76804858592925 48.0321068944748, 16.76820753378528 48.03216629252448, 16.76836014166379 48.03224167603165, 16.76850493988445 48.03233231901193, 16.76864053398063 48.03243734852388, 16.76876561812805 48.03255575307587, 16.76887898771988 48.03268639236735, 16.76897955096682 48.03282800827051, 16.76906633941084 48.03297923694682, 16.76913851725118 48.03313862198141, 16.76919538939273 48.03330462840931, 16.76923640813963 48.03347565749786, 16.76926117846927 48.03365006214344, 16.76926946183622 48.03382616273395, 16.76926117846927 48.03400226332448, 16.76923640813963 48.03417666797006, 16.76919538939273 48.03434769705861, 16.76913851725118 48.0345137034865, 16.76906633941084 48.0346730885211, 16.76897955096682 48.03482431719741, 16.76887898771988 48.03496593310057, 16.76876561812805 48.03509657239205, 16.76864053398063 48.03521497694404, 16.76850493988445 48.03532000645598, 16.76836014166379 48.03541064943627, 16.76820753378528 48.03548603294344, 16.76804858592925 48.03554543099312, 16.7678848288365 48.03558827154961, 16.767717839567 48.03561414203494, 16.76754922631233 48.0356227933022)",[]
220.0,Kraftwerk Edling,AT21,AT213,ElmTerm_0175,"LINESTRING (14.70245065895818 46.6315861292259, 14.70228032438078 46.63157747795865, 14.70211163008753 46.63155160747332, 14.70194620070234 46.63150876691682, 14.70178562940985 46.63144936886714, 14.70163146261173 46.63137398535997, 14.70148518503364 46.63128334237969, 14.70134820542583 46.63117831286775, 14.70122184299547 46.63105990831576, 14.70110731470128 46.63092926902428, 14.70100572353276 46.63078765312112, 14.70091804788708 46.63063642444481, 14.70084513214585 46.6304770394102, 14.70078767854259 46.63031103298231, 14.70074624039931 46.63014000389376, 14.70072121679717 46.62996559924819, 14.7007128487328 46.62978949865767, 14.70072121679717 46.62961339806714, 14.70074624039931 46.62943899342157, 14.70078767854259 46.62926796433302, 14.70084513214585 46.62910195790512, 14.70091804788708 46.62894257287052, 14.70100572353276 46.62879134419421, 14.70110731470128 46.62864972829105, 14.70122184299547 46.62851908899957, 14.70134820542583 46.62840068444758, 14.70148518503364 46.62829565493564, 14.70163146261173 46.62820501195536, 14.70178562940985 46.62812962844819, 14.70194620070234 46.62807023039851, 14.70211163008753 46.62802738984201, 14.70228032438078 46.62800151935668, 14.70245065895818 46.62799286808942, 14.70262099340269 46.62800151935668, 14.70278968730243 46.62802738984201, 14.7029551160486 46.62807023039851, 14.70311568648112 46.62812962844819, 14.70326985223135 46.62820501195536, 14.70341612861391 46.62829565493564, 14.70355310692451 46.62840068444758, 14.70367946800579 46.62851908899957, 14.70379399495092 46.62864972829105, 14.70389558482222 46.62879134419421, 14.70398325927237 46.62894257287052, 14.70405617396572 46.62910195790512, 14.704113626709 46.62926796433302, 14.70415506421326 46.62943899342157, 14.70418008742189 46.62961339806714, 14.70418845535338 46.62978949865767, 14.70418008742189 46.62996559924819, 14.70415506421326 46.63014000389376, 14.704113626709 46.63031103298231, 14.70405617396572 46.6304770394102, 14.70398325927237 46.63063642444481, 14.70389558482222 46.63078765312112, 14.70379399495092 46.63092926902428, 14.70367946800579 46.63105990831576, 14.70355310692451 46.63117831286775, 14.70341612861391 46.63128334237969, 14.70326985223135 46.63137398535997, 14.70311568648112 46.63144936886714, 14.7029551160486 46.63150876691682, 14.70278968730243 46.63155160747332, 14.70262099340269 46.63157747795865, 14.70245065895818 46.6315861292259)",[]
220.0,Umspannwerk Obersielach,AT21,AT213,ElmTerm_0134,"LINESTRING (14.68146059833799 46.67304522597439, 14.68102529063831 46.67302311889954, 14.68059417433573 46.67295701057824, 14.68017140135291 46.67284753766973, 14.67976104328478 46.67269575445798, 14.67936705218466 46.67250312269828, 14.67899322250061 46.6722714975398, 14.67864315452912 46.67200310965941, 14.67832021973791 46.67170054377914, 14.67802752829224 46.67136671377379, 14.67776789909738 46.67100483460882, 14.67754383264622 46.67061839137842, 14.67735748693339 46.67021110574213, 14.67721065666836 46.66978690008327, 14.67710475598758 46.66934985973424, 14.67704080483249 46.66890419363251, 14.67701941912462 46.66845419378627, 14.67704080483249 46.66800419394004, 14.67710475598758 46.66755852783831, 14.67721065666836 46.66712148748928, 14.67735748693339 46.66669728183043, 14.67754383264622 46.66628999619414, 14.67776789909738 46.66590355296373, 14.67802752829224 46.66554167379876, 14.67832021973791 46.66520784379342, 14.67864315452912 46.66490527791314, 14.67899322250061 46.66463689003275, 14.67936705218466 46.66440526487427, 14.67976104328478 46.66421263311457, 14.68017140135291 46.66406084990282, 14.68059417433573 46.66395137699431, 14.68102529063831 46.66388526867301, 14.68146059833799 46.66386316159817, 14.68189590517118 46.66388526867301, 14.68232701890755 46.66395137699431, 14.68274978772309 46.66406084990282, 14.68316014018298 46.66421263311457, 14.68355412444945 46.66440526487427, 14.68392794633704 46.66463689003275, 14.68427800584889 46.66490527791314, 14.68460093184236 46.66520784379342, 14.6848936144903 46.66554167379876, 14.68515323522551 46.66590355296373, 14.68537729388023 46.66628999619414, 14.68556363275941 46.66669728183043, 14.68571045741621 46.66712148748928, 14.6858163539297 46.66755852783831, 14.68588030251858 46.66800419394004, 14.68590168735995 46.66845419378627, 14.68588030251858 46.66890419363251, 14.6858163539297 46.66934985973424, 14.68571045741621 46.66978690008327, 14.68556363275941 46.67021110574213, 14.68537729388023 46.67061839137842, 14.68515323522551 46.67100483460882, 14.6848936144903 46.67136671377379, 14.68460093184236 46.67170054377914, 14.68427800584889 46.67200310965941, 14.68392794633704 46.6722714975398, 14.68355412444945 46.67250312269828, 14.68316014018298 46.67269575445798, 14.68274978772309 46.67284753766973, 14.68232701890755 46.67295701057824, 14.68189590517118 46.67302311889954, 14.68146059833799 46.67304522597439)","['ElmTr2_0041', 'ElmTr2_0052']"
110.0,Umspannwerk Herzogenburg,AT12,AT123,ElmTerm_0366,"LINESTRING (15.71177342233691 48.28633202752977, 15.71160390147686 48.28632337626252, 15.71143601305629 48.28629750577719, 15.71127137393851 48.2862546652207, 15.71111156969798 48.28619526717102, 15.71095813935005 48.28611988366384, 15.71081256052886 48.28602924068356, 15.71067623525632 48.28592421117162, 15.71055047643918 48.28580580661963, 15.7104364952242 48.28567516732815, 15.71033538933343 48.28553355142498, 15.7102481324917 48.28538232274868, 15.71017556504837 48.28522293771408, 15.71011838588361 48.28505693128619, 15.71007714567719 48.28488590219764, 15.7100522416046 48.28471149755207, 15.7100439135117 48.28453539696154, 15.7100522416046 48.28435929637101, 15.71007714567719 48.28418489172543, 15.71011838588361 48.28401386263689, 15.71017556504837 48.283847856209, 15.7102481324917 48.28368847117439, 15.71033538933343 48.28353724249808, 15.7104364952242 48.28339562659493, 15.71055047643918 48.28326498730345, 15.71067623525632 48.28314658275146, 15.71081256052886 48.28304155323951, 15.71095813935005 48.28295091025923, 15.71111156969798 48.28287552675206, 15.71127137393851 48.28281612870237, 15.71143601305629 48.28277328814588, 15.71160390147686 48.28274741766055, 15.71177342233691 48.2827387663933, 15.71194294305587 48.28274741766055, 15.71211083105858 48.28277328814588, 15.7122754694978 48.28281612870237, 15.71243527282514 48.28287552675206, 15.71258870206034 48.28295091025923, 15.71273427961202 48.28304155323951, 15.71287060350706 48.28314658275146, 15.71299636089166 48.28326498730345, 15.71311034067409 48.28339562659493, 15.71321144518737 48.28353724249808, 15.71329870075959 48.28368847117439, 15.71337126709019 48.283847856209, 15.71342844534175 48.28401386263689, 15.71346968486961 48.28418489172543, 15.71349458852434 48.28435929637101, 15.71350291647615 48.28453539696154, 15.71349458852434 48.28471149755207, 15.71346968486961 48.28488590219764, 15.71342844534175 48.28505693128619, 15.71337126709019 48.28522293771408, 15.71329870075959 48.28538232274868, 15.71321144518737 48.28553355142498, 15.71311034067409 48.28567516732815, 15.71299636089166 48.28580580661963, 15.71287060350706 48.28592421117162, 15.71273427961202 48.28602924068356, 15.71258870206034 48.28611988366384, 15.71243527282514 48.28619526717102, 15.7122754694978 48.2862546652207, 15.71211083105858 48.28629750577719, 15.71194294305587 48.28632337626252, 15.71177342233691 48.28633202752977)",[]
110.0,Umspannwerk Traisen,AT12,AT122,ElmTerm_0194,"LINESTRING (15.61564751648343 48.04676298162124, 15.61547791585602 48.04675433035398, 15.61530994843707 48.04672845986865, 15.61514523185063 48.04668561931215, 15.61498535241719 48.04662622126247, 15.61483184987616 48.0465508377553, 15.61468620255688 48.04646019477502, 15.61454981314081 48.04635516526307, 15.61442399515232 48.04623676071108, 15.61430996030794 48.04610612141961, 15.61420880684606 48.04596450551644, 15.61412150894955 48.04581327684014, 15.61404890736304 48.04565389180554, 15.61399170129544 48.04548788537764, 15.61395044168553 48.04531685628909, 15.61392552589562 48.04514245164352, 15.61391719388436 48.04496635105299, 15.61392552589562 48.04479025046247, 15.61395044168553 48.0446158458169, 15.61399170129544 48.04444481672835, 15.61404890736304 48.04427881030045, 15.61412150894955 48.04411942526585, 15.61420880684606 48.04396819658954, 15.61430996030794 48.04382658068639, 15.61442399515232 48.04369594139491, 15.61454981314081 48.04357753684292, 15.61468620255688 48.04347250733097, 15.61483184987616 48.04338186435069, 15.61498535241719 48.04330648084352, 15.61514523185063 48.04324708279383, 15.61530994843707 48.04320424223734, 15.61547791585602 48.04317837175201, 15.61564751648343 48.04316972048476, 15.61581711697052 48.04317837175201, 15.61598508397391 48.04320424223734, 15.61614979988551 48.04324708279383, 15.61630967841078 48.04330648084352, 15.61646317984519 48.04338186435069, 15.61660882590195 48.04347250733097, 15.61674521394809 48.04357753684292, 15.61687103051191 48.04369594139491, 15.61698506393162 48.04382658068639, 15.61708621602357 48.04396819658954, 15.61717351265756 48.04411942526585, 15.61724611313746 48.04427881030045, 15.61730331829688 48.04444481672835, 15.61734457723196 48.0446158458169, 15.61736949260631 48.04479025046247, 15.61737782447724 48.04496635105299, 15.61736949260631 48.04514245164352, 15.61734457723196 48.04531685628909, 15.61730331829688 48.04548788537764, 15.61724611313746 48.04565389180554, 15.61717351265756 48.04581327684014, 15.61708621602357 48.04596450551644, 15.61698506393162 48.04610612141961, 15.61687103051191 48.04623676071108, 15.61674521394809 48.04635516526307, 15.61660882590195 48.04646019477502, 15.61646317984519 48.0465508377553, 15.61630967841078 48.04662622126247, 15.61614979988551 48.04668561931215, 15.61598508397391 48.04672845986865, 15.61581711697052 48.04675433035398, 15.61564751648343 48.04676298162124)",[]
110.0, ,AT12,AT126,ElmTerm_0545,"LINESTRING (15.92594771715431 48.32909672630268, 15.92577837573631 48.32908807503543, 15.92561066502797 48.32906220455009, 15.9254462001812 48.3290193639936, 15.92528656509226 48.32895996594392, 15.92513329714763 48.32888458243674, 15.92498787241763 48.32879393945647, 15.9248516914404 48.32868890994452, 15.92472606573328 48.32857050539253, 15.92461220516139 48.32843986610105, 15.92451120628514 48.32829825019789, 15.924424041799 48.32814702152159, 15.92435155116314 48.32798763648698, 15.9242944325182 48.32782163005909, 15.92425323596129 48.32765060097054, 15.92422835824765 48.32747619632497, 15.92422003896935 48.32730009573444, 15.92422835824765 48.32712399514391, 15.92425323596129 48.32694959049834, 15.9242944325182 48.3267785614098, 15.92435155116314 48.3266125549819, 15.924424041799 48.32645316994729, 15.92451120628514 48.32630194127099, 15.92461220516139 48.32616032536783, 15.92472606573328 48.32602968607635, 15.9248516914404 48.32591128152436, 15.92498787241763 48.32580625201242, 15.92513329714763 48.32571560903213, 15.92528656509226 48.32564022552496, 15.9254462001812 48.32558082747528, 15.92561066502797 48.32553798691878, 15.92577837573631 48.32551211643346, 15.92594771715431 48.3255034651662, 15.92611705842951 48.32551211643346, 15.92628476871488 48.32553798691878, 15.92644923287481 48.32558082747528, 15.92660886703941 48.32564022552496, 15.92676213385771 48.32571560903213, 15.92690755730271 48.32580625201242, 15.92704373688562 48.32591128152436, 15.92716936114271 48.32602968607635, 15.92728322026457 48.32616032536783, 15.92738421774651 48.32630194127099, 15.92747138094764 48.32645316994729, 15.92754387045719 48.3266125549819, 15.92760098817777 48.3267785614098, 15.92764218404784 48.32694959049834, 15.92766706133852 48.32712399514391, 15.927675380474 48.32730009573444, 15.92766706133852 48.32747619632497, 15.92764218404784 48.32765060097054, 15.92760098817777 48.32782163005909, 15.92754387045719 48.32798763648698, 15.92747138094764 48.32814702152159, 15.92738421774651 48.32829825019789, 15.92728322026457 48.32843986610105, 15.92716936114271 48.32857050539253, 15.92704373688562 48.32868890994452, 15.92690755730271 48.32879393945647, 15.92676213385771 48.32888458243674, 15.92660886703941 48.32895996594392, 15.92644923287481 48.3290193639936, 15.92628476871488 48.32906220455009, 15.92611705842951 48.32908807503543, 15.92594771715431 48.32909672630268)",['ElmTr2_0036']
110.0,Umspannwerk Nenzing,AT34,AT341,ElmTerm_0368,"LINESTRING (9.713283009092445 47.19302795725704, 9.713109432967823 47.19301930598979, 9.712937528387462 47.19299343550446, 9.71276895089027 47.19295059494797, 9.712605323975945 47.19289119689828, 9.712448223469503 47.19281581339111, 9.712299162344925 47.19272517041082, 9.712159576153983 47.19262014089888, 9.712030809200659 47.19250173634689, 9.711914101594262 47.19237109705541, 9.711810577306 47.19222948115225, 9.71172123334401 47.19207825247594, 9.711646930151149 47.19191886744134, 9.711588383318002 47.19175286101345, 9.711546156690963 47.1915818319249, 9.711520656941772 47.19140742727933, 9.711512129650783 47.1912313266888, 9.711520656941772 47.19105522609827, 9.711546156690963 47.1908808214527, 9.711588383318002 47.19070979236415, 9.711646930151149 47.19054378593626, 9.71172123334401 47.19038440090166, 9.711810577306 47.19023317222535, 9.711914101594262 47.19009155632219, 9.712030809200659 47.18996091703071, 9.712159576153983 47.18984251247872, 9.712299162344925 47.18973748296678, 9.712448223469503 47.18964683998649, 9.712605323975945 47.18957145647932, 9.71276895089027 47.18951205842964, 9.712937528387462 47.18946921787315, 9.713109432967823 47.18944334738782, 9.713283009092445 47.18943469612056, 9.713456585127053 47.18944334738782, 9.713628489440847 47.18946921787315, 9.713797066505149 47.18951205842964, 9.71396069283691 47.18957145647932, 9.714117792633491 47.18964683998649, 9.714266852948198 47.18973748296678, 9.714406438260376 47.18984251247872, 9.714535204299816 47.18996091703071, 9.71465191099233 47.19009155632219, 9.714755434401829 47.19023317222535, 9.714844777553946 47.19038440090166, 9.714919080036946 47.19054378593626, 9.714977626287528 47.19070979236415, 9.715019852481676 47.1908808214527, 9.715045351964299 47.19105522609827, 9.715053879165279 47.1912313266888, 9.715045351964299 47.19140742727933, 9.715019852481676 47.1915818319249, 9.714977626287528 47.19175286101345, 9.714919080036946 47.19191886744134, 9.714844777553946 47.19207825247594, 9.714755434401829 47.19222948115225, 9.71465191099233 47.19237109705541, 9.714535204299816 47.19250173634689, 9.714406438260376 47.19262014089888, 9.714266852948198 47.19272517041082, 9.714117792633491 47.19281581339111, 9.71396069283691 47.19289119689828, 9.713797066505149 47.19295059494797, 9.713628489440847 47.19299343550446, 9.713456585127053 47.19301930598979, 9.713283009092445 47.19302795725704)",['ElmTr2_0010']
