name,geometry
Umspannwerk Friensdorf,"POLYGON ((14.4995737 48.3595443, 14.4998068 48.3593953, 14.5004042 48.3594537, 14.50035 48.3597055, 14.5009956 48.3596908, 14.5010016 48.3599261, 14.5003338 48.3599295, 14.5003199 48.3599992, 14.499488 48.3599237, 14.4995737 48.3595443))"
Umspannwerk Lassendorf,"POLYGON ((14.4201585 46.6672552, 14.4212544 46.6679732, 14.4220907 46.667372, 14.4209948 46.6666541, 14.4208276 46.6667742, 14.42056 46.6669666, 14.4201585 46.6672552))"
Umspannwerk Zwentendorf,"POLYGON ((15.8847923 48.3539218, 15.8849709 48.3538168, 15.8850422 48.3538183, 15.885258 48.3539868, 15.8850417 48.3541151, 15.8847923 48.3539218))"
Umspannwerk Aigerding,"POLYGON ((13.4490192 48.4484306, 13.4495242 48.4486166, 13.4505808 48.447702, 13.4499718 48.4474815, 13.4492845 48.4480812, 13.4490192 48.4484306))"
Umspannwerk Antiesenhofen,"POLYGON ((13.3956738 48.350407, 13.3947844 48.3498382, 13.3951869 48.3495602, 13.3960763 48.350129, 13.3956738 48.350407))"
Schaltstation Friesach,"POLYGON ((15.3297117 47.1446289, 15.3305089 47.1447273, 15.3307627 47.144282, 15.3303167 47.1442093, 15.3300154 47.1440496, 15.3296595 47.1444352, 15.329688 47.1445127, 15.3297117 47.1446289))"
Umspannwerk Deutschfeistritz,"POLYGON ((15.323009 47.2060605, 15.3234125 47.2058503, 15.3225724 47.2051062, 15.3224667 47.2051558, 15.3221689 47.2053165, 15.323009 47.2060605))"
Umspannwerk Bärnbach,"POLYGON ((15.1346506 47.0563519, 15.1340988 47.0551692, 15.1348175 47.0550136, 15.1354278 47.0563217, 15.1346506 47.0563519))"
Umspannwerk Pernhofen,"POLYGON ((16.2817378 48.7202896, 16.2814713 48.7206563, 16.2810826 48.7205429, 16.2813292 48.7201678, 16.2817378 48.7202896))"
Umspannwerk Laa an der Thaya,"POLYGON ((16.3824736 48.7150751, 16.3840796 48.7150697, 16.3840733 48.7145431, 16.3840341 48.7145449, 16.3835946 48.7146384, 16.3824632 48.7146459, 16.3824736 48.7150751))"
Umspannwerk Gleisdorf,"POLYGON ((15.7046984 47.113, 15.7049177 47.1126836, 15.7047896 47.112642, 15.7049124 47.1124669, 15.7050614 47.1122628, 15.7050736 47.1122449, 15.7050865 47.1122285, 15.7051451 47.1121444, 15.7051973 47.1120673, 15.7053124 47.1121034, 15.7053634 47.1120326, 15.7054249 47.1120489, 15.7054657 47.1120597, 15.7055022 47.1120694, 15.7056453 47.1121072, 15.7060983 47.1122341, 15.7059375 47.1124627, 15.7054164 47.1132037, 15.7051591 47.1133342, 15.7045904 47.1131507, 15.7046984 47.113))"
Umspannwerk Josefstadt,"POLYGON ((16.3496768 48.2077426, 16.3498646 48.2077592, 16.3498253 48.2079353, 16.3496456 48.2079174, 16.3496648 48.2078092, 16.3496768 48.2077426))"
 ,"POLYGON ((13.0369485 48.2208367, 13.0342416 48.2202871, 13.0336357 48.2215611, 13.0365335 48.2221677, 13.0367979 48.2215448, 13.0367049 48.2214633, 13.0369485 48.2208367))"
Umspannwerk Gänserndorf,"POLYGON ((16.713788 48.3446, 16.7140425 48.3441827, 16.7132126 48.3434492, 16.7127595 48.3436757, 16.713788 48.3446))"
Umspannwerk Rohrbach,"POLYGON ((15.9981127 47.3911576, 15.9989777 47.3915311, 15.9996628 47.3917662, 16.0000314 47.3912676, 15.9987049 47.390715, 15.9983932 47.3908935, 15.9981127 47.3911576))"
Umspannwerk Wiener Neustadt,"POLYGON ((16.2687379 47.8154735, 16.2702459 47.815685, 16.2700466 47.8164132, 16.2683336 47.8161982, 16.2678904 47.8161314, 16.2674249 47.8160311, 16.2683137 47.8156536, 16.2687379 47.8154735))"
Umspannwerk Wasenbruck,"POLYGON ((16.5686721 47.9793549, 16.5690559 47.9792583, 16.56907 47.9792824, 16.5691353 47.9792654, 16.5691217 47.9792417, 16.5695062 47.9791466, 16.5692871 47.9787451, 16.5686882 47.9782066, 16.5680002 47.9783761, 16.5680129 47.9789709, 16.5679775 47.9789999, 16.568012 47.979097, 16.5680108 47.9792556, 16.5681081 47.9793079, 16.5682293 47.9792783, 16.5682767 47.9793618, 16.5684309 47.9793226, 16.5684239 47.9793103, 16.5686169 47.9792649, 16.5686721 47.9793549))"
Umspannwerk Neusiedl an der Zaya,"POLYGON ((16.7985573 48.6057755, 16.7976729 48.605819, 16.7978083 48.6062442, 16.7987359 48.6061837, 16.7988473 48.6068967, 16.802118 48.6066843, 16.8018381 48.6050701, 16.8013565 48.6051012, 16.8012719 48.6046703, 16.8001329 48.6047595, 16.7998592 48.6048333, 16.798713 48.6048741, 16.7984068 48.6048349, 16.7985573 48.6057755))"
Umspannwerk Neusiedl an der Zaya,"POLYGON ((16.7985573 48.6057755, 16.7976729 48.605819, 16.7978083 48.6062442, 16.7987359 48.6061837, 16.7988473 48.6068967, 16.802118 48.6066843, 16.8018381 48.6050701, 16.8013565 48.6051012, 16.8012719 48.6046703, 16.8001329 48.6047595, 16.7998592 48.6048333, 16.798713 48.6048741, 16.7984068 48.6048349, 16.7985573 48.6057755))"
Umspannwerk Neusiedl an der Zaya,"POLYGON ((16.7985573 48.6057755, 16.7976729 48.605819, 16.7978083 48.6062442, 16.7987359 48.6061837, 16.7988473 48.6068967, 16.802118 48.6066843, 16.8018381 48.6050701, 16.8013565 48.6051012, 16.8012719 48.6046703, 16.8001329 48.6047595, 16.7998592 48.6048333, 16.798713 48.6048741, 16.7984068 48.6048349, 16.7985573 48.6057755))"
Umspannwerk Kettlasbrunn,"POLYGON ((16.6225669 48.5435337, 16.6230896 48.5433542, 16.6228497 48.543048, 16.6227887 48.5430692, 16.6226982 48.5431, 16.6226594 48.5430505, 16.6225114 48.5431014, 16.6225508 48.5431518, 16.6223277 48.5432284, 16.6225669 48.5435337))"
Umspannwerk Eisenstadt,"POLYGON ((16.5466023 47.8443108, 16.5461469 47.8444385, 16.5452759 47.8441885, 16.5452932 47.8441614, 16.5453099 47.8441366, 16.5453998 47.8441387, 16.5454878 47.844016, 16.5454674 47.8439929, 16.5454454 47.843968, 16.5456564 47.8438817, 16.5457313 47.8438331, 16.5457813 47.8437795, 16.5463733 47.8428288, 16.5464061 47.8428298, 16.5464446 47.842831, 16.5465115 47.8428165, 16.5472421 47.8430888, 16.5473161 47.8431625, 16.5466023 47.8443108))"
Umspannwerk Parndorf-Walzwerk,"POLYGON ((16.8890705 47.9883851, 16.8890916 47.9880641, 16.8891077 47.9878196, 16.8898485 47.9878414, 16.8898114 47.9884069, 16.8890705 47.9883851))"
Umspannwerk Trofeng,"POLYGON ((14.9056994 47.5420805, 14.9063755 47.5420212, 14.906287 47.5415614, 14.9056108 47.5416207, 14.9056994 47.5420805))"
Umspannwerk Heidenreichstein,"POLYGON ((15.1031592 48.8549159, 15.1036509 48.854596, 15.1041062 48.854899, 15.1036145 48.8552188, 15.1031592 48.8549159))"
Umspannwerk Hartberg,"POLYGON ((15.970039 47.2647369, 15.9698739 47.2646264, 15.9698997 47.2643983, 15.9699891 47.2642323, 15.9700546 47.2641357, 15.9701721 47.2639662, 15.9703224 47.2636376, 15.9707267 47.263843, 15.9708534 47.2639074, 15.9706576 47.264099, 15.9716971 47.2646311, 15.9712922 47.2650154, 15.9708972 47.2653904, 15.970039 47.2647369))"
Umspannwerk Hieflau,"POLYGON ((14.7420352 47.6060573, 14.7424901 47.6062282, 14.7426275 47.6060559, 14.7425975 47.6060453, 14.7429161 47.6056485, 14.742873 47.6056327, 14.7429787 47.605501, 14.7429869 47.6055043, 14.7431909 47.6052133, 14.7432093 47.6052189, 14.7432341 47.6051822, 14.7432157 47.6051766, 14.7431501 47.605151, 14.7428997 47.6050604, 14.7427229 47.6051327, 14.7425023 47.6053044, 14.7423896 47.60542, 14.7423462 47.6054659, 14.7421167 47.6057909, 14.7420548 47.6059332, 14.7420352 47.6060573))"
Umspannwerk Essling,"POLYGON ((14.6837891 47.7139568, 14.6843074 47.7133788, 14.683289 47.7129653, 14.6828452 47.7134603, 14.6828172 47.7134895, 14.6828074 47.7135214, 14.6828194 47.7135539, 14.6828481 47.7135748, 14.6829103 47.7136001, 14.6837891 47.7139568))"
Umspannwerk Gerstl,"POLYGON ((14.7411896 47.9886898, 14.7418395 47.9885199, 14.7423855 47.9883131, 14.742307 47.988147, 14.7421465 47.9880068, 14.7418341 47.9880347, 14.7411132 47.9881592, 14.7409237 47.9882084, 14.7411896 47.9886898))"
Umspannwerk Hall,"POLYGON ((14.4691679 47.5930799, 14.4695376 47.5927328, 14.4696792 47.5926722, 14.4696579 47.592647, 14.4696378 47.5926233, 14.469389 47.5925981, 14.4691522 47.5925741, 14.4687153 47.5929681, 14.4688639 47.593031, 14.4691679 47.5930799))"
Umspannwerk Brückl,"POLYGON ((14.5252276 46.7323482, 14.5260421 46.7326288, 14.525916 46.73278, 14.525758 46.7329694, 14.5256987 46.7329809, 14.5256793 46.7330047, 14.5256637 46.7330238, 14.5255101 46.7330731, 14.5249568 46.7328855, 14.5249356 46.7327375, 14.5252276 46.7323482))"
Umspannwerk Hart,"POLYGON ((15.9335983 47.6636287, 15.9329341 47.6634574, 15.9327286 47.6636097, 15.9326679 47.6638938, 15.9325445 47.664179, 15.9326933 47.6642088, 15.9327548 47.6640691, 15.9332784 47.6641864, 15.9335983 47.6636287))"
Umspannwerk Edlitz,"POLYGON ((16.1261509 47.6108671, 16.1263039 47.610846, 16.1263445 47.6110233, 16.1267516 47.6110015, 16.1265711 47.6103272, 16.1260355 47.610399, 16.1261509 47.6108671))"
Umspannwerk Mürzzuschlag,"POLYGON ((15.6637373 47.5891523, 15.6632809 47.5889946, 15.6630041 47.5887503, 15.6629018 47.5886244, 15.6628419 47.5885506, 15.6628648 47.5883336, 15.6631084 47.5879883, 15.6632579 47.5879295, 15.6633823 47.5879714, 15.6635738 47.5876606, 15.6644647 47.5879437, 15.6637373 47.5891523))"
Umspannwerk Hadersdorf,"POLYGON ((15.4135948 47.4966626, 15.4138055 47.4963381, 15.4140053 47.4960243, 15.413205 47.4957175, 15.4127959 47.4963942, 15.4130993 47.4965218, 15.4132121 47.4964803, 15.4132304 47.4965079, 15.4132457 47.4965309, 15.4135948 47.4966626))"
Umspannwerk Mitterdorf,"POLYGON ((15.5158158 47.530678, 15.5163948 47.5308738, 15.5161301 47.5312434, 15.5156183 47.5310763, 15.51573 47.5309309, 15.5156515 47.530903, 15.5158158 47.530678))"
Umspannwerk Oberpullendorf,"POLYGON ((16.4895856 47.4936845, 16.4886449 47.4947248, 16.4890044 47.4949632, 16.4891597 47.4951234, 16.4894378 47.4951363, 16.4904042 47.4940225, 16.4895856 47.4936845))"
Umspannwerk Güssing,"POLYGON ((16.3176078 47.0741653, 16.3170103 47.0738107, 16.3176847 47.0733776, 16.3181319 47.0737084, 16.3182612 47.0736417, 16.3186386 47.0739249, 16.3182892 47.0741486, 16.3179467 47.0739392, 16.3176078 47.0741653))"
Umspannwerk Eltendorf,"POLYGON ((16.1907647 47.0108137, 16.1925241 47.0108064, 16.1924991 47.0101978, 16.1921126 47.0101984, 16.1921092 47.010136, 16.1920698 47.009421, 16.1920683 47.0093929, 16.191073 47.0098069, 16.190739 47.0100941, 16.1907647 47.0108137))"
Umspannwerk Stegersbach,"POLYGON ((16.1827768 47.173961, 16.1821294 47.1734732, 16.1828693 47.1729855, 16.1834299 47.1734142, 16.1827768 47.173961))"
Umspannwerk Pinkafeld,"POLYGON ((16.1230668 47.3614495, 16.1232935 47.361221, 16.12371 47.3614106, 16.1234833 47.3616391, 16.1230668 47.3614495))"
Umspannwerk Jennersdorf,"POLYGON ((16.1288287 46.9292358, 16.1288035 46.9290102, 16.1286903 46.9286515, 16.1285295 46.9285322, 16.1276848 46.9285543, 16.1276922 46.9290152, 16.1284367 46.9293781, 16.1285998 46.9292445, 16.1288287 46.9292358))"
Umspannwerk Deutschkreutz,"POLYGON ((16.5983845 47.5963538, 16.5974887 47.5967565, 16.5973369 47.5966919, 16.5973567 47.5966363, 16.5971192 47.5965974, 16.5970334 47.5965607, 16.5970301 47.5965262, 16.5978945 47.5958353, 16.5983845 47.5963538))"
Umspannwerk Treibach,"POLYGON ((14.4635512 46.8605999, 14.4635841 46.8606294, 14.4635848 46.8606523, 14.4635855 46.8606761, 14.4635596 46.8607055, 14.463562 46.8608635, 14.4635855 46.8609631, 14.4636291 46.860999, 14.46367 46.8610044, 14.4636848 46.861017, 14.4637003 46.8610302, 14.4637021 46.8610592, 14.4637829 46.8610868, 14.4638839 46.8611013, 14.4640616 46.8610943, 14.464083 46.8610714, 14.4646768 46.8610498, 14.4645977 46.8601437, 14.4635855 46.860202, 14.463591 46.8603001, 14.4635919 46.8603156, 14.4635604 46.860335, 14.4635497 46.8604969, 14.4635512 46.8605999))"
Umspannwerk Groß-Gerungs,"POLYGON ((14.9906576 48.5723343, 14.9915043 48.5722673, 14.991443 48.571918, 14.9908511 48.5719656, 14.9908123 48.5719687, 14.990598 48.571986, 14.9906576 48.5723343))"
Umspannwerk Amstetten-Ost,"POLYGON ((14.9090832 48.1118809, 14.9095001 48.1118973, 14.90946 48.1123531, 14.9090432 48.1123367, 14.9090832 48.1118809))"
Umspannwerk Neudörfl,"POLYGON ((16.2735447 47.8019609, 16.2741976 47.8016652, 16.2740654 47.8014896, 16.2738921 47.8012594, 16.2735682 47.8008292, 16.2729421 47.8011286, 16.2729228 47.8013574, 16.2735447 47.8019609))"
Umspannwerk Göming,"POLYGON ((12.9553158 47.9537999, 12.9554597 47.9531514, 12.9544786 47.9530495, 12.9542399 47.9534924, 12.9543425 47.953593, 12.95475 47.9536937, 12.9553158 47.9537999))"
Umspannwerk Warmbad,"POLYGON ((13.8330132 46.5957548, 13.8331471 46.5956577, 13.8333651 46.5954995, 13.8335753 46.5953237, 13.8337623 46.5951322, 13.8340594 46.5948174, 13.8335635 46.5948725, 13.8328124 46.5953771, 13.8330132 46.5957548))"
Umspannwerk Mittersill,"POLYGON ((12.4713167 47.2785085, 12.4714237 47.278215, 12.4716778 47.2782577, 12.471774 47.2779939, 12.4723018 47.2780825, 12.4722416 47.2782476, 12.4723828 47.2782713, 12.4723568 47.2786831, 12.4713167 47.2785085))"
 ,"POLYGON ((13.9929506 48.5563246, 13.9948017 48.5556612, 13.9949724 48.556133, 13.9948096 48.5561984, 13.9933224 48.5567957, 13.993083 48.5564924, 13.9929506 48.5563246))"
Umspannwerk Nettingsdorf,"POLYGON ((14.2521782 48.1842768, 14.252771 48.184471, 14.2529603 48.184214, 14.2527538 48.1841464, 14.2528068 48.1840744, 14.2526545 48.1840246, 14.2525856 48.1841181, 14.2523516 48.1840414, 14.2521782 48.1842768))"
Umspannwerk Wimpassing,"POLYGON ((16.4526121 47.9054003, 16.4522811 47.9049136, 16.452318 47.904888, 16.4521218 47.904608, 16.4514541 47.9048132, 16.4520275 47.9056121, 16.452078 47.9055944, 16.4526121 47.9054003))"
Umspannwerk Grubberg,"POLYGON ((15.0676016 47.8868683, 15.0679886 47.8867076, 15.0682655 47.8870072, 15.068139 47.8870598, 15.0681084 47.8870725, 15.0678785 47.887168, 15.0676016 47.8868683))"
Umspannwerk Hohenbrugg,"POLYGON ((15.9889931 47.1427416, 15.989792 47.1423527, 15.9894795 47.1420557, 15.9886806 47.1424446, 15.9889931 47.1427416))"
Umspannwerk Fürstenfeld,"POLYGON ((16.0608607 47.0518572, 16.0622094 47.0513102, 16.0627015 47.0517812, 16.061285 47.0523432, 16.0608607 47.0518572))"
Umspannwerk St. Johann in der Haide,"POLYGON ((16.011258 47.281999, 16.0112787 47.2816733, 16.0119486 47.2816929, 16.0119391 47.2818423, 16.0119279 47.2820186, 16.011258 47.281999))"
Umspannwerk Birkfeld,"POLYGON ((15.6900076 47.345014, 15.6908931 47.3453333, 15.691182 47.3443033, 15.6911414 47.3442979, 15.6904339 47.3442032, 15.6900076 47.345014))"
Umspannwerk Feldbach,"POLYGON ((15.9001633 46.9511125, 15.9000992 46.9508636, 15.9000441 46.95065, 15.8989831 46.9508127, 15.8991895 46.9512634, 15.8997593 46.9511765, 15.9001633 46.9511125))"
Umspannwerk Hohe Wand,"POLYGON ((16.1027391 47.7261047, 16.1028882 47.7253729, 16.1048758 47.7255561, 16.1048572 47.7257224, 16.104695 47.7263468, 16.1043734 47.7263104, 16.1043604 47.7263887, 16.1039121 47.7263442, 16.1035844 47.7261828, 16.1027391 47.7261047))"
Umspannwerk Pitten,"POLYGON ((16.1681888 47.7047775, 16.1682094 47.7044627, 16.1676315 47.7044456, 16.1673997 47.7045068, 16.1673977 47.7045341, 16.1672597 47.7045299, 16.1672481 47.7047036, 16.1673861 47.7047078, 16.1673829 47.7047537, 16.1681888 47.7047775))"
Umspannwerk Merkendorf,"POLYGON ((15.9004162 46.8621363, 15.9004211 46.862129, 15.90048 46.8620418, 15.9018372 46.861793, 15.9018557 46.8618408, 15.9019567 46.8621018, 15.9009421 46.8622852, 15.9004162 46.8621363))"
Umspannwerk Graz-Ost,"POLYGON ((15.4689655 47.0826633, 15.4690468 47.082749, 15.4690849 47.0827314, 15.4691054 47.0827541, 15.4690921 47.0827611, 15.4691048 47.0827744, 15.4691622 47.0828345, 15.4692438 47.0827996, 15.4692352 47.0827804, 15.469289 47.0827614, 15.469298 47.0827738, 15.4694599 47.0826995, 15.4693985 47.0826253, 15.4693011 47.0826655, 15.4692913 47.0826553, 15.4693344 47.0826359, 15.4692588 47.0825417, 15.4689655 47.0826633))"
Tiwag Umspannwerk Ötztal,"POLYGON ((10.8689428 47.2437737, 10.8693583 47.2431643, 10.8697644 47.242564, 10.8697553 47.2424878, 10.8691894 47.2423176, 10.8688722 47.2422263, 10.8685467 47.2421409, 10.8677447 47.2434237, 10.8682895 47.2435858, 10.8689428 47.2437737))"
Umspannwerk Sölden,"POLYGON ((11.0122299 46.9821294, 11.0126908 46.9827834, 11.0130472 46.9826535, 11.0128137 46.9822845, 11.0125248 46.9820162, 11.0123484 46.9820839, 11.0122299 46.9821294))"
Umspannwerk Weiler - Klaus,"POLYGON ((9.621853099999999 47.3036705, 9.6218494 47.3037342, 9.6218193 47.3042594, 9.621920599999999 47.3043388, 9.621948 47.3043226, 9.621976 47.3043055, 9.6222048 47.3043136, 9.622237800000001 47.3037132, 9.6222131 47.3036857, 9.622170300000001 47.3036644, 9.621853099999999 47.3036705))"
Umspannwerk Prutz,"POLYGON ((10.6642759 47.0700786, 10.6652308 47.0702002, 10.6650203 47.070937, 10.6659295 47.0710567, 10.6663539 47.0695603, 10.6663003 47.0693086, 10.6661877 47.0690858, 10.6657746 47.0689835, 10.6658229 47.0686473, 10.6662552 47.0684849, 10.6662892 47.0682138, 10.6660616 47.0677561, 10.6656594 47.067889, 10.6651899 47.0681378, 10.6644629 47.0684298, 10.6646621 47.0686926, 10.6642759 47.0700786))"
Umspannwerk Prutz,"POLYGON ((10.6642759 47.0700786, 10.6652308 47.0702002, 10.6650203 47.070937, 10.6659295 47.0710567, 10.6663539 47.0695603, 10.6663003 47.0693086, 10.6661877 47.0690858, 10.6657746 47.0689835, 10.6658229 47.0686473, 10.6662552 47.0684849, 10.6662892 47.0682138, 10.6660616 47.0677561, 10.6656594 47.067889, 10.6651899 47.0681378, 10.6644629 47.0684298, 10.6646621 47.0686926, 10.6642759 47.0700786))"
Umspannwerk Sankt Jakob,"POLYGON ((10.3130382 47.1452339, 10.3131744 47.1448836, 10.3122614 47.1447195, 10.3121252 47.1450698, 10.3130382 47.1452339))"
110kV Freischaltanlage,"POLYGON ((10.7204579 47.2124436, 10.720708 47.212215, 10.7210599 47.2116307, 10.719274 47.2111344, 10.7189646 47.2116481, 10.7191626 47.2120837, 10.7204579 47.2124436))"
Umspannwerk Bürs,"POLYGON ((9.8115434 47.1414133, 9.8116656 47.1412784, 9.812430900000001 47.1416053, 9.8123437 47.1417181, 9.812351 47.1418958, 9.8125242 47.1420128, 9.8128872 47.1421789, 9.813079500000001 47.1422634, 9.812893600000001 47.1424457, 9.8129697 47.1424821, 9.812948199999999 47.1425052, 9.8128019 47.1426592, 9.812744 47.142723, 9.8126765 47.142793, 9.8126613 47.1428087, 9.8126459 47.1428251, 9.8125844 47.1428908, 9.812564200000001 47.1429124, 9.8125293 47.1429493, 9.8125204 47.1429586, 9.8128262 47.1430895, 9.8128636 47.1431809, 9.812374399999999 47.1437163, 9.8123053 47.1438968, 9.812397300000001 47.1439564, 9.8124266 47.1439754, 9.812472899999999 47.1440072, 9.812326000000001 47.1441843, 9.8127592 47.1443687, 9.812742 47.1443961, 9.812728099999999 47.1444183, 9.812647800000001 47.1445281, 9.812122 47.1451117, 9.8119703 47.1450484, 9.8107112 47.1445042, 9.8106221 47.1442532, 9.810470499999999 47.144185, 9.810123600000001 47.1440345, 9.8097183 47.1438669, 9.8089852 47.1435512, 9.808947099999999 47.1432727, 9.809225899999999 47.142964, 9.8079623 47.1424273, 9.807906299999999 47.1424036, 9.8080634 47.1422238, 9.8091841 47.140982, 9.8092547 47.1409813, 9.8093246 47.1409807, 9.809418900000001 47.1409775, 9.8095803 47.1410397, 9.809664 47.1410752, 9.8096008 47.1411441, 9.8095965 47.1411481, 9.809954899999999 47.1413022, 9.810325799999999 47.140898, 9.8115434 47.1414133))"
Umspannwerk Bürs,"POLYGON ((9.8115434 47.1414133, 9.8116656 47.1412784, 9.812430900000001 47.1416053, 9.8123437 47.1417181, 9.812351 47.1418958, 9.8125242 47.1420128, 9.8128872 47.1421789, 9.813079500000001 47.1422634, 9.812893600000001 47.1424457, 9.8129697 47.1424821, 9.812948199999999 47.1425052, 9.8128019 47.1426592, 9.812744 47.142723, 9.8126765 47.142793, 9.8126613 47.1428087, 9.8126459 47.1428251, 9.8125844 47.1428908, 9.812564200000001 47.1429124, 9.8125293 47.1429493, 9.8125204 47.1429586, 9.8128262 47.1430895, 9.8128636 47.1431809, 9.812374399999999 47.1437163, 9.8123053 47.1438968, 9.812397300000001 47.1439564, 9.8124266 47.1439754, 9.812472899999999 47.1440072, 9.812326000000001 47.1441843, 9.8127592 47.1443687, 9.812742 47.1443961, 9.812728099999999 47.1444183, 9.812647800000001 47.1445281, 9.812122 47.1451117, 9.8119703 47.1450484, 9.8107112 47.1445042, 9.8106221 47.1442532, 9.810470499999999 47.144185, 9.810123600000001 47.1440345, 9.8097183 47.1438669, 9.8089852 47.1435512, 9.808947099999999 47.1432727, 9.809225899999999 47.142964, 9.8079623 47.1424273, 9.807906299999999 47.1424036, 9.8080634 47.1422238, 9.8091841 47.140982, 9.8092547 47.1409813, 9.8093246 47.1409807, 9.809418900000001 47.1409775, 9.8095803 47.1410397, 9.809664 47.1410752, 9.8096008 47.1411441, 9.8095965 47.1411481, 9.809954899999999 47.1413022, 9.810325799999999 47.140898, 9.8115434 47.1414133))"
Umspannwerk Reitdorf,"POLYGON ((13.3839903 47.3645803, 13.3843893 47.3651022, 13.3844339 47.3651606, 13.3857351 47.3647409, 13.3855279 47.364427, 13.3853425 47.3642608, 13.3852008 47.3641814, 13.3839903 47.3645803))"
Umspannwerk Linz-Zentrum,"POLYGON ((14.286137 48.2918311, 14.286218 48.2918606, 14.2862916 48.2917711, 14.2863285 48.2917261, 14.2863647 48.291682, 14.2858981 48.2915124, 14.2857515 48.291691, 14.286137 48.2918311))"
Umspannwerk Wegscheid,"POLYGON ((14.2671979 48.2464707, 14.2672477 48.2464928, 14.2672335 48.24651, 14.2672204 48.2465259, 14.2671655 48.2465006, 14.2667752 48.2469037, 14.2670283 48.2470133, 14.267053 48.247024, 14.2670732 48.2470329, 14.2671129 48.2470506, 14.2671378 48.2470616, 14.2671486 48.2470663, 14.2678377 48.2473679, 14.2679022 48.2473954, 14.268601 48.2476948, 14.2691564 48.2479328, 14.2691926 48.2479483, 14.2692403 48.2479687, 14.2702044 48.2483818, 14.2705124 48.2480629, 14.2706252 48.2479462, 14.2706747 48.247895, 14.2707915 48.2477742, 14.2709454 48.2476148, 14.2707572 48.2475341, 14.2686433 48.2466284, 14.2675058 48.246135, 14.2671979 48.2464707))"
Umspannwerk Landeck,"POLYGON ((10.5637239 47.1429453, 10.5640081 47.1430722, 10.5639606 47.1431214, 10.5641493 47.1432056, 10.5644824 47.1427944, 10.5640635 47.1425935, 10.5637239 47.1429453))"
Umspannwerk Bürs,"POLYGON ((9.816080100000001 47.1519997, 9.8161103 47.1520092, 9.816138 47.1520137, 9.816167399999999 47.1520109, 9.8161951 47.1519989, 9.8166987 47.1515234, 9.8166899 47.1514931, 9.8166779 47.1514522, 9.8167109 47.1514163, 9.816483699999999 47.1513199, 9.8164493 47.1513573, 9.816075700000001 47.1511987, 9.816044399999999 47.1512329, 9.8160387 47.1512305, 9.8159151 47.1513651, 9.816176499999999 47.1514761, 9.816201700000001 47.1514868, 9.815996699999999 47.1517097, 9.815984500000001 47.1517235, 9.8158235 47.1519001, 9.8158981 47.1519189, 9.8159318 47.1519298, 9.8159619 47.1519428, 9.816080100000001 47.1519997))"
Umspannwerk Unterrohr,"POLYGON ((16.0489762 47.2404022, 16.0493911 47.2405409, 16.0493774 47.2408343, 16.0493264 47.2409556, 16.0489352 47.2408399, 16.0487307 47.240755, 16.0489762 47.2404022))"
Umspannwerk Ardning,"POLYGON ((14.3485521 47.5893231, 14.3489001 47.5891123, 14.3486375 47.588908, 14.3482779 47.5891397, 14.3485521 47.5893231))"
Kraftwerk Laufnitzdorf,"POLYGON ((15.3227702 47.2929622, 15.3230725 47.2927984, 15.322546 47.2924055, 15.3222516 47.2925923, 15.3227702 47.2929622))"
Umspannwerk Gosdorf,"POLYGON ((15.7820358 46.7391878, 15.7830728 46.7395078, 15.7833654 46.7390855, 15.7823313 46.7387577, 15.7823228 46.7387701, 15.7820358 46.7391878))"
Umspannwerk Lieboch,"POLYGON ((15.3469926 46.9559359, 15.3462114 46.9554725, 15.3452788 46.9560548, 15.3459459 46.9565736, 15.3460775 46.9564934, 15.3461725 46.9564356, 15.3469926 46.9559359))"
Umspannwerk Brodingberg,"POLYGON ((15.6162509 47.1290276, 15.6165128 47.1290284, 15.6165166 47.1284567, 15.6163617 47.1284562, 15.6163608 47.1285853, 15.6159698 47.1285841, 15.6159689 47.1287096, 15.6162509 47.1290276))"
Umspannwerk St. Martin,"POLYGON ((15.0910651 46.9873539, 15.0917136 46.9875019, 15.0917778 46.9873712, 15.0915459 46.9873182, 15.0911292 46.9872231, 15.0910651 46.9873539))"
Umspannwerk Salzburg,"POLYGON ((13.0666791 47.8891302, 13.0668157 47.889157, 13.0670237 47.8890796, 13.0670874 47.8890558, 13.0683473 47.8886732, 13.0682504 47.8884799, 13.0678733 47.8880138, 13.0675121 47.8876139, 13.0668855 47.8868097, 13.0666236 47.8869538, 13.0660804 47.8872581, 13.0657656 47.8873773, 13.0653082 47.8875487, 13.0657316 47.8880407, 13.0666791 47.8891302))"
 ,"POLYGON ((12.0880599 47.5154066, 12.088041 47.5153944, 12.0872685 47.514891, 12.0869942 47.515083, 12.0869974 47.5151164, 12.0877417 47.5156014, 12.0877624 47.5156149, 12.0880599 47.5154066))"
Umspannwerk Jahrsdorf,"POLYGON ((13.0795909 48.2542965, 13.0799343 48.2539719, 13.0800108 48.2539797, 13.0800967 48.2539885, 13.0802312 48.2539006, 13.0804036 48.253877, 13.0806406 48.2539854, 13.0800689 48.2545257, 13.0795909 48.2542965))"
 ,"POLYGON ((13.0861855 48.2531187, 13.0865676 48.2532656, 13.0864941 48.2533504, 13.086112 48.2532035, 13.0861855 48.2531187))"
Umspannwerk Völs,"POLYGON ((11.3129542 47.2584514, 11.3125375 47.2584527, 11.3125469 47.2590512, 11.3130024 47.258872, 11.3131553 47.2587554, 11.3129542 47.2584514))"
